codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_chikungunya
310990,Caetanópolis,2019,9,2019-9-01,0
310990,Caetanópolis,2019,10,2019-10-01,0
310990,Caetanópolis,2019,11,2019-11-01,0
310990,Caetanópolis,2019,12,2019-12-01,0
311000,Caeté,2019,1,2019-1-01,0
311000,Caeté,2019,2,2019-2-01,0
311000,Caeté,2019,3,2019-3-01,0
311000,Caeté,2019,4,2019-4-01,0
311000,Caeté,2019,5,2019-5-01,1
311000,Caeté,2019,6,2019-6-01,0
311000,Caeté,2019,7,2019-7-01,0
311000,Caeté,2019,8,2019-8-01,0
311000,Caeté,2019,9,2019-9-01,0
311000,Caeté,2019,10,2019-10-01,0
311000,Caeté,2019,11,2019-11-01,0
311000,Caeté,2019,12,2019-12-01,0
311030,Caldas,2019,1,2019-1-01,0
311030,Caldas,2019,2,2019-2-01,0
311030,Caldas,2019,3,2019-3-01,0
311030,Caldas,2019,4,2019-4-01,0
311030,Caldas,2019,5,2019-5-01,0
311030,Caldas,2019,6,2019-6-01,0
311030,Caldas,2019,7,2019-7-01,1
311030,Caldas,2019,8,2019-8-01,0
311030,Caldas,2019,9,2019-9-01,0
311030,Caldas,2019,10,2019-10-01,0
311030,Caldas,2019,11,2019-11-01,0
311030,Caldas,2019,12,2019-12-01,0
311050,Camanducaia,2019,1,2019-1-01,0
311050,Camanducaia,2019,2,2019-2-01,0
311050,Camanducaia,2019,3,2019-3-01,0
311050,Camanducaia,2019,4,2019-4-01,0
311050,Camanducaia,2019,5,2019-5-01,0
311050,Camanducaia,2019,6,2019-6-01,0
311050,Camanducaia,2019,7,2019-7-01,0
311050,Camanducaia,2019,8,2019-8-01,0
311050,Camanducaia,2019,9,2019-9-01,0
311050,Camanducaia,2019,10,2019-10-01,0
311050,Camanducaia,2019,11,2019-11-01,0
311050,Camanducaia,2019,12,2019-12-01,1
311060,Cambuí,2019,1,2019-1-01,0
311060,Cambuí,2019,2,2019-2-01,0
311060,Cambuí,2019,3,2019-3-01,0
311060,Cambuí,2019,4,2019-4-01,0
311060,Cambuí,2019,5,2019-5-01,1
311060,Cambuí,2019,6,2019-6-01,0
311060,Cambuí,2019,7,2019-7-01,0
311060,Cambuí,2019,8,2019-8-01,0
311060,Cambuí,2019,9,2019-9-01,0
311060,Cambuí,2019,10,2019-10-01,0
311060,Cambuí,2019,11,2019-11-01,1
311060,Cambuí,2019,12,2019-12-01,0
311070,Cambuquira,2019,1,2019-1-01,0
311070,Cambuquira,2019,2,2019-2-01,0
311070,Cambuquira,2019,3,2019-3-01,0
311070,Cambuquira,2019,4,2019-4-01,0
311070,Cambuquira,2019,5,2019-5-01,0
311070,Cambuquira,2019,6,2019-6-01,0
311070,Cambuquira,2019,7,2019-7-01,0
311070,Cambuquira,2019,8,2019-8-01,0
311070,Cambuquira,2019,9,2019-9-01,0
311070,Cambuquira,2019,10,2019-10-01,0
311070,Cambuquira,2019,11,2019-11-01,1
311070,Cambuquira,2019,12,2019-12-01,0
311090,Campanha,2019,1,2019-1-01,0
311090,Campanha,2019,2,2019-2-01,0
311090,Campanha,2019,3,2019-3-01,0
311090,Campanha,2019,4,2019-4-01,0
311090,Campanha,2019,5,2019-5-01,0
311090,Campanha,2019,6,2019-6-01,0
311090,Campanha,2019,7,2019-7-01,0
311090,Campanha,2019,8,2019-8-01,0
311090,Campanha,2019,9,2019-9-01,0
311090,Campanha,2019,10,2019-10-01,0
311090,Campanha,2019,11,2019-11-01,1
311090,Campanha,2019,12,2019-12-01,0
311110,Campina Verde,2019,1,2019-1-01,0
311110,Campina Verde,2019,2,2019-2-01,0
311110,Campina Verde,2019,3,2019-3-01,0
311110,Campina Verde,2019,4,2019-4-01,0
311110,Campina Verde,2019,5,2019-5-01,1
311110,Campina Verde,2019,6,2019-6-01,0
311110,Campina Verde,2019,7,2019-7-01,0
311110,Campina Verde,2019,8,2019-8-01,0
311110,Campina Verde,2019,9,2019-9-01,0
311110,Campina Verde,2019,10,2019-10-01,0
311110,Campina Verde,2019,11,2019-11-01,0
311110,Campina Verde,2019,12,2019-12-01,0
311120,Campo Belo,2019,1,2019-1-01,0
311120,Campo Belo,2019,2,2019-2-01,0
311120,Campo Belo,2019,3,2019-3-01,0
311120,Campo Belo,2019,4,2019-4-01,3
311120,Campo Belo,2019,5,2019-5-01,1
311120,Campo Belo,2019,6,2019-6-01,1
311120,Campo Belo,2019,7,2019-7-01,0
311120,Campo Belo,2019,8,2019-8-01,0
311120,Campo Belo,2019,9,2019-9-01,0
311120,Campo Belo,2019,10,2019-10-01,0
311120,Campo Belo,2019,11,2019-11-01,1
311120,Campo Belo,2019,12,2019-12-01,1
311130,Campo do Meio,2019,1,2019-1-01,0
311130,Campo do Meio,2019,2,2019-2-01,0
311130,Campo do Meio,2019,3,2019-3-01,0
311130,Campo do Meio,2019,4,2019-4-01,2
311130,Campo do Meio,2019,5,2019-5-01,0
311130,Campo do Meio,2019,6,2019-6-01,0
311130,Campo do Meio,2019,7,2019-7-01,0
311130,Campo do Meio,2019,8,2019-8-01,0
311130,Campo do Meio,2019,9,2019-9-01,0
311130,Campo do Meio,2019,10,2019-10-01,0
311130,Campo do Meio,2019,11,2019-11-01,0
311130,Campo do Meio,2019,12,2019-12-01,0
311140,Campo Florido,2019,1,2019-1-01,0
311140,Campo Florido,2019,2,2019-2-01,0
311140,Campo Florido,2019,3,2019-3-01,2
311140,Campo Florido,2019,4,2019-4-01,0
311140,Campo Florido,2019,5,2019-5-01,0
311140,Campo Florido,2019,6,2019-6-01,0
311140,Campo Florido,2019,7,2019-7-01,0
311140,Campo Florido,2019,8,2019-8-01,0
311140,Campo Florido,2019,9,2019-9-01,0
311140,Campo Florido,2019,10,2019-10-01,2
311140,Campo Florido,2019,11,2019-11-01,0
311140,Campo Florido,2019,12,2019-12-01,0
311150,Campos Altos,2019,1,2019-1-01,0
311150,Campos Altos,2019,2,2019-2-01,0
311150,Campos Altos,2019,3,2019-3-01,0
311150,Campos Altos,2019,4,2019-4-01,1
311150,Campos Altos,2019,5,2019-5-01,0
311150,Campos Altos,2019,6,2019-6-01,0
311150,Campos Altos,2019,7,2019-7-01,0
311150,Campos Altos,2019,8,2019-8-01,0
311150,Campos Altos,2019,9,2019-9-01,0
311150,Campos Altos,2019,10,2019-10-01,0
311150,Campos Altos,2019,11,2019-11-01,0
311150,Campos Altos,2019,12,2019-12-01,0
311180,Canápolis,2019,1,2019-1-01,0
311180,Canápolis,2019,2,2019-2-01,0
311180,Canápolis,2019,3,2019-3-01,1
311180,Canápolis,2019,4,2019-4-01,0
311180,Canápolis,2019,5,2019-5-01,0
311180,Canápolis,2019,6,2019-6-01,0
311180,Canápolis,2019,7,2019-7-01,0
311180,Canápolis,2019,8,2019-8-01,0
311180,Canápolis,2019,9,2019-9-01,0
311180,Canápolis,2019,10,2019-10-01,0
311180,Canápolis,2019,11,2019-11-01,0
311180,Canápolis,2019,12,2019-12-01,0
311200,Candeias,2019,1,2019-1-01,1
311200,Candeias,2019,2,2019-2-01,0
311200,Candeias,2019,3,2019-3-01,1
311200,Candeias,2019,4,2019-4-01,0
311200,Candeias,2019,5,2019-5-01,0
311200,Candeias,2019,6,2019-6-01,0
311200,Candeias,2019,7,2019-7-01,0
311200,Candeias,2019,8,2019-8-01,0
311200,Candeias,2019,9,2019-9-01,0
311200,Candeias,2019,10,2019-10-01,0
311200,Candeias,2019,11,2019-11-01,1
311200,Candeias,2019,12,2019-12-01,1
311205,Cantagalo,2019,1,2019-1-01,0
311205,Cantagalo,2019,2,2019-2-01,0
311205,Cantagalo,2019,3,2019-3-01,0
311205,Cantagalo,2019,4,2019-4-01,0
311205,Cantagalo,2019,5,2019-5-01,1
311205,Cantagalo,2019,6,2019-6-01,0
311205,Cantagalo,2019,7,2019-7-01,0
311205,Cantagalo,2019,8,2019-8-01,0
311205,Cantagalo,2019,9,2019-9-01,0
311205,Cantagalo,2019,10,2019-10-01,0
311205,Cantagalo,2019,11,2019-11-01,0
311205,Cantagalo,2019,12,2019-12-01,0
311230,Capelinha,2019,1,2019-1-01,1
311230,Capelinha,2019,2,2019-2-01,1
311230,Capelinha,2019,3,2019-3-01,0
311230,Capelinha,2019,4,2019-4-01,1
311230,Capelinha,2019,5,2019-5-01,1
311230,Capelinha,2019,6,2019-6-01,0
311230,Capelinha,2019,7,2019-7-01,0
311230,Capelinha,2019,8,2019-8-01,0
311230,Capelinha,2019,9,2019-9-01,0
311230,Capelinha,2019,10,2019-10-01,0
311230,Capelinha,2019,11,2019-11-01,0
311230,Capelinha,2019,12,2019-12-01,0
311250,Capim Branco,2019,1,2019-1-01,0
311250,Capim Branco,2019,2,2019-2-01,1
311250,Capim Branco,2019,3,2019-3-01,0
311250,Capim Branco,2019,4,2019-4-01,0
311250,Capim Branco,2019,5,2019-5-01,1
311250,Capim Branco,2019,6,2019-6-01,0
311250,Capim Branco,2019,7,2019-7-01,0
311250,Capim Branco,2019,8,2019-8-01,0
311250,Capim Branco,2019,9,2019-9-01,0
311250,Capim Branco,2019,10,2019-10-01,0
311250,Capim Branco,2019,11,2019-11-01,0
311250,Capim Branco,2019,12,2019-12-01,0
311260,Capinópolis,2019,1,2019-1-01,0
311260,Capinópolis,2019,2,2019-2-01,0
311260,Capinópolis,2019,3,2019-3-01,1
311260,Capinópolis,2019,4,2019-4-01,1
311260,Capinópolis,2019,5,2019-5-01,2
311260,Capinópolis,2019,6,2019-6-01,0
311260,Capinópolis,2019,7,2019-7-01,0
311260,Capinópolis,2019,8,2019-8-01,0
311260,Capinópolis,2019,9,2019-9-01,0
311260,Capinópolis,2019,10,2019-10-01,1
311260,Capinópolis,2019,11,2019-11-01,0
311260,Capinópolis,2019,12,2019-12-01,0
311270,Capitão Enéas,2019,1,2019-1-01,0
311270,Capitão Enéas,2019,2,2019-2-01,0
311270,Capitão Enéas,2019,3,2019-3-01,2
311270,Capitão Enéas,2019,4,2019-4-01,1
311270,Capitão Enéas,2019,5,2019-5-01,1
311270,Capitão Enéas,2019,6,2019-6-01,0
311270,Capitão Enéas,2019,7,2019-7-01,0
311270,Capitão Enéas,2019,8,2019-8-01,0
311270,Capitão Enéas,2019,9,2019-9-01,0
311270,Capitão Enéas,2019,10,2019-10-01,1
311270,Capitão Enéas,2019,11,2019-11-01,0
311270,Capitão Enéas,2019,12,2019-12-01,0
311280,Capitólio,2019,1,2019-1-01,0
311280,Capitólio,2019,2,2019-2-01,0
311280,Capitólio,2019,3,2019-3-01,1
311280,Capitólio,2019,4,2019-4-01,0
311280,Capitólio,2019,5,2019-5-01,0
311280,Capitólio,2019,6,2019-6-01,1
311280,Capitólio,2019,7,2019-7-01,0
311280,Capitólio,2019,8,2019-8-01,0
311280,Capitólio,2019,9,2019-9-01,0
311280,Capitólio,2019,10,2019-10-01,0
311280,Capitólio,2019,11,2019-11-01,1
311280,Capitólio,2019,12,2019-12-01,0
311300,Caraí,2019,1,2019-1-01,0
311300,Caraí,2019,2,2019-2-01,1
311300,Caraí,2019,3,2019-3-01,0
311300,Caraí,2019,4,2019-4-01,0
311300,Caraí,2019,5,2019-5-01,0
311300,Caraí,2019,6,2019-6-01,1
311300,Caraí,2019,7,2019-7-01,0
311300,Caraí,2019,8,2019-8-01,0
311300,Caraí,2019,9,2019-9-01,0
311300,Caraí,2019,10,2019-10-01,0
311300,Caraí,2019,11,2019-11-01,0
311300,Caraí,2019,12,2019-12-01,0
311320,Carandaí,2019,1,2019-1-01,0
311320,Carandaí,2019,2,2019-2-01,0
311320,Carandaí,2019,3,2019-3-01,0
311320,Carandaí,2019,4,2019-4-01,1
311320,Carandaí,2019,5,2019-5-01,0
311320,Carandaí,2019,6,2019-6-01,0
311320,Carandaí,2019,7,2019-7-01,0
311320,Carandaí,2019,8,2019-8-01,0
311320,Carandaí,2019,9,2019-9-01,0
311320,Carandaí,2019,10,2019-10-01,1
311320,Carandaí,2019,11,2019-11-01,0
311320,Carandaí,2019,12,2019-12-01,0
311330,Carangola,2019,1,2019-1-01,2
311330,Carangola,2019,2,2019-2-01,1
311330,Carangola,2019,3,2019-3-01,0
311330,Carangola,2019,4,2019-4-01,1
311330,Carangola,2019,5,2019-5-01,0
311330,Carangola,2019,6,2019-6-01,0
311330,Carangola,2019,7,2019-7-01,1
311330,Carangola,2019,8,2019-8-01,0
311330,Carangola,2019,9,2019-9-01,0
311330,Carangola,2019,10,2019-10-01,0
311330,Carangola,2019,11,2019-11-01,0
311330,Carangola,2019,12,2019-12-01,0
311340,Caratinga,2019,1,2019-1-01,1
311340,Caratinga,2019,2,2019-2-01,4
311340,Caratinga,2019,3,2019-3-01,0
311340,Caratinga,2019,4,2019-4-01,1
311340,Caratinga,2019,5,2019-5-01,1
311340,Caratinga,2019,6,2019-6-01,4
311340,Caratinga,2019,7,2019-7-01,2
311340,Caratinga,2019,8,2019-8-01,1
311340,Caratinga,2019,9,2019-9-01,1
311340,Caratinga,2019,10,2019-10-01,0
311340,Caratinga,2019,11,2019-11-01,0
311340,Caratinga,2019,12,2019-12-01,0
311370,Carlos Chagas,2019,1,2019-1-01,0
311370,Carlos Chagas,2019,2,2019-2-01,0
311370,Carlos Chagas,2019,3,2019-3-01,0
311370,Carlos Chagas,2019,4,2019-4-01,0
311370,Carlos Chagas,2019,5,2019-5-01,0
311370,Carlos Chagas,2019,6,2019-6-01,0
311370,Carlos Chagas,2019,7,2019-7-01,1
311370,Carlos Chagas,2019,8,2019-8-01,0
311370,Carlos Chagas,2019,9,2019-9-01,0
311370,Carlos Chagas,2019,10,2019-10-01,0
311370,Carlos Chagas,2019,11,2019-11-01,0
311370,Carlos Chagas,2019,12,2019-12-01,0
311420,Carmo do Cajuru,2019,1,2019-1-01,0
311420,Carmo do Cajuru,2019,2,2019-2-01,0
311420,Carmo do Cajuru,2019,3,2019-3-01,1
311420,Carmo do Cajuru,2019,4,2019-4-01,0
311420,Carmo do Cajuru,2019,5,2019-5-01,1
311420,Carmo do Cajuru,2019,6,2019-6-01,0
311420,Carmo do Cajuru,2019,7,2019-7-01,0
311420,Carmo do Cajuru,2019,8,2019-8-01,0
311420,Carmo do Cajuru,2019,9,2019-9-01,0
311420,Carmo do Cajuru,2019,10,2019-10-01,0
311420,Carmo do Cajuru,2019,11,2019-11-01,0
311420,Carmo do Cajuru,2019,12,2019-12-01,0
311450,Carmópolis de Minas,2019,1,2019-1-01,1
311450,Carmópolis de Minas,2019,2,2019-2-01,1
311450,Carmópolis de Minas,2019,3,2019-3-01,0
311450,Carmópolis de Minas,2019,4,2019-4-01,3
311450,Carmópolis de Minas,2019,5,2019-5-01,0
311450,Carmópolis de Minas,2019,6,2019-6-01,0
311450,Carmópolis de Minas,2019,7,2019-7-01,0
311450,Carmópolis de Minas,2019,8,2019-8-01,1
311450,Carmópolis de Minas,2019,9,2019-9-01,0
311450,Carmópolis de Minas,2019,10,2019-10-01,0
311450,Carmópolis de Minas,2019,11,2019-11-01,0
311450,Carmópolis de Minas,2019,12,2019-12-01,0
311460,Carrancas,2019,1,2019-1-01,0
311460,Carrancas,2019,2,2019-2-01,0
311460,Carrancas,2019,3,2019-3-01,1
311460,Carrancas,2019,4,2019-4-01,0
311460,Carrancas,2019,5,2019-5-01,0
311460,Carrancas,2019,6,2019-6-01,1
311460,Carrancas,2019,7,2019-7-01,0
311460,Carrancas,2019,8,2019-8-01,0
311460,Carrancas,2019,9,2019-9-01,0
311460,Carrancas,2019,10,2019-10-01,0
311460,Carrancas,2019,11,2019-11-01,0
311460,Carrancas,2019,12,2019-12-01,0
311470,Carvalhópolis,2019,1,2019-1-01,0
311470,Carvalhópolis,2019,2,2019-2-01,0
311470,Carvalhópolis,2019,3,2019-3-01,0
311470,Carvalhópolis,2019,4,2019-4-01,0
311470,Carvalhópolis,2019,5,2019-5-01,0
311470,Carvalhópolis,2019,6,2019-6-01,1
311470,Carvalhópolis,2019,7,2019-7-01,0
311470,Carvalhópolis,2019,8,2019-8-01,0
311470,Carvalhópolis,2019,9,2019-9-01,0
311470,Carvalhópolis,2019,10,2019-10-01,0
311470,Carvalhópolis,2019,11,2019-11-01,1
311470,Carvalhópolis,2019,12,2019-12-01,0
311530,Cataguases,2019,1,2019-1-01,1
311530,Cataguases,2019,2,2019-2-01,1
311530,Cataguases,2019,3,2019-3-01,2
311530,Cataguases,2019,4,2019-4-01,4
311530,Cataguases,2019,5,2019-5-01,6
311530,Cataguases,2019,6,2019-6-01,12
311530,Cataguases,2019,7,2019-7-01,3
311530,Cataguases,2019,8,2019-8-01,1
311530,Cataguases,2019,9,2019-9-01,2
311530,Cataguases,2019,10,2019-10-01,0
311530,Cataguases,2019,11,2019-11-01,1
311530,Cataguases,2019,12,2019-12-01,1
311550,Caxambu,2019,1,2019-1-01,0
311550,Caxambu,2019,2,2019-2-01,1
311550,Caxambu,2019,3,2019-3-01,6
311550,Caxambu,2019,4,2019-4-01,4
311550,Caxambu,2019,5,2019-5-01,13
311550,Caxambu,2019,6,2019-6-01,2
311550,Caxambu,2019,7,2019-7-01,1
311550,Caxambu,2019,8,2019-8-01,0
311550,Caxambu,2019,9,2019-9-01,0
311550,Caxambu,2019,10,2019-10-01,0
311550,Caxambu,2019,11,2019-11-01,1
311550,Caxambu,2019,12,2019-12-01,3
311610,Chapada do Norte,2019,1,2019-1-01,0
311610,Chapada do Norte,2019,2,2019-2-01,0
311610,Chapada do Norte,2019,3,2019-3-01,0
311610,Chapada do Norte,2019,4,2019-4-01,0
311610,Chapada do Norte,2019,5,2019-5-01,0
311610,Chapada do Norte,2019,6,2019-6-01,1
311610,Chapada do Norte,2019,7,2019-7-01,0
311610,Chapada do Norte,2019,8,2019-8-01,0
311610,Chapada do Norte,2019,9,2019-9-01,0
311610,Chapada do Norte,2019,10,2019-10-01,0
311610,Chapada do Norte,2019,11,2019-11-01,0
311610,Chapada do Norte,2019,12,2019-12-01,0
311620,Chiador,2019,1,2019-1-01,0
311620,Chiador,2019,2,2019-2-01,0
311620,Chiador,2019,3,2019-3-01,0
311620,Chiador,2019,4,2019-4-01,1
311620,Chiador,2019,5,2019-5-01,0
311620,Chiador,2019,6,2019-6-01,0
311620,Chiador,2019,7,2019-7-01,0
311620,Chiador,2019,8,2019-8-01,1
311620,Chiador,2019,9,2019-9-01,0
311620,Chiador,2019,10,2019-10-01,0
311620,Chiador,2019,11,2019-11-01,0
311620,Chiador,2019,12,2019-12-01,0
311640,Claraval,2019,1,2019-1-01,0
311640,Claraval,2019,2,2019-2-01,0
311640,Claraval,2019,3,2019-3-01,1
311640,Claraval,2019,4,2019-4-01,0
311640,Claraval,2019,5,2019-5-01,0
311640,Claraval,2019,6,2019-6-01,0
311640,Claraval,2019,7,2019-7-01,0
311640,Claraval,2019,8,2019-8-01,0
311640,Claraval,2019,9,2019-9-01,0
311640,Claraval,2019,10,2019-10-01,0
311640,Claraval,2019,11,2019-11-01,0
311640,Claraval,2019,12,2019-12-01,0
311650,Claro dos Poções,2019,1,2019-1-01,0
311650,Claro dos Poções,2019,2,2019-2-01,0
311650,Claro dos Poções,2019,3,2019-3-01,1
311650,Claro dos Poções,2019,4,2019-4-01,5
311650,Claro dos Poções,2019,5,2019-5-01,4
311650,Claro dos Poções,2019,6,2019-6-01,0
311650,Claro dos Poções,2019,7,2019-7-01,1
311650,Claro dos Poções,2019,8,2019-8-01,0
311650,Claro dos Poções,2019,9,2019-9-01,0
311650,Claro dos Poções,2019,10,2019-10-01,0
311650,Claro dos Poções,2019,11,2019-11-01,0
311650,Claro dos Poções,2019,12,2019-12-01,0
311680,Coluna,2019,1,2019-1-01,0
311680,Coluna,2019,2,2019-2-01,0
311680,Coluna,2019,3,2019-3-01,0
311680,Coluna,2019,4,2019-4-01,1
311680,Coluna,2019,5,2019-5-01,0
311680,Coluna,2019,6,2019-6-01,0
311680,Coluna,2019,7,2019-7-01,0
311680,Coluna,2019,8,2019-8-01,0
311680,Coluna,2019,9,2019-9-01,0
311680,Coluna,2019,10,2019-10-01,0
311680,Coluna,2019,11,2019-11-01,0
311680,Coluna,2019,12,2019-12-01,0
311710,Conceição da Aparecida,2019,1,2019-1-01,0
311710,Conceição da Aparecida,2019,2,2019-2-01,0
311710,Conceição da Aparecida,2019,3,2019-3-01,0
311710,Conceição da Aparecida,2019,4,2019-4-01,0
311710,Conceição da Aparecida,2019,5,2019-5-01,1
311710,Conceição da Aparecida,2019,6,2019-6-01,0
311710,Conceição da Aparecida,2019,7,2019-7-01,0
311710,Conceição da Aparecida,2019,8,2019-8-01,0
311710,Conceição da Aparecida,2019,9,2019-9-01,0
311710,Conceição da Aparecida,2019,10,2019-10-01,0
311710,Conceição da Aparecida,2019,11,2019-11-01,0
311710,Conceição da Aparecida,2019,12,2019-12-01,0
311730,Conceição das Alagoas,2019,1,2019-1-01,0
311730,Conceição das Alagoas,2019,2,2019-2-01,0
311730,Conceição das Alagoas,2019,3,2019-3-01,0
311730,Conceição das Alagoas,2019,4,2019-4-01,0
311730,Conceição das Alagoas,2019,5,2019-5-01,0
311730,Conceição das Alagoas,2019,6,2019-6-01,1
311730,Conceição das Alagoas,2019,7,2019-7-01,0
311730,Conceição das Alagoas,2019,8,2019-8-01,0
311730,Conceição das Alagoas,2019,9,2019-9-01,0
311730,Conceição das Alagoas,2019,10,2019-10-01,0
311730,Conceição das Alagoas,2019,11,2019-11-01,0
311730,Conceição das Alagoas,2019,12,2019-12-01,0
311750,Conceição do Mato Dentro,2019,1,2019-1-01,1
311750,Conceição do Mato Dentro,2019,2,2019-2-01,2
311750,Conceição do Mato Dentro,2019,3,2019-3-01,22
311750,Conceição do Mato Dentro,2019,4,2019-4-01,15
311750,Conceição do Mato Dentro,2019,5,2019-5-01,0
311750,Conceição do Mato Dentro,2019,6,2019-6-01,2
311750,Conceição do Mato Dentro,2019,7,2019-7-01,0
311750,Conceição do Mato Dentro,2019,8,2019-8-01,0
311750,Conceição do Mato Dentro,2019,9,2019-9-01,0
311750,Conceição do Mato Dentro,2019,10,2019-10-01,0
311750,Conceição do Mato Dentro,2019,11,2019-11-01,0
311750,Conceição do Mato Dentro,2019,12,2019-12-01,0
311760,Conceição do Pará,2019,1,2019-1-01,0
311760,Conceição do Pará,2019,2,2019-2-01,0
311760,Conceição do Pará,2019,3,2019-3-01,0
311760,Conceição do Pará,2019,4,2019-4-01,1
311760,Conceição do Pará,2019,5,2019-5-01,0
311760,Conceição do Pará,2019,6,2019-6-01,1
311760,Conceição do Pará,2019,7,2019-7-01,0
311760,Conceição do Pará,2019,8,2019-8-01,0
311760,Conceição do Pará,2019,9,2019-9-01,0
311760,Conceição do Pará,2019,10,2019-10-01,1
311760,Conceição do Pará,2019,11,2019-11-01,0
311760,Conceição do Pará,2019,12,2019-12-01,0
311783,Cônego Marinho,2019,1,2019-1-01,0
311783,Cônego Marinho,2019,2,2019-2-01,0
311783,Cônego Marinho,2019,3,2019-3-01,0
311783,Cônego Marinho,2019,4,2019-4-01,0
311783,Cônego Marinho,2019,5,2019-5-01,1
311783,Cônego Marinho,2019,6,2019-6-01,0
311783,Cônego Marinho,2019,7,2019-7-01,0
311783,Cônego Marinho,2019,8,2019-8-01,0
311783,Cônego Marinho,2019,9,2019-9-01,0
311783,Cônego Marinho,2019,10,2019-10-01,0
311783,Cônego Marinho,2019,11,2019-11-01,0
311783,Cônego Marinho,2019,12,2019-12-01,0
311790,Congonhal,2019,1,2019-1-01,0
311790,Congonhal,2019,2,2019-2-01,0
311790,Congonhal,2019,3,2019-3-01,1
311790,Congonhal,2019,4,2019-4-01,0
311790,Congonhal,2019,5,2019-5-01,1
311790,Congonhal,2019,6,2019-6-01,0
311790,Congonhal,2019,7,2019-7-01,0
311790,Congonhal,2019,8,2019-8-01,0
311790,Congonhal,2019,9,2019-9-01,0
311790,Congonhal,2019,10,2019-10-01,0
311790,Congonhal,2019,11,2019-11-01,0
311790,Congonhal,2019,12,2019-12-01,0
311800,Congonhas,2019,1,2019-1-01,1
311800,Congonhas,2019,2,2019-2-01,0
311800,Congonhas,2019,3,2019-3-01,0
311800,Congonhas,2019,4,2019-4-01,0
311800,Congonhas,2019,5,2019-5-01,1
311800,Congonhas,2019,6,2019-6-01,0
311800,Congonhas,2019,7,2019-7-01,0
311800,Congonhas,2019,8,2019-8-01,0
311800,Congonhas,2019,9,2019-9-01,0
311800,Congonhas,2019,10,2019-10-01,0
311800,Congonhas,2019,11,2019-11-01,0
311800,Congonhas,2019,12,2019-12-01,0
311810,Congonhas do Norte,2019,1,2019-1-01,0
311810,Congonhas do Norte,2019,2,2019-2-01,0
311810,Congonhas do Norte,2019,3,2019-3-01,1
311810,Congonhas do Norte,2019,4,2019-4-01,0
311810,Congonhas do Norte,2019,5,2019-5-01,0
311810,Congonhas do Norte,2019,6,2019-6-01,0
311810,Congonhas do Norte,2019,7,2019-7-01,0
311810,Congonhas do Norte,2019,8,2019-8-01,0
311810,Congonhas do Norte,2019,9,2019-9-01,0
311810,Congonhas do Norte,2019,10,2019-10-01,0
311810,Congonhas do Norte,2019,11,2019-11-01,0
311810,Congonhas do Norte,2019,12,2019-12-01,0
311820,Conquista,2019,1,2019-1-01,0
311820,Conquista,2019,2,2019-2-01,0
311820,Conquista,2019,3,2019-3-01,0
311820,Conquista,2019,4,2019-4-01,0
311820,Conquista,2019,5,2019-5-01,1
311820,Conquista,2019,6,2019-6-01,0
311820,Conquista,2019,7,2019-7-01,0
311820,Conquista,2019,8,2019-8-01,0
311820,Conquista,2019,9,2019-9-01,1
311820,Conquista,2019,10,2019-10-01,0
311820,Conquista,2019,11,2019-11-01,1
311820,Conquista,2019,12,2019-12-01,0
311830,Conselheiro Lafaiete,2019,1,2019-1-01,1
311830,Conselheiro Lafaiete,2019,2,2019-2-01,0
311830,Conselheiro Lafaiete,2019,3,2019-3-01,0
311830,Conselheiro Lafaiete,2019,4,2019-4-01,3
311830,Conselheiro Lafaiete,2019,5,2019-5-01,2
311830,Conselheiro Lafaiete,2019,6,2019-6-01,0
311830,Conselheiro Lafaiete,2019,7,2019-7-01,1
311830,Conselheiro Lafaiete,2019,8,2019-8-01,0
311830,Conselheiro Lafaiete,2019,9,2019-9-01,1
311830,Conselheiro Lafaiete,2019,10,2019-10-01,0
311830,Conselheiro Lafaiete,2019,11,2019-11-01,0
311830,Conselheiro Lafaiete,2019,12,2019-12-01,0
311840,Conselheiro Pena,2019,1,2019-1-01,0
311840,Conselheiro Pena,2019,2,2019-2-01,0
311840,Conselheiro Pena,2019,3,2019-3-01,0
311840,Conselheiro Pena,2019,4,2019-4-01,0
311840,Conselheiro Pena,2019,5,2019-5-01,8
311840,Conselheiro Pena,2019,6,2019-6-01,1
311840,Conselheiro Pena,2019,7,2019-7-01,1
