codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_aids_adulto
314530,Novo Cruzeiro,2019,6,2019-6-01,2
314530,Novo Cruzeiro,2019,7,2019-7-01,0
314530,Novo Cruzeiro,2019,8,2019-8-01,2
314530,Novo Cruzeiro,2019,9,2019-9-01,0
314530,Novo Cruzeiro,2019,10,2019-10-01,0
314530,Novo Cruzeiro,2019,11,2019-11-01,1
314530,Novo Cruzeiro,2019,12,2019-12-01,0
314560,Oliveira,2019,1,2019-1-01,5
314560,Oliveira,2019,2,2019-2-01,1
314560,Oliveira,2019,3,2019-3-01,0
314560,Oliveira,2019,4,2019-4-01,2
314560,Oliveira,2019,5,2019-5-01,0
314560,Oliveira,2019,6,2019-6-01,0
314560,Oliveira,2019,7,2019-7-01,0
314560,Oliveira,2019,8,2019-8-01,1
314560,Oliveira,2019,9,2019-9-01,0
314560,Oliveira,2019,10,2019-10-01,0
314560,Oliveira,2019,11,2019-11-01,2
314560,Oliveira,2019,12,2019-12-01,3
314587,Orizânia,2019,1,2019-1-01,0
314587,Orizânia,2019,2,2019-2-01,0
314587,Orizânia,2019,3,2019-3-01,0
314587,Orizânia,2019,4,2019-4-01,0
314587,Orizânia,2019,5,2019-5-01,0
314587,Orizânia,2019,6,2019-6-01,0
314587,Orizânia,2019,7,2019-7-01,1
314587,Orizânia,2019,8,2019-8-01,0
314587,Orizânia,2019,9,2019-9-01,0
314587,Orizânia,2019,10,2019-10-01,0
314587,Orizânia,2019,11,2019-11-01,0
314587,Orizânia,2019,12,2019-12-01,0
314590,Ouro Branco,2019,1,2019-1-01,1
314590,Ouro Branco,2019,2,2019-2-01,0
314590,Ouro Branco,2019,3,2019-3-01,4
314590,Ouro Branco,2019,4,2019-4-01,0
314590,Ouro Branco,2019,5,2019-5-01,1
314590,Ouro Branco,2019,6,2019-6-01,1
314590,Ouro Branco,2019,7,2019-7-01,0
314590,Ouro Branco,2019,8,2019-8-01,1
314590,Ouro Branco,2019,9,2019-9-01,0
314590,Ouro Branco,2019,10,2019-10-01,1
314590,Ouro Branco,2019,11,2019-11-01,2
314590,Ouro Branco,2019,12,2019-12-01,0
314600,Ouro Fino,2019,1,2019-1-01,0
314600,Ouro Fino,2019,2,2019-2-01,2
314600,Ouro Fino,2019,3,2019-3-01,3
314600,Ouro Fino,2019,4,2019-4-01,1
314600,Ouro Fino,2019,5,2019-5-01,0
314600,Ouro Fino,2019,6,2019-6-01,0
314600,Ouro Fino,2019,7,2019-7-01,0
314600,Ouro Fino,2019,8,2019-8-01,0
314600,Ouro Fino,2019,9,2019-9-01,0
314600,Ouro Fino,2019,10,2019-10-01,1
314600,Ouro Fino,2019,11,2019-11-01,0
314600,Ouro Fino,2019,12,2019-12-01,0
314610,Ouro Preto,2019,1,2019-1-01,1
314610,Ouro Preto,2019,2,2019-2-01,2
314610,Ouro Preto,2019,3,2019-3-01,1
314610,Ouro Preto,2019,4,2019-4-01,1
314610,Ouro Preto,2019,5,2019-5-01,3
314610,Ouro Preto,2019,6,2019-6-01,2
314610,Ouro Preto,2019,7,2019-7-01,2
314610,Ouro Preto,2019,8,2019-8-01,2
314610,Ouro Preto,2019,9,2019-9-01,0
314610,Ouro Preto,2019,10,2019-10-01,1
314610,Ouro Preto,2019,11,2019-11-01,1
314610,Ouro Preto,2019,12,2019-12-01,0
314630,Padre Paraíso,2019,1,2019-1-01,0
314630,Padre Paraíso,2019,2,2019-2-01,0
314630,Padre Paraíso,2019,3,2019-3-01,0
314630,Padre Paraíso,2019,4,2019-4-01,1
314630,Padre Paraíso,2019,5,2019-5-01,4
314630,Padre Paraíso,2019,6,2019-6-01,1
314630,Padre Paraíso,2019,7,2019-7-01,1
314630,Padre Paraíso,2019,8,2019-8-01,1
314630,Padre Paraíso,2019,9,2019-9-01,1
314630,Padre Paraíso,2019,10,2019-10-01,0
314630,Padre Paraíso,2019,11,2019-11-01,0
314630,Padre Paraíso,2019,12,2019-12-01,0
314640,Paineiras,2019,1,2019-1-01,0
314640,Paineiras,2019,2,2019-2-01,0
314640,Paineiras,2019,3,2019-3-01,0
314640,Paineiras,2019,4,2019-4-01,0
314640,Paineiras,2019,5,2019-5-01,1
314640,Paineiras,2019,6,2019-6-01,0
314640,Paineiras,2019,7,2019-7-01,0
314640,Paineiras,2019,8,2019-8-01,0
314640,Paineiras,2019,9,2019-9-01,1
314640,Paineiras,2019,10,2019-10-01,0
314640,Paineiras,2019,11,2019-11-01,0
314640,Paineiras,2019,12,2019-12-01,0
314650,Pains,2019,1,2019-1-01,0
314650,Pains,2019,2,2019-2-01,0
314650,Pains,2019,3,2019-3-01,0
314650,Pains,2019,4,2019-4-01,0
314650,Pains,2019,5,2019-5-01,0
314650,Pains,2019,6,2019-6-01,0
314650,Pains,2019,7,2019-7-01,0
314650,Pains,2019,8,2019-8-01,1
314650,Pains,2019,9,2019-9-01,1
314650,Pains,2019,10,2019-10-01,0
314650,Pains,2019,11,2019-11-01,0
314650,Pains,2019,12,2019-12-01,0
314670,Palma,2019,1,2019-1-01,0
314670,Palma,2019,2,2019-2-01,0
314670,Palma,2019,3,2019-3-01,1
314670,Palma,2019,4,2019-4-01,1
314670,Palma,2019,5,2019-5-01,0
314670,Palma,2019,6,2019-6-01,0
314670,Palma,2019,7,2019-7-01,0
314670,Palma,2019,8,2019-8-01,0
314670,Palma,2019,9,2019-9-01,0
314670,Palma,2019,10,2019-10-01,0
314670,Palma,2019,11,2019-11-01,0
314670,Palma,2019,12,2019-12-01,0
314690,Papagaios,2019,1,2019-1-01,1
314690,Papagaios,2019,2,2019-2-01,1
314690,Papagaios,2019,3,2019-3-01,0
314690,Papagaios,2019,4,2019-4-01,0
314690,Papagaios,2019,5,2019-5-01,0
314690,Papagaios,2019,6,2019-6-01,0
314690,Papagaios,2019,7,2019-7-01,0
314690,Papagaios,2019,8,2019-8-01,0
314690,Papagaios,2019,9,2019-9-01,0
314690,Papagaios,2019,10,2019-10-01,0
314690,Papagaios,2019,11,2019-11-01,0
314690,Papagaios,2019,12,2019-12-01,0
314710,Pará de Minas,2019,1,2019-1-01,4
314710,Pará de Minas,2019,2,2019-2-01,2
314710,Pará de Minas,2019,3,2019-3-01,2
314710,Pará de Minas,2019,4,2019-4-01,3
314710,Pará de Minas,2019,5,2019-5-01,0
314710,Pará de Minas,2019,6,2019-6-01,0
314710,Pará de Minas,2019,7,2019-7-01,2
314710,Pará de Minas,2019,8,2019-8-01,3
314710,Pará de Minas,2019,9,2019-9-01,3
314710,Pará de Minas,2019,10,2019-10-01,2
314710,Pará de Minas,2019,11,2019-11-01,1
314710,Pará de Minas,2019,12,2019-12-01,1
314700,Paracatu,2019,1,2019-1-01,1
314700,Paracatu,2019,2,2019-2-01,1
314700,Paracatu,2019,3,2019-3-01,2
314700,Paracatu,2019,4,2019-4-01,0
314700,Paracatu,2019,5,2019-5-01,1
314700,Paracatu,2019,6,2019-6-01,1
314700,Paracatu,2019,7,2019-7-01,0
314700,Paracatu,2019,8,2019-8-01,1
314700,Paracatu,2019,9,2019-9-01,4
314700,Paracatu,2019,10,2019-10-01,4
314700,Paracatu,2019,11,2019-11-01,5
314700,Paracatu,2019,12,2019-12-01,0
314720,Paraguaçu,2019,1,2019-1-01,0
314720,Paraguaçu,2019,2,2019-2-01,0
314720,Paraguaçu,2019,3,2019-3-01,0
314720,Paraguaçu,2019,4,2019-4-01,0
314720,Paraguaçu,2019,5,2019-5-01,0
314720,Paraguaçu,2019,6,2019-6-01,0
314720,Paraguaçu,2019,7,2019-7-01,0
314720,Paraguaçu,2019,8,2019-8-01,1
314720,Paraguaçu,2019,9,2019-9-01,0
314720,Paraguaçu,2019,10,2019-10-01,0
314720,Paraguaçu,2019,11,2019-11-01,1
314720,Paraguaçu,2019,12,2019-12-01,1
314730,Paraisópolis,2019,1,2019-1-01,2
314730,Paraisópolis,2019,2,2019-2-01,0
314730,Paraisópolis,2019,3,2019-3-01,0
314730,Paraisópolis,2019,4,2019-4-01,0
314730,Paraisópolis,2019,5,2019-5-01,0
314730,Paraisópolis,2019,6,2019-6-01,0
314730,Paraisópolis,2019,7,2019-7-01,2
314730,Paraisópolis,2019,8,2019-8-01,0
314730,Paraisópolis,2019,9,2019-9-01,3
314730,Paraisópolis,2019,10,2019-10-01,0
314730,Paraisópolis,2019,11,2019-11-01,0
314730,Paraisópolis,2019,12,2019-12-01,0
314740,Paraopeba,2019,1,2019-1-01,1
314740,Paraopeba,2019,2,2019-2-01,1
314740,Paraopeba,2019,3,2019-3-01,2
314740,Paraopeba,2019,4,2019-4-01,1
314740,Paraopeba,2019,5,2019-5-01,3
314740,Paraopeba,2019,6,2019-6-01,1
314740,Paraopeba,2019,7,2019-7-01,1
314740,Paraopeba,2019,8,2019-8-01,0
314740,Paraopeba,2019,9,2019-9-01,0
314740,Paraopeba,2019,10,2019-10-01,1
314740,Paraopeba,2019,11,2019-11-01,0
314740,Paraopeba,2019,12,2019-12-01,2
314760,Passa Quatro,2019,1,2019-1-01,0
314760,Passa Quatro,2019,2,2019-2-01,0
314760,Passa Quatro,2019,3,2019-3-01,0
314760,Passa Quatro,2019,4,2019-4-01,0
314760,Passa Quatro,2019,5,2019-5-01,0
314760,Passa Quatro,2019,6,2019-6-01,0
314760,Passa Quatro,2019,7,2019-7-01,0
314760,Passa Quatro,2019,8,2019-8-01,0
314760,Passa Quatro,2019,9,2019-9-01,0
314760,Passa Quatro,2019,10,2019-10-01,1
314760,Passa Quatro,2019,11,2019-11-01,5
314760,Passa Quatro,2019,12,2019-12-01,0
314790,Passos,2019,1,2019-1-01,0
314790,Passos,2019,2,2019-2-01,5
314790,Passos,2019,3,2019-3-01,0
314790,Passos,2019,4,2019-4-01,1
314790,Passos,2019,5,2019-5-01,1
314790,Passos,2019,6,2019-6-01,2
314790,Passos,2019,7,2019-7-01,1
314790,Passos,2019,8,2019-8-01,5
314790,Passos,2019,9,2019-9-01,3
314790,Passos,2019,10,2019-10-01,2
314790,Passos,2019,11,2019-11-01,5
314790,Passos,2019,12,2019-12-01,0
314800,Patos de Minas,2019,1,2019-1-01,2
314800,Patos de Minas,2019,2,2019-2-01,7
314800,Patos de Minas,2019,3,2019-3-01,5
314800,Patos de Minas,2019,4,2019-4-01,2
314800,Patos de Minas,2019,5,2019-5-01,3
314800,Patos de Minas,2019,6,2019-6-01,2
314800,Patos de Minas,2019,7,2019-7-01,1
314800,Patos de Minas,2019,8,2019-8-01,8
314800,Patos de Minas,2019,9,2019-9-01,4
314800,Patos de Minas,2019,10,2019-10-01,4
314800,Patos de Minas,2019,11,2019-11-01,8
314800,Patos de Minas,2019,12,2019-12-01,4
314810,Patrocínio,2019,1,2019-1-01,3
314810,Patrocínio,2019,2,2019-2-01,1
314810,Patrocínio,2019,3,2019-3-01,3
314810,Patrocínio,2019,4,2019-4-01,2
314810,Patrocínio,2019,5,2019-5-01,1
314810,Patrocínio,2019,6,2019-6-01,2
314810,Patrocínio,2019,7,2019-7-01,1
314810,Patrocínio,2019,8,2019-8-01,1
314810,Patrocínio,2019,9,2019-9-01,0
314810,Patrocínio,2019,10,2019-10-01,0
314810,Patrocínio,2019,11,2019-11-01,2
314810,Patrocínio,2019,12,2019-12-01,1
314820,Patrocínio do Muriaé,2019,1,2019-1-01,0
314820,Patrocínio do Muriaé,2019,2,2019-2-01,0
314820,Patrocínio do Muriaé,2019,3,2019-3-01,0
314820,Patrocínio do Muriaé,2019,4,2019-4-01,0
314820,Patrocínio do Muriaé,2019,5,2019-5-01,0
314820,Patrocínio do Muriaé,2019,6,2019-6-01,0
314820,Patrocínio do Muriaé,2019,7,2019-7-01,0
314820,Patrocínio do Muriaé,2019,8,2019-8-01,0
314820,Patrocínio do Muriaé,2019,9,2019-9-01,1
314820,Patrocínio do Muriaé,2019,10,2019-10-01,0
314820,Patrocínio do Muriaé,2019,11,2019-11-01,0
314820,Patrocínio do Muriaé,2019,12,2019-12-01,0
314870,Pedra Azul,2019,1,2019-1-01,0
314870,Pedra Azul,2019,2,2019-2-01,0
314870,Pedra Azul,2019,3,2019-3-01,0
314870,Pedra Azul,2019,4,2019-4-01,0
314870,Pedra Azul,2019,5,2019-5-01,0
314870,Pedra Azul,2019,6,2019-6-01,0
314870,Pedra Azul,2019,7,2019-7-01,0
314870,Pedra Azul,2019,8,2019-8-01,1
314870,Pedra Azul,2019,9,2019-9-01,0
314870,Pedra Azul,2019,10,2019-10-01,0
314870,Pedra Azul,2019,11,2019-11-01,0
314870,Pedra Azul,2019,12,2019-12-01,0
314900,Pedra Dourada,2019,1,2019-1-01,0
314900,Pedra Dourada,2019,2,2019-2-01,0
314900,Pedra Dourada,2019,3,2019-3-01,0
314900,Pedra Dourada,2019,4,2019-4-01,0
314900,Pedra Dourada,2019,5,2019-5-01,0
314900,Pedra Dourada,2019,6,2019-6-01,0
314900,Pedra Dourada,2019,7,2019-7-01,0
314900,Pedra Dourada,2019,8,2019-8-01,1
314900,Pedra Dourada,2019,9,2019-9-01,0
314900,Pedra Dourada,2019,10,2019-10-01,0
314900,Pedra Dourada,2019,11,2019-11-01,0
314900,Pedra Dourada,2019,12,2019-12-01,0
314910,Pedralva,2019,1,2019-1-01,0
314910,Pedralva,2019,2,2019-2-01,0
314910,Pedralva,2019,3,2019-3-01,2
314910,Pedralva,2019,4,2019-4-01,0
314910,Pedralva,2019,5,2019-5-01,0
314910,Pedralva,2019,6,2019-6-01,0
314910,Pedralva,2019,7,2019-7-01,0
314910,Pedralva,2019,8,2019-8-01,0
314910,Pedralva,2019,9,2019-9-01,0
314910,Pedralva,2019,10,2019-10-01,0
314910,Pedralva,2019,11,2019-11-01,0
314910,Pedralva,2019,12,2019-12-01,0
314930,Pedro Leopoldo,2019,1,2019-1-01,1
314930,Pedro Leopoldo,2019,2,2019-2-01,0
314930,Pedro Leopoldo,2019,3,2019-3-01,0
314930,Pedro Leopoldo,2019,4,2019-4-01,3
314930,Pedro Leopoldo,2019,5,2019-5-01,0
314930,Pedro Leopoldo,2019,6,2019-6-01,2
314930,Pedro Leopoldo,2019,7,2019-7-01,2
314930,Pedro Leopoldo,2019,8,2019-8-01,0
314930,Pedro Leopoldo,2019,9,2019-9-01,0
314930,Pedro Leopoldo,2019,10,2019-10-01,1
314930,Pedro Leopoldo,2019,11,2019-11-01,3
314930,Pedro Leopoldo,2019,12,2019-12-01,2
314970,Perdigão,2019,1,2019-1-01,2
314970,Perdigão,2019,2,2019-2-01,0
314970,Perdigão,2019,3,2019-3-01,0
314970,Perdigão,2019,4,2019-4-01,1
314970,Perdigão,2019,5,2019-5-01,4
314970,Perdigão,2019,6,2019-6-01,6
314970,Perdigão,2019,7,2019-7-01,0
314970,Perdigão,2019,8,2019-8-01,2
314970,Perdigão,2019,9,2019-9-01,1
314970,Perdigão,2019,10,2019-10-01,1
314970,Perdigão,2019,11,2019-11-01,0
314970,Perdigão,2019,12,2019-12-01,1
314980,Perdizes,2019,1,2019-1-01,1
314980,Perdizes,2019,2,2019-2-01,0
314980,Perdizes,2019,3,2019-3-01,0
314980,Perdizes,2019,4,2019-4-01,0
314980,Perdizes,2019,5,2019-5-01,0
314980,Perdizes,2019,6,2019-6-01,0
314980,Perdizes,2019,7,2019-7-01,0
314980,Perdizes,2019,8,2019-8-01,0
314980,Perdizes,2019,9,2019-9-01,1
314980,Perdizes,2019,10,2019-10-01,0
314980,Perdizes,2019,11,2019-11-01,0
314980,Perdizes,2019,12,2019-12-01,1
314990,Perdões,2019,1,2019-1-01,0
314990,Perdões,2019,2,2019-2-01,0
314990,Perdões,2019,3,2019-3-01,0
314990,Perdões,2019,4,2019-4-01,0
314990,Perdões,2019,5,2019-5-01,0
314990,Perdões,2019,6,2019-6-01,0
314990,Perdões,2019,7,2019-7-01,0
314990,Perdões,2019,8,2019-8-01,0
314990,Perdões,2019,9,2019-9-01,0
314990,Perdões,2019,10,2019-10-01,1
314990,Perdões,2019,11,2019-11-01,0
314990,Perdões,2019,12,2019-12-01,0
314995,Periquito,2019,1,2019-1-01,0
314995,Periquito,2019,2,2019-2-01,0
314995,Periquito,2019,3,2019-3-01,0
314995,Periquito,2019,4,2019-4-01,0
314995,Periquito,2019,5,2019-5-01,0
314995,Periquito,2019,6,2019-6-01,0
314995,Periquito,2019,7,2019-7-01,0
314995,Periquito,2019,8,2019-8-01,0
314995,Periquito,2019,9,2019-9-01,0
314995,Periquito,2019,10,2019-10-01,0
314995,Periquito,2019,11,2019-11-01,1
314995,Periquito,2019,12,2019-12-01,0
315000,Pescador,2019,1,2019-1-01,0
315000,Pescador,2019,2,2019-2-01,0
315000,Pescador,2019,3,2019-3-01,0
315000,Pescador,2019,4,2019-4-01,0
315000,Pescador,2019,5,2019-5-01,1
315000,Pescador,2019,6,2019-6-01,1
315000,Pescador,2019,7,2019-7-01,0
315000,Pescador,2019,8,2019-8-01,0
315000,Pescador,2019,9,2019-9-01,0
315000,Pescador,2019,10,2019-10-01,0
315000,Pescador,2019,11,2019-11-01,0
315000,Pescador,2019,12,2019-12-01,0
315010,Piau,2019,1,2019-1-01,0
315010,Piau,2019,2,2019-2-01,1
315010,Piau,2019,3,2019-3-01,0
315010,Piau,2019,4,2019-4-01,0
315010,Piau,2019,5,2019-5-01,0
315010,Piau,2019,6,2019-6-01,0
315010,Piau,2019,7,2019-7-01,1
315010,Piau,2019,8,2019-8-01,0
315010,Piau,2019,9,2019-9-01,0
315010,Piau,2019,10,2019-10-01,0
315010,Piau,2019,11,2019-11-01,0
315010,Piau,2019,12,2019-12-01,0
315015,Piedade de Caratinga,2019,1,2019-1-01,1
315015,Piedade de Caratinga,2019,2,2019-2-01,0
315015,Piedade de Caratinga,2019,3,2019-3-01,0
315015,Piedade de Caratinga,2019,4,2019-4-01,0
315015,Piedade de Caratinga,2019,5,2019-5-01,0
315015,Piedade de Caratinga,2019,6,2019-6-01,0
315015,Piedade de Caratinga,2019,7,2019-7-01,0
315015,Piedade de Caratinga,2019,8,2019-8-01,0
315015,Piedade de Caratinga,2019,9,2019-9-01,1
315015,Piedade de Caratinga,2019,10,2019-10-01,0
315015,Piedade de Caratinga,2019,11,2019-11-01,0
315015,Piedade de Caratinga,2019,12,2019-12-01,0
315053,Pingo-d'Água,2019,1,2019-1-01,0
315053,Pingo-d'Água,2019,2,2019-2-01,0
315053,Pingo-d'Água,2019,3,2019-3-01,0
315053,Pingo-d'Água,2019,4,2019-4-01,0
315053,Pingo-d'Água,2019,5,2019-5-01,1
315053,Pingo-d'Água,2019,6,2019-6-01,0
315053,Pingo-d'Água,2019,7,2019-7-01,0
315053,Pingo-d'Água,2019,8,2019-8-01,0
315053,Pingo-d'Água,2019,9,2019-9-01,0
315053,Pingo-d'Água,2019,10,2019-10-01,0
315053,Pingo-d'Água,2019,11,2019-11-01,0
315053,Pingo-d'Água,2019,12,2019-12-01,0
315060,Piracema,2019,1,2019-1-01,1
315060,Piracema,2019,2,2019-2-01,0
315060,Piracema,2019,3,2019-3-01,0
315060,Piracema,2019,4,2019-4-01,1
315060,Piracema,2019,5,2019-5-01,0
315060,Piracema,2019,6,2019-6-01,0
315060,Piracema,2019,7,2019-7-01,0
315060,Piracema,2019,8,2019-8-01,0
315060,Piracema,2019,9,2019-9-01,0
315060,Piracema,2019,10,2019-10-01,0
315060,Piracema,2019,11,2019-11-01,0
315060,Piracema,2019,12,2019-12-01,0
315080,Piranga,2019,1,2019-1-01,0
315080,Piranga,2019,2,2019-2-01,0
315080,Piranga,2019,3,2019-3-01,0
315080,Piranga,2019,4,2019-4-01,0
315080,Piranga,2019,5,2019-5-01,0
315080,Piranga,2019,6,2019-6-01,0
315080,Piranga,2019,7,2019-7-01,0
315080,Piranga,2019,8,2019-8-01,2
315080,Piranga,2019,9,2019-9-01,0
315080,Piranga,2019,10,2019-10-01,0
315080,Piranga,2019,11,2019-11-01,0
315080,Piranga,2019,12,2019-12-01,0
315090,Piranguçu,2019,1,2019-1-01,0
315090,Piranguçu,2019,2,2019-2-01,0
315090,Piranguçu,2019,3,2019-3-01,0
315090,Piranguçu,2019,4,2019-4-01,0
315090,Piranguçu,2019,5,2019-5-01,0
315090,Piranguçu,2019,6,2019-6-01,0
315090,Piranguçu,2019,7,2019-7-01,1
315090,Piranguçu,2019,8,2019-8-01,0
315090,Piranguçu,2019,9,2019-9-01,0
315090,Piranguçu,2019,10,2019-10-01,0
315090,Piranguçu,2019,11,2019-11-01,0
315090,Piranguçu,2019,12,2019-12-01,0
315100,Piranguinho,2019,1,2019-1-01,0
315100,Piranguinho,2019,2,2019-2-01,0
315100,Piranguinho,2019,3,2019-3-01,0
315100,Piranguinho,2019,4,2019-4-01,0
315100,Piranguinho,2019,5,2019-5-01,0
315100,Piranguinho,2019,6,2019-6-01,0
315100,Piranguinho,2019,7,2019-7-01,0
315100,Piranguinho,2019,8,2019-8-01,0
315100,Piranguinho,2019,9,2019-9-01,1
315100,Piranguinho,2019,10,2019-10-01,0
315100,Piranguinho,2019,11,2019-11-01,0
315100,Piranguinho,2019,12,2019-12-01,0
315110,Pirapetinga,2019,1,2019-1-01,0
315110,Pirapetinga,2019,2,2019-2-01,1
315110,Pirapetinga,2019,3,2019-3-01,0
315110,Pirapetinga,2019,4,2019-4-01,0
315110,Pirapetinga,2019,5,2019-5-01,0
315110,Pirapetinga,2019,6,2019-6-01,0
315110,Pirapetinga,2019,7,2019-7-01,0
315110,Pirapetinga,2019,8,2019-8-01,0
315110,Pirapetinga,2019,9,2019-9-01,0
315110,Pirapetinga,2019,10,2019-10-01,0
315110,Pirapetinga,2019,11,2019-11-01,0
315110,Pirapetinga,2019,12,2019-12-01,0
315120,Pirapora,2019,1,2019-1-01,0
315120,Pirapora,2019,2,2019-2-01,2
315120,Pirapora,2019,3,2019-3-01,1
315120,Pirapora,2019,4,2019-4-01,5
315120,Pirapora,2019,5,2019-5-01,1
315120,Pirapora,2019,6,2019-6-01,0
315120,Pirapora,2019,7,2019-7-01,0
315120,Pirapora,2019,8,2019-8-01,3
315120,Pirapora,2019,9,2019-9-01,0
315120,Pirapora,2019,10,2019-10-01,2
315120,Pirapora,2019,11,2019-11-01,0
315120,Pirapora,2019,12,2019-12-01,1
315130,Piraúba,2019,1,2019-1-01,0
315130,Piraúba,2019,2,2019-2-01,0
315130,Piraúba,2019,3,2019-3-01,0
315130,Piraúba,2019,4,2019-4-01,1
315130,Piraúba,2019,5,2019-5-01,0
315130,Piraúba,2019,6,2019-6-01,0
315130,Piraúba,2019,7,2019-7-01,0
315130,Piraúba,2019,8,2019-8-01,0
315130,Piraúba,2019,9,2019-9-01,0
315130,Piraúba,2019,10,2019-10-01,1
315130,Piraúba,2019,11,2019-11-01,0
315130,Piraúba,2019,12,2019-12-01,0
315140,Pitangui,2019,1,2019-1-01,0
315140,Pitangui,2019,2,2019-2-01,0
315140,Pitangui,2019,3,2019-3-01,1
315140,Pitangui,2019,4,2019-4-01,1
315140,Pitangui,2019,5,2019-5-01,1
315140,Pitangui,2019,6,2019-6-01,0
315140,Pitangui,2019,7,2019-7-01,1
315140,Pitangui,2019,8,2019-8-01,0
315140,Pitangui,2019,9,2019-9-01,1
315140,Pitangui,2019,10,2019-10-01,0
315140,Pitangui,2019,11,2019-11-01,0
315140,Pitangui,2019,12,2019-12-01,0
315150,Piumhi,2019,1,2019-1-01,0
315150,Piumhi,2019,2,2019-2-01,0
315150,Piumhi,2019,3,2019-3-01,1
315150,Piumhi,2019,4,2019-4-01,0
315150,Piumhi,2019,5,2019-5-01,0
315150,Piumhi,2019,6,2019-6-01,2
315150,Piumhi,2019,7,2019-7-01,0
315150,Piumhi,2019,8,2019-8-01,0
315150,Piumhi,2019,9,2019-9-01,2
315150,Piumhi,2019,10,2019-10-01,0
315150,Piumhi,2019,11,2019-11-01,0
315150,Piumhi,2019,12,2019-12-01,0
315160,Planura,2019,1,2019-1-01,0
315160,Planura,2019,2,2019-2-01,0
315160,Planura,2019,3,2019-3-01,0
315160,Planura,2019,4,2019-4-01,0
315160,Planura,2019,5,2019-5-01,1
315160,Planura,2019,6,2019-6-01,0
315160,Planura,2019,7,2019-7-01,0
315160,Planura,2019,8,2019-8-01,0
315160,Planura,2019,9,2019-9-01,0
315160,Planura,2019,10,2019-10-01,0
315160,Planura,2019,11,2019-11-01,0
315160,Planura,2019,12,2019-12-01,0
315180,Poços de Caldas,2019,1,2019-1-01,4
315180,Poços de Caldas,2019,2,2019-2-01,8
315180,Poços de Caldas,2019,3,2019-3-01,2
315180,Poços de Caldas,2019,4,2019-4-01,2
315180,Poços de Caldas,2019,5,2019-5-01,3
315180,Poços de Caldas,2019,6,2019-6-01,3
315180,Poços de Caldas,2019,7,2019-7-01,3
315180,Poços de Caldas,2019,8,2019-8-01,2
315180,Poços de Caldas,2019,9,2019-9-01,1
315180,Poços de Caldas,2019,10,2019-10-01,4
315180,Poços de Caldas,2019,11,2019-11-01,5
315180,Poços de Caldas,2019,12,2019-12-01,4
315190,Pocrane,2019,1,2019-1-01,0
315190,Pocrane,2019,2,2019-2-01,0
315190,Pocrane,2019,3,2019-3-01,1
315190,Pocrane,2019,4,2019-4-01,0
315190,Pocrane,2019,5,2019-5-01,0
315190,Pocrane,2019,6,2019-6-01,0
315190,Pocrane,2019,7,2019-7-01,0
315190,Pocrane,2019,8,2019-8-01,0
315190,Pocrane,2019,9,2019-9-01,0
315190,Pocrane,2019,10,2019-10-01,0
315190,Pocrane,2019,11,2019-11-01,0
315190,Pocrane,2019,12,2019-12-01,0
315200,Pompéu,2019,1,2019-1-01,2
315200,Pompéu,2019,2,2019-2-01,2
315200,Pompéu,2019,3,2019-3-01,3
315200,Pompéu,2019,4,2019-4-01,0
315200,Pompéu,2019,5,2019-5-01,0
315200,Pompéu,2019,6,2019-6-01,3
315200,Pompéu,2019,7,2019-7-01,0
315200,Pompéu,2019,8,2019-8-01,0
315200,Pompéu,2019,9,2019-9-01,4
315200,Pompéu,2019,10,2019-10-01,1
315200,Pompéu,2019,11,2019-11-01,0
315200,Pompéu,2019,12,2019-12-01,0
315210,Ponte Nova,2019,1,2019-1-01,0
315210,Ponte Nova,2019,2,2019-2-01,1
315210,Ponte Nova,2019,3,2019-3-01,2
315210,Ponte Nova,2019,4,2019-4-01,0
315210,Ponte Nova,2019,5,2019-5-01,0
315210,Ponte Nova,2019,6,2019-6-01,1
315210,Ponte Nova,2019,7,2019-7-01,0
315210,Ponte Nova,2019,8,2019-8-01,1
315210,Ponte Nova,2019,9,2019-9-01,2
315210,Ponte Nova,2019,10,2019-10-01,1
315210,Ponte Nova,2019,11,2019-11-01,0
315210,Ponte Nova,2019,12,2019-12-01,0
315217,Ponto dos Volantes,2019,1,2019-1-01,0
315217,Ponto dos Volantes,2019,2,2019-2-01,0
315217,Ponto dos Volantes,2019,3,2019-3-01,2
315217,Ponto dos Volantes,2019,4,2019-4-01,0
315217,Ponto dos Volantes,2019,5,2019-5-01,0
315217,Ponto dos Volantes,2019,6,2019-6-01,0
315217,Ponto dos Volantes,2019,7,2019-7-01,0
315217,Ponto dos Volantes,2019,8,2019-8-01,0
315217,Ponto dos Volantes,2019,9,2019-9-01,0
315217,Ponto dos Volantes,2019,10,2019-10-01,0
315217,Ponto dos Volantes,2019,11,2019-11-01,0
315217,Ponto dos Volantes,2019,12,2019-12-01,0
315220,Porteirinha,2019,1,2019-1-01,1
315220,Porteirinha,2019,2,2019-2-01,0
315220,Porteirinha,2019,3,2019-3-01,2
315220,Porteirinha,2019,4,2019-4-01,0
315220,Porteirinha,2019,5,2019-5-01,0
315220,Porteirinha,2019,6,2019-6-01,0
315220,Porteirinha,2019,7,2019-7-01,0
315220,Porteirinha,2019,8,2019-8-01,0
