codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_malaria
317040,Unaí,2010,8,2010-8-01,0
317040,Unaí,2010,9,2010-9-01,0
317040,Unaí,2010,10,2010-10-01,1
317040,Unaí,2010,11,2010-11-01,0
317040,Unaí,2010,12,2010-12-01,0
317043,União de Minas,2010,1,2010-1-01,0
317043,União de Minas,2010,2,2010-2-01,3
317043,União de Minas,2010,3,2010-3-01,0
317043,União de Minas,2010,4,2010-4-01,2
317043,União de Minas,2010,5,2010-5-01,0
317043,União de Minas,2010,6,2010-6-01,0
317043,União de Minas,2010,7,2010-7-01,0
317043,União de Minas,2010,8,2010-8-01,0
317043,União de Minas,2010,9,2010-9-01,0
317043,União de Minas,2010,10,2010-10-01,0
317043,União de Minas,2010,11,2010-11-01,0
317043,União de Minas,2010,12,2010-12-01,0
317100,Vazante,2010,1,2010-1-01,0
317100,Vazante,2010,2,2010-2-01,1
317100,Vazante,2010,3,2010-3-01,0
317100,Vazante,2010,4,2010-4-01,0
317100,Vazante,2010,5,2010-5-01,0
317100,Vazante,2010,6,2010-6-01,0
317100,Vazante,2010,7,2010-7-01,0
317100,Vazante,2010,8,2010-8-01,0
317100,Vazante,2010,9,2010-9-01,0
317100,Vazante,2010,10,2010-10-01,0
317100,Vazante,2010,11,2010-11-01,0
317100,Vazante,2010,12,2010-12-01,0
317130,Viçosa,2010,1,2010-1-01,0
317130,Viçosa,2010,2,2010-2-01,0
317130,Viçosa,2010,3,2010-3-01,1
317130,Viçosa,2010,4,2010-4-01,0
317130,Viçosa,2010,5,2010-5-01,0
317130,Viçosa,2010,6,2010-6-01,0
317130,Viçosa,2010,7,2010-7-01,0
317130,Viçosa,2010,8,2010-8-01,0
317130,Viçosa,2010,9,2010-9-01,0
317130,Viçosa,2010,10,2010-10-01,0
317130,Viçosa,2010,11,2010-11-01,0
317130,Viçosa,2010,12,2010-12-01,0
310110,Aimorés,2009,1,2009-1-01,0
310110,Aimorés,2009,2,2009-2-01,1
310110,Aimorés,2009,3,2009-3-01,0
310110,Aimorés,2009,4,2009-4-01,0
310110,Aimorés,2009,5,2009-5-01,0
310110,Aimorés,2009,6,2009-6-01,0
310110,Aimorés,2009,7,2009-7-01,0
310110,Aimorés,2009,8,2009-8-01,0
310110,Aimorés,2009,9,2009-9-01,0
310110,Aimorés,2009,10,2009-10-01,0
310110,Aimorés,2009,11,2009-11-01,0
310110,Aimorés,2009,12,2009-12-01,0
310160,Alfenas,2009,1,2009-1-01,0
310160,Alfenas,2009,2,2009-2-01,0
310160,Alfenas,2009,3,2009-3-01,0
310160,Alfenas,2009,4,2009-4-01,0
310160,Alfenas,2009,5,2009-5-01,0
310160,Alfenas,2009,6,2009-6-01,0
310160,Alfenas,2009,7,2009-7-01,0
310160,Alfenas,2009,8,2009-8-01,0
310160,Alfenas,2009,9,2009-9-01,0
310160,Alfenas,2009,10,2009-10-01,1
310160,Alfenas,2009,11,2009-11-01,0
310160,Alfenas,2009,12,2009-12-01,0
310350,Araguari,2009,1,2009-1-01,1
310350,Araguari,2009,2,2009-2-01,1
310350,Araguari,2009,3,2009-3-01,1
310350,Araguari,2009,4,2009-4-01,1
310350,Araguari,2009,5,2009-5-01,2
310350,Araguari,2009,6,2009-6-01,2
310350,Araguari,2009,7,2009-7-01,2
310350,Araguari,2009,8,2009-8-01,0
310350,Araguari,2009,9,2009-9-01,0
310350,Araguari,2009,10,2009-10-01,0
310350,Araguari,2009,11,2009-11-01,0
310350,Araguari,2009,12,2009-12-01,0
310400,Araxá,2009,1,2009-1-01,0
310400,Araxá,2009,2,2009-2-01,0
310400,Araxá,2009,3,2009-3-01,0
310400,Araxá,2009,4,2009-4-01,2
310400,Araxá,2009,5,2009-5-01,2
310400,Araxá,2009,6,2009-6-01,0
310400,Araxá,2009,7,2009-7-01,0
310400,Araxá,2009,8,2009-8-01,0
310400,Araxá,2009,9,2009-9-01,0
310400,Araxá,2009,10,2009-10-01,0
310400,Araxá,2009,11,2009-11-01,0
310400,Araxá,2009,12,2009-12-01,0
310560,Barbacena,2009,1,2009-1-01,0
310560,Barbacena,2009,2,2009-2-01,0
310560,Barbacena,2009,3,2009-3-01,0
310560,Barbacena,2009,4,2009-4-01,0
310560,Barbacena,2009,5,2009-5-01,0
310560,Barbacena,2009,6,2009-6-01,0
310560,Barbacena,2009,7,2009-7-01,0
310560,Barbacena,2009,8,2009-8-01,0
310560,Barbacena,2009,9,2009-9-01,0
310560,Barbacena,2009,10,2009-10-01,0
310560,Barbacena,2009,11,2009-11-01,0
310560,Barbacena,2009,12,2009-12-01,1
310620,Belo Horizonte,2009,1,2009-1-01,11
310620,Belo Horizonte,2009,2,2009-2-01,3
310620,Belo Horizonte,2009,3,2009-3-01,4
310620,Belo Horizonte,2009,4,2009-4-01,6
310620,Belo Horizonte,2009,5,2009-5-01,5
310620,Belo Horizonte,2009,6,2009-6-01,4
310620,Belo Horizonte,2009,7,2009-7-01,4
310620,Belo Horizonte,2009,8,2009-8-01,4
310620,Belo Horizonte,2009,9,2009-9-01,3
310620,Belo Horizonte,2009,10,2009-10-01,2
310620,Belo Horizonte,2009,11,2009-11-01,2
310620,Belo Horizonte,2009,12,2009-12-01,6
310670,Betim,2009,1,2009-1-01,0
310670,Betim,2009,2,2009-2-01,0
310670,Betim,2009,3,2009-3-01,1
310670,Betim,2009,4,2009-4-01,0
310670,Betim,2009,5,2009-5-01,0
310670,Betim,2009,6,2009-6-01,0
310670,Betim,2009,7,2009-7-01,1
310670,Betim,2009,8,2009-8-01,1
310670,Betim,2009,9,2009-9-01,1
310670,Betim,2009,10,2009-10-01,0
310670,Betim,2009,11,2009-11-01,0
310670,Betim,2009,12,2009-12-01,2
310690,Bicas,2009,1,2009-1-01,0
310690,Bicas,2009,2,2009-2-01,0
310690,Bicas,2009,3,2009-3-01,0
310690,Bicas,2009,4,2009-4-01,0
310690,Bicas,2009,5,2009-5-01,0
310690,Bicas,2009,6,2009-6-01,0
310690,Bicas,2009,7,2009-7-01,0
310690,Bicas,2009,8,2009-8-01,1
310690,Bicas,2009,9,2009-9-01,0
310690,Bicas,2009,10,2009-10-01,0
310690,Bicas,2009,11,2009-11-01,0
310690,Bicas,2009,12,2009-12-01,0
310840,Botelhos,2009,1,2009-1-01,0
310840,Botelhos,2009,2,2009-2-01,0
310840,Botelhos,2009,3,2009-3-01,0
310840,Botelhos,2009,4,2009-4-01,0
310840,Botelhos,2009,5,2009-5-01,1
310840,Botelhos,2009,6,2009-6-01,0
310840,Botelhos,2009,7,2009-7-01,0
310840,Botelhos,2009,8,2009-8-01,0
310840,Botelhos,2009,9,2009-9-01,0
310840,Botelhos,2009,10,2009-10-01,0
310840,Botelhos,2009,11,2009-11-01,0
310840,Botelhos,2009,12,2009-12-01,0
310900,Brumadinho,2009,1,2009-1-01,0
310900,Brumadinho,2009,2,2009-2-01,0
310900,Brumadinho,2009,3,2009-3-01,0
310900,Brumadinho,2009,4,2009-4-01,0
310900,Brumadinho,2009,5,2009-5-01,0
310900,Brumadinho,2009,6,2009-6-01,0
310900,Brumadinho,2009,7,2009-7-01,1
310900,Brumadinho,2009,8,2009-8-01,1
310900,Brumadinho,2009,9,2009-9-01,1
310900,Brumadinho,2009,10,2009-10-01,0
310900,Brumadinho,2009,11,2009-11-01,0
310900,Brumadinho,2009,12,2009-12-01,0
310930,Buritis,2009,1,2009-1-01,0
310930,Buritis,2009,2,2009-2-01,0
310930,Buritis,2009,3,2009-3-01,0
310930,Buritis,2009,4,2009-4-01,0
310930,Buritis,2009,5,2009-5-01,0
310930,Buritis,2009,6,2009-6-01,1
310930,Buritis,2009,7,2009-7-01,0
310930,Buritis,2009,8,2009-8-01,0
310930,Buritis,2009,9,2009-9-01,0
310930,Buritis,2009,10,2009-10-01,0
310930,Buritis,2009,11,2009-11-01,0
310930,Buritis,2009,12,2009-12-01,0
310980,Cachoeira Dourada,2009,1,2009-1-01,0
310980,Cachoeira Dourada,2009,2,2009-2-01,0
310980,Cachoeira Dourada,2009,3,2009-3-01,1
310980,Cachoeira Dourada,2009,4,2009-4-01,0
310980,Cachoeira Dourada,2009,5,2009-5-01,0
310980,Cachoeira Dourada,2009,6,2009-6-01,0
310980,Cachoeira Dourada,2009,7,2009-7-01,0
310980,Cachoeira Dourada,2009,8,2009-8-01,0
310980,Cachoeira Dourada,2009,9,2009-9-01,0
310980,Cachoeira Dourada,2009,10,2009-10-01,0
310980,Cachoeira Dourada,2009,11,2009-11-01,0
310980,Cachoeira Dourada,2009,12,2009-12-01,0
311050,Camanducaia,2009,1,2009-1-01,0
311050,Camanducaia,2009,2,2009-2-01,0
311050,Camanducaia,2009,3,2009-3-01,0
311050,Camanducaia,2009,4,2009-4-01,0
311050,Camanducaia,2009,5,2009-5-01,1
311050,Camanducaia,2009,6,2009-6-01,0
311050,Camanducaia,2009,7,2009-7-01,0
311050,Camanducaia,2009,8,2009-8-01,0
311050,Camanducaia,2009,9,2009-9-01,0
311050,Camanducaia,2009,10,2009-10-01,0
311050,Camanducaia,2009,11,2009-11-01,0
311050,Camanducaia,2009,12,2009-12-01,0
311140,Campo Florido,2009,1,2009-1-01,1
311140,Campo Florido,2009,2,2009-2-01,0
311140,Campo Florido,2009,3,2009-3-01,0
311140,Campo Florido,2009,4,2009-4-01,0
311140,Campo Florido,2009,5,2009-5-01,0
311140,Campo Florido,2009,6,2009-6-01,0
311140,Campo Florido,2009,7,2009-7-01,0
311140,Campo Florido,2009,8,2009-8-01,0
311140,Campo Florido,2009,9,2009-9-01,0
311140,Campo Florido,2009,10,2009-10-01,0
311140,Campo Florido,2009,11,2009-11-01,0
311140,Campo Florido,2009,12,2009-12-01,0
311260,Capinópolis,2009,1,2009-1-01,0
311260,Capinópolis,2009,2,2009-2-01,0
311260,Capinópolis,2009,3,2009-3-01,0
311260,Capinópolis,2009,4,2009-4-01,0
311260,Capinópolis,2009,5,2009-5-01,0
311260,Capinópolis,2009,6,2009-6-01,0
311260,Capinópolis,2009,7,2009-7-01,0
311260,Capinópolis,2009,8,2009-8-01,0
311260,Capinópolis,2009,9,2009-9-01,0
311260,Capinópolis,2009,10,2009-10-01,0
311260,Capinópolis,2009,11,2009-11-01,1
311260,Capinópolis,2009,12,2009-12-01,0
311420,Carmo do Cajuru,2009,1,2009-1-01,0
311420,Carmo do Cajuru,2009,2,2009-2-01,0
311420,Carmo do Cajuru,2009,3,2009-3-01,0
311420,Carmo do Cajuru,2009,4,2009-4-01,0
311420,Carmo do Cajuru,2009,5,2009-5-01,0
311420,Carmo do Cajuru,2009,6,2009-6-01,0
311420,Carmo do Cajuru,2009,7,2009-7-01,0
311420,Carmo do Cajuru,2009,8,2009-8-01,1
311420,Carmo do Cajuru,2009,9,2009-9-01,0
311420,Carmo do Cajuru,2009,10,2009-10-01,0
311420,Carmo do Cajuru,2009,11,2009-11-01,0
311420,Carmo do Cajuru,2009,12,2009-12-01,0
311535,Catas Altas,2009,1,2009-1-01,0
311535,Catas Altas,2009,2,2009-2-01,0
311535,Catas Altas,2009,3,2009-3-01,0
311535,Catas Altas,2009,4,2009-4-01,0
311535,Catas Altas,2009,5,2009-5-01,1
311535,Catas Altas,2009,6,2009-6-01,0
311535,Catas Altas,2009,7,2009-7-01,0
311535,Catas Altas,2009,8,2009-8-01,0
311535,Catas Altas,2009,9,2009-9-01,0
311535,Catas Altas,2009,10,2009-10-01,0
311535,Catas Altas,2009,11,2009-11-01,0
311535,Catas Altas,2009,12,2009-12-01,0
311610,Chapada do Norte,2009,1,2009-1-01,0
311610,Chapada do Norte,2009,2,2009-2-01,0
311610,Chapada do Norte,2009,3,2009-3-01,0
311610,Chapada do Norte,2009,4,2009-4-01,0
311610,Chapada do Norte,2009,5,2009-5-01,0
311610,Chapada do Norte,2009,6,2009-6-01,0
311610,Chapada do Norte,2009,7,2009-7-01,0
311610,Chapada do Norte,2009,8,2009-8-01,0
311610,Chapada do Norte,2009,9,2009-9-01,1
311610,Chapada do Norte,2009,10,2009-10-01,0
311610,Chapada do Norte,2009,11,2009-11-01,0
311610,Chapada do Norte,2009,12,2009-12-01,0
311730,Conceição das Alagoas,2009,1,2009-1-01,0
311730,Conceição das Alagoas,2009,2,2009-2-01,1
311730,Conceição das Alagoas,2009,3,2009-3-01,0
311730,Conceição das Alagoas,2009,4,2009-4-01,0
311730,Conceição das Alagoas,2009,5,2009-5-01,0
311730,Conceição das Alagoas,2009,6,2009-6-01,0
311730,Conceição das Alagoas,2009,7,2009-7-01,0
311730,Conceição das Alagoas,2009,8,2009-8-01,0
311730,Conceição das Alagoas,2009,9,2009-9-01,0
311730,Conceição das Alagoas,2009,10,2009-10-01,0
311730,Conceição das Alagoas,2009,11,2009-11-01,0
311730,Conceição das Alagoas,2009,12,2009-12-01,0
311830,Conselheiro Lafaiete,2009,1,2009-1-01,0
311830,Conselheiro Lafaiete,2009,2,2009-2-01,0
311830,Conselheiro Lafaiete,2009,3,2009-3-01,0
311830,Conselheiro Lafaiete,2009,4,2009-4-01,0
311830,Conselheiro Lafaiete,2009,5,2009-5-01,0
311830,Conselheiro Lafaiete,2009,6,2009-6-01,0
311830,Conselheiro Lafaiete,2009,7,2009-7-01,0
311830,Conselheiro Lafaiete,2009,8,2009-8-01,0
311830,Conselheiro Lafaiete,2009,9,2009-9-01,0
311830,Conselheiro Lafaiete,2009,10,2009-10-01,0
311830,Conselheiro Lafaiete,2009,11,2009-11-01,0
311830,Conselheiro Lafaiete,2009,12,2009-12-01,1
311840,Conselheiro Pena,2009,1,2009-1-01,0
311840,Conselheiro Pena,2009,2,2009-2-01,0
311840,Conselheiro Pena,2009,3,2009-3-01,0
311840,Conselheiro Pena,2009,4,2009-4-01,0
311840,Conselheiro Pena,2009,5,2009-5-01,0
311840,Conselheiro Pena,2009,6,2009-6-01,1
311840,Conselheiro Pena,2009,7,2009-7-01,0
311840,Conselheiro Pena,2009,8,2009-8-01,0
311840,Conselheiro Pena,2009,9,2009-9-01,0
311840,Conselheiro Pena,2009,10,2009-10-01,0
311840,Conselheiro Pena,2009,11,2009-11-01,0
311840,Conselheiro Pena,2009,12,2009-12-01,0
311860,Contagem,2009,1,2009-1-01,0
311860,Contagem,2009,2,2009-2-01,0
311860,Contagem,2009,3,2009-3-01,1
311860,Contagem,2009,4,2009-4-01,2
311860,Contagem,2009,5,2009-5-01,0
311860,Contagem,2009,6,2009-6-01,0
311860,Contagem,2009,7,2009-7-01,1
311860,Contagem,2009,8,2009-8-01,3
311860,Contagem,2009,9,2009-9-01,1
311860,Contagem,2009,10,2009-10-01,0
311860,Contagem,2009,11,2009-11-01,1
311860,Contagem,2009,12,2009-12-01,1
311910,Corinto,2009,1,2009-1-01,0
311910,Corinto,2009,2,2009-2-01,0
311910,Corinto,2009,3,2009-3-01,1
311910,Corinto,2009,4,2009-4-01,0
311910,Corinto,2009,5,2009-5-01,2
311910,Corinto,2009,6,2009-6-01,0
311910,Corinto,2009,7,2009-7-01,0
311910,Corinto,2009,8,2009-8-01,0
311910,Corinto,2009,9,2009-9-01,0
311910,Corinto,2009,10,2009-10-01,0
311910,Corinto,2009,11,2009-11-01,0
311910,Corinto,2009,12,2009-12-01,0
311930,Coromandel,2009,1,2009-1-01,1
311930,Coromandel,2009,2,2009-2-01,1
311930,Coromandel,2009,3,2009-3-01,0
311930,Coromandel,2009,4,2009-4-01,0
311930,Coromandel,2009,5,2009-5-01,0
311930,Coromandel,2009,6,2009-6-01,0
311930,Coromandel,2009,7,2009-7-01,0
311930,Coromandel,2009,8,2009-8-01,0
311930,Coromandel,2009,9,2009-9-01,0
311930,Coromandel,2009,10,2009-10-01,0
311930,Coromandel,2009,11,2009-11-01,0
311930,Coromandel,2009,12,2009-12-01,0
312090,Curvelo,2009,1,2009-1-01,0
312090,Curvelo,2009,2,2009-2-01,1
312090,Curvelo,2009,3,2009-3-01,0
312090,Curvelo,2009,4,2009-4-01,0
312090,Curvelo,2009,5,2009-5-01,0
312090,Curvelo,2009,6,2009-6-01,0
312090,Curvelo,2009,7,2009-7-01,0
312090,Curvelo,2009,8,2009-8-01,0
312090,Curvelo,2009,9,2009-9-01,0
312090,Curvelo,2009,10,2009-10-01,0
312090,Curvelo,2009,11,2009-11-01,0
312090,Curvelo,2009,12,2009-12-01,0
312230,Divinópolis,2009,1,2009-1-01,0
312230,Divinópolis,2009,2,2009-2-01,0
312230,Divinópolis,2009,3,2009-3-01,1
312230,Divinópolis,2009,4,2009-4-01,0
312230,Divinópolis,2009,5,2009-5-01,1
312230,Divinópolis,2009,6,2009-6-01,0
312230,Divinópolis,2009,7,2009-7-01,0
312230,Divinópolis,2009,8,2009-8-01,2
312230,Divinópolis,2009,9,2009-9-01,2
312230,Divinópolis,2009,10,2009-10-01,1
312230,Divinópolis,2009,11,2009-11-01,1
312230,Divinópolis,2009,12,2009-12-01,0
312240,Divisa Nova,2009,1,2009-1-01,0
312240,Divisa Nova,2009,2,2009-2-01,0
312240,Divisa Nova,2009,3,2009-3-01,0
312240,Divisa Nova,2009,4,2009-4-01,1
312240,Divisa Nova,2009,5,2009-5-01,1
312240,Divisa Nova,2009,6,2009-6-01,0
312240,Divisa Nova,2009,7,2009-7-01,0
312240,Divisa Nova,2009,8,2009-8-01,0
312240,Divisa Nova,2009,9,2009-9-01,0
312240,Divisa Nova,2009,10,2009-10-01,0
312240,Divisa Nova,2009,11,2009-11-01,2
312240,Divisa Nova,2009,12,2009-12-01,0
312290,Dona Eusébia,2009,1,2009-1-01,0
312290,Dona Eusébia,2009,2,2009-2-01,0
312290,Dona Eusébia,2009,3,2009-3-01,0
312290,Dona Eusébia,2009,4,2009-4-01,0
312290,Dona Eusébia,2009,5,2009-5-01,0
312290,Dona Eusébia,2009,6,2009-6-01,0
312290,Dona Eusébia,2009,7,2009-7-01,0
312290,Dona Eusébia,2009,8,2009-8-01,0
312290,Dona Eusébia,2009,9,2009-9-01,1
312290,Dona Eusébia,2009,10,2009-10-01,0
312290,Dona Eusébia,2009,11,2009-11-01,0
312290,Dona Eusébia,2009,12,2009-12-01,0
312410,Esmeraldas,2009,1,2009-1-01,1
312410,Esmeraldas,2009,2,2009-2-01,0
312410,Esmeraldas,2009,3,2009-3-01,0
312410,Esmeraldas,2009,4,2009-4-01,0
312410,Esmeraldas,2009,5,2009-5-01,0
312410,Esmeraldas,2009,6,2009-6-01,0
312410,Esmeraldas,2009,7,2009-7-01,0
312410,Esmeraldas,2009,8,2009-8-01,0
312410,Esmeraldas,2009,9,2009-9-01,0
312410,Esmeraldas,2009,10,2009-10-01,0
312410,Esmeraldas,2009,11,2009-11-01,0
312410,Esmeraldas,2009,12,2009-12-01,0
312480,Estrela do Sul,2009,1,2009-1-01,0
312480,Estrela do Sul,2009,2,2009-2-01,1
312480,Estrela do Sul,2009,3,2009-3-01,0
312480,Estrela do Sul,2009,4,2009-4-01,0
312480,Estrela do Sul,2009,5,2009-5-01,0
312480,Estrela do Sul,2009,6,2009-6-01,0
312480,Estrela do Sul,2009,7,2009-7-01,0
312480,Estrela do Sul,2009,8,2009-8-01,0
312480,Estrela do Sul,2009,9,2009-9-01,0
312480,Estrela do Sul,2009,10,2009-10-01,0
312480,Estrela do Sul,2009,11,2009-11-01,0
312480,Estrela do Sul,2009,12,2009-12-01,0
312510,Extrema,2009,1,2009-1-01,0
312510,Extrema,2009,2,2009-2-01,0
312510,Extrema,2009,3,2009-3-01,0
312510,Extrema,2009,4,2009-4-01,0
312510,Extrema,2009,5,2009-5-01,0
312510,Extrema,2009,6,2009-6-01,0
312510,Extrema,2009,7,2009-7-01,0
312510,Extrema,2009,8,2009-8-01,0
312510,Extrema,2009,9,2009-9-01,0
312510,Extrema,2009,10,2009-10-01,0
312510,Extrema,2009,11,2009-11-01,0
312510,Extrema,2009,12,2009-12-01,1
312610,Formiga,2009,1,2009-1-01,0
312610,Formiga,2009,2,2009-2-01,1
312610,Formiga,2009,3,2009-3-01,0
312610,Formiga,2009,4,2009-4-01,0
312610,Formiga,2009,5,2009-5-01,0
312610,Formiga,2009,6,2009-6-01,0
312610,Formiga,2009,7,2009-7-01,0
312610,Formiga,2009,8,2009-8-01,0
312610,Formiga,2009,9,2009-9-01,0
312610,Formiga,2009,10,2009-10-01,0
312610,Formiga,2009,11,2009-11-01,0
312610,Formiga,2009,12,2009-12-01,0
312700,Fronteira,2009,1,2009-1-01,0
312700,Fronteira,2009,2,2009-2-01,0
312700,Fronteira,2009,3,2009-3-01,0
312700,Fronteira,2009,4,2009-4-01,0
312700,Fronteira,2009,5,2009-5-01,0
312700,Fronteira,2009,6,2009-6-01,0
312700,Fronteira,2009,7,2009-7-01,0
312700,Fronteira,2009,8,2009-8-01,0
312700,Fronteira,2009,9,2009-9-01,1
312700,Fronteira,2009,10,2009-10-01,0
312700,Fronteira,2009,11,2009-11-01,0
312700,Fronteira,2009,12,2009-12-01,0
312710,Frutal,2009,1,2009-1-01,0
312710,Frutal,2009,2,2009-2-01,0
312710,Frutal,2009,3,2009-3-01,0
312710,Frutal,2009,4,2009-4-01,0
312710,Frutal,2009,5,2009-5-01,1
312710,Frutal,2009,6,2009-6-01,0
312710,Frutal,2009,7,2009-7-01,0
312710,Frutal,2009,8,2009-8-01,1
312710,Frutal,2009,9,2009-9-01,0
312710,Frutal,2009,10,2009-10-01,1
312710,Frutal,2009,11,2009-11-01,1
312710,Frutal,2009,12,2009-12-01,1
312750,Gonzaga,2009,1,2009-1-01,0
312750,Gonzaga,2009,2,2009-2-01,0
312750,Gonzaga,2009,3,2009-3-01,0
312750,Gonzaga,2009,4,2009-4-01,1
312750,Gonzaga,2009,5,2009-5-01,0
312750,Gonzaga,2009,6,2009-6-01,0
312750,Gonzaga,2009,7,2009-7-01,0
312750,Gonzaga,2009,8,2009-8-01,0
312750,Gonzaga,2009,9,2009-9-01,0
312750,Gonzaga,2009,10,2009-10-01,0
312750,Gonzaga,2009,11,2009-11-01,0
312750,Gonzaga,2009,12,2009-12-01,0
312770,Governador Valadares,2009,1,2009-1-01,0
312770,Governador Valadares,2009,2,2009-2-01,1
312770,Governador Valadares,2009,3,2009-3-01,0
312770,Governador Valadares,2009,4,2009-4-01,0
312770,Governador Valadares,2009,5,2009-5-01,0
312770,Governador Valadares,2009,6,2009-6-01,0
312770,Governador Valadares,2009,7,2009-7-01,0
312770,Governador Valadares,2009,8,2009-8-01,1
312770,Governador Valadares,2009,9,2009-9-01,0
312770,Governador Valadares,2009,10,2009-10-01,0
312770,Governador Valadares,2009,11,2009-11-01,0
312770,Governador Valadares,2009,12,2009-12-01,0
312780,Grão Mogol,2009,1,2009-1-01,0
312780,Grão Mogol,2009,2,2009-2-01,1
312780,Grão Mogol,2009,3,2009-3-01,0
312780,Grão Mogol,2009,4,2009-4-01,0
312780,Grão Mogol,2009,5,2009-5-01,0
312780,Grão Mogol,2009,6,2009-6-01,0
312780,Grão Mogol,2009,7,2009-7-01,0
312780,Grão Mogol,2009,8,2009-8-01,0
312780,Grão Mogol,2009,9,2009-9-01,0
312780,Grão Mogol,2009,10,2009-10-01,0
312780,Grão Mogol,2009,11,2009-11-01,0
312780,Grão Mogol,2009,12,2009-12-01,0
312830,Guaranésia,2009,1,2009-1-01,0
312830,Guaranésia,2009,2,2009-2-01,0
312830,Guaranésia,2009,3,2009-3-01,0
312830,Guaranésia,2009,4,2009-4-01,0
312830,Guaranésia,2009,5,2009-5-01,0
312830,Guaranésia,2009,6,2009-6-01,0
312830,Guaranésia,2009,7,2009-7-01,0
312830,Guaranésia,2009,8,2009-8-01,0
312830,Guaranésia,2009,9,2009-9-01,0
312830,Guaranésia,2009,10,2009-10-01,0
312830,Guaranésia,2009,11,2009-11-01,1
312830,Guaranésia,2009,12,2009-12-01,0
312980,Ibirité,2009,1,2009-1-01,0
312980,Ibirité,2009,2,2009-2-01,0
312980,Ibirité,2009,3,2009-3-01,0
312980,Ibirité,2009,4,2009-4-01,0
312980,Ibirité,2009,5,2009-5-01,0
312980,Ibirité,2009,6,2009-6-01,0
312980,Ibirité,2009,7,2009-7-01,0
312980,Ibirité,2009,8,2009-8-01,0
312980,Ibirité,2009,9,2009-9-01,3
312980,Ibirité,2009,10,2009-10-01,0
312980,Ibirité,2009,11,2009-11-01,0
312980,Ibirité,2009,12,2009-12-01,0
313130,Ipatinga,2009,1,2009-1-01,0
313130,Ipatinga,2009,2,2009-2-01,0
313130,Ipatinga,2009,3,2009-3-01,0
313130,Ipatinga,2009,4,2009-4-01,0
313130,Ipatinga,2009,5,2009-5-01,0
313130,Ipatinga,2009,6,2009-6-01,0
313130,Ipatinga,2009,7,2009-7-01,0
313130,Ipatinga,2009,8,2009-8-01,0
313130,Ipatinga,2009,9,2009-9-01,0
313130,Ipatinga,2009,10,2009-10-01,0
313130,Ipatinga,2009,11,2009-11-01,0
313130,Ipatinga,2009,12,2009-12-01,1
313170,Itabira,2009,1,2009-1-01,0
313170,Itabira,2009,2,2009-2-01,0
313170,Itabira,2009,3,2009-3-01,0
313170,Itabira,2009,4,2009-4-01,0
313170,Itabira,2009,5,2009-5-01,0
313170,Itabira,2009,6,2009-6-01,0
313170,Itabira,2009,7,2009-7-01,0
313170,Itabira,2009,8,2009-8-01,0
313170,Itabira,2009,9,2009-9-01,1
313170,Itabira,2009,10,2009-10-01,0
313170,Itabira,2009,11,2009-11-01,0
313170,Itabira,2009,12,2009-12-01,0
313180,Itabirinha,2009,1,2009-1-01,1
313180,Itabirinha,2009,2,2009-2-01,0
313180,Itabirinha,2009,3,2009-3-01,0
313180,Itabirinha,2009,4,2009-4-01,0
313180,Itabirinha,2009,5,2009-5-01,0
313180,Itabirinha,2009,6,2009-6-01,0
313180,Itabirinha,2009,7,2009-7-01,0
313180,Itabirinha,2009,8,2009-8-01,0
313180,Itabirinha,2009,9,2009-9-01,0
313180,Itabirinha,2009,10,2009-10-01,0
313180,Itabirinha,2009,11,2009-11-01,0
313180,Itabirinha,2009,12,2009-12-01,1
313240,Itajubá,2009,1,2009-1-01,0
313240,Itajubá,2009,2,2009-2-01,0
313240,Itajubá,2009,3,2009-3-01,0
313240,Itajubá,2009,4,2009-4-01,0
313240,Itajubá,2009,5,2009-5-01,0
313240,Itajubá,2009,6,2009-6-01,0
313240,Itajubá,2009,7,2009-7-01,1
313240,Itajubá,2009,8,2009-8-01,0
313240,Itajubá,2009,9,2009-9-01,0
313240,Itajubá,2009,10,2009-10-01,0
313240,Itajubá,2009,11,2009-11-01,0
313240,Itajubá,2009,12,2009-12-01,0
313370,Itatiaiuçu,2009,1,2009-1-01,0
313370,Itatiaiuçu,2009,2,2009-2-01,0
313370,Itatiaiuçu,2009,3,2009-3-01,1
313370,Itatiaiuçu,2009,4,2009-4-01,0
313370,Itatiaiuçu,2009,5,2009-5-01,0
313370,Itatiaiuçu,2009,6,2009-6-01,0
313370,Itatiaiuçu,2009,7,2009-7-01,0
313370,Itatiaiuçu,2009,8,2009-8-01,0
313370,Itatiaiuçu,2009,9,2009-9-01,0
313370,Itatiaiuçu,2009,10,2009-10-01,0
313370,Itatiaiuçu,2009,11,2009-11-01,0
313370,Itatiaiuçu,2009,12,2009-12-01,0
313380,Itaúna,2009,1,2009-1-01,0
313380,Itaúna,2009,2,2009-2-01,0
313380,Itaúna,2009,3,2009-3-01,0
313380,Itaúna,2009,4,2009-4-01,1
313380,Itaúna,2009,5,2009-5-01,0
313380,Itaúna,2009,6,2009-6-01,0
313380,Itaúna,2009,7,2009-7-01,0
313380,Itaúna,2009,8,2009-8-01,0
313380,Itaúna,2009,9,2009-9-01,0
313380,Itaúna,2009,10,2009-10-01,0
313380,Itaúna,2009,11,2009-11-01,0
313380,Itaúna,2009,12,2009-12-01,0
313420,Ituiutaba,2009,1,2009-1-01,0
