codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_sifilis_congenita
316900,Tocantins,2013,6,2013-6-01,1
316900,Tocantins,2013,7,2013-7-01,0
316900,Tocantins,2013,8,2013-8-01,1
316900,Tocantins,2013,9,2013-9-01,0
316900,Tocantins,2013,10,2013-10-01,0
316900,Tocantins,2013,11,2013-11-01,0
316900,Tocantins,2013,12,2013-12-01,0
316930,Três Corações,2013,1,2013-1-01,0
316930,Três Corações,2013,2,2013-2-01,0
316930,Três Corações,2013,3,2013-3-01,0
316930,Três Corações,2013,4,2013-4-01,1
316930,Três Corações,2013,5,2013-5-01,0
316930,Três Corações,2013,6,2013-6-01,0
316930,Três Corações,2013,7,2013-7-01,0
316930,Três Corações,2013,8,2013-8-01,1
316930,Três Corações,2013,9,2013-9-01,0
316930,Três Corações,2013,10,2013-10-01,0
316930,Três Corações,2013,11,2013-11-01,0
316930,Três Corações,2013,12,2013-12-01,0
316935,Três Marias,2013,1,2013-1-01,0
316935,Três Marias,2013,2,2013-2-01,0
316935,Três Marias,2013,3,2013-3-01,0
316935,Três Marias,2013,4,2013-4-01,0
316935,Três Marias,2013,5,2013-5-01,0
316935,Três Marias,2013,6,2013-6-01,0
316935,Três Marias,2013,7,2013-7-01,0
316935,Três Marias,2013,8,2013-8-01,0
316935,Três Marias,2013,9,2013-9-01,1
316935,Três Marias,2013,10,2013-10-01,0
316935,Três Marias,2013,11,2013-11-01,0
316935,Três Marias,2013,12,2013-12-01,0
316960,Tupaciguara,2013,1,2013-1-01,0
316960,Tupaciguara,2013,2,2013-2-01,0
316960,Tupaciguara,2013,3,2013-3-01,1
316960,Tupaciguara,2013,4,2013-4-01,0
316960,Tupaciguara,2013,5,2013-5-01,0
316960,Tupaciguara,2013,6,2013-6-01,0
316960,Tupaciguara,2013,7,2013-7-01,0
316960,Tupaciguara,2013,8,2013-8-01,0
316960,Tupaciguara,2013,9,2013-9-01,0
316960,Tupaciguara,2013,10,2013-10-01,0
316960,Tupaciguara,2013,11,2013-11-01,0
316960,Tupaciguara,2013,12,2013-12-01,0
316990,Ubá,2013,1,2013-1-01,0
316990,Ubá,2013,2,2013-2-01,1
316990,Ubá,2013,3,2013-3-01,0
316990,Ubá,2013,4,2013-4-01,2
316990,Ubá,2013,5,2013-5-01,1
316990,Ubá,2013,6,2013-6-01,0
316990,Ubá,2013,7,2013-7-01,0
316990,Ubá,2013,8,2013-8-01,0
316990,Ubá,2013,9,2013-9-01,0
316990,Ubá,2013,10,2013-10-01,1
316990,Ubá,2013,11,2013-11-01,0
316990,Ubá,2013,12,2013-12-01,1
317010,Uberaba,2013,1,2013-1-01,1
317010,Uberaba,2013,2,2013-2-01,1
317010,Uberaba,2013,3,2013-3-01,0
317010,Uberaba,2013,4,2013-4-01,1
317010,Uberaba,2013,5,2013-5-01,0
317010,Uberaba,2013,6,2013-6-01,1
317010,Uberaba,2013,7,2013-7-01,0
317010,Uberaba,2013,8,2013-8-01,0
317010,Uberaba,2013,9,2013-9-01,1
317010,Uberaba,2013,10,2013-10-01,2
317010,Uberaba,2013,11,2013-11-01,1
317010,Uberaba,2013,12,2013-12-01,1
317020,Uberlândia,2013,1,2013-1-01,2
317020,Uberlândia,2013,2,2013-2-01,0
317020,Uberlândia,2013,3,2013-3-01,2
317020,Uberlândia,2013,4,2013-4-01,3
317020,Uberlândia,2013,5,2013-5-01,4
317020,Uberlândia,2013,6,2013-6-01,2
317020,Uberlândia,2013,7,2013-7-01,5
317020,Uberlândia,2013,8,2013-8-01,4
317020,Uberlândia,2013,9,2013-9-01,2
317020,Uberlândia,2013,10,2013-10-01,2
317020,Uberlândia,2013,11,2013-11-01,3
317020,Uberlândia,2013,12,2013-12-01,1
317070,Varginha,2013,1,2013-1-01,1
317070,Varginha,2013,2,2013-2-01,0
317070,Varginha,2013,3,2013-3-01,0
317070,Varginha,2013,4,2013-4-01,0
317070,Varginha,2013,5,2013-5-01,4
317070,Varginha,2013,6,2013-6-01,1
317070,Varginha,2013,7,2013-7-01,0
317070,Varginha,2013,8,2013-8-01,1
317070,Varginha,2013,9,2013-9-01,0
317070,Varginha,2013,10,2013-10-01,0
317070,Varginha,2013,11,2013-11-01,0
317070,Varginha,2013,12,2013-12-01,0
317080,Várzea da Palma,2013,1,2013-1-01,1
317080,Várzea da Palma,2013,2,2013-2-01,0
317080,Várzea da Palma,2013,3,2013-3-01,0
317080,Várzea da Palma,2013,4,2013-4-01,0
317080,Várzea da Palma,2013,5,2013-5-01,0
317080,Várzea da Palma,2013,6,2013-6-01,0
317080,Várzea da Palma,2013,7,2013-7-01,0
317080,Várzea da Palma,2013,8,2013-8-01,0
317080,Várzea da Palma,2013,9,2013-9-01,0
317080,Várzea da Palma,2013,10,2013-10-01,0
317080,Várzea da Palma,2013,11,2013-11-01,0
317080,Várzea da Palma,2013,12,2013-12-01,0
317120,Vespasiano,2013,1,2013-1-01,0
317120,Vespasiano,2013,2,2013-2-01,0
317120,Vespasiano,2013,3,2013-3-01,0
317120,Vespasiano,2013,4,2013-4-01,3
317120,Vespasiano,2013,5,2013-5-01,2
317120,Vespasiano,2013,6,2013-6-01,2
317120,Vespasiano,2013,7,2013-7-01,1
317120,Vespasiano,2013,8,2013-8-01,2
317120,Vespasiano,2013,9,2013-9-01,1
317120,Vespasiano,2013,10,2013-10-01,0
317120,Vespasiano,2013,11,2013-11-01,2
317120,Vespasiano,2013,12,2013-12-01,2
317160,Virgem da Lapa,2013,1,2013-1-01,0
317160,Virgem da Lapa,2013,2,2013-2-01,0
317160,Virgem da Lapa,2013,3,2013-3-01,0
317160,Virgem da Lapa,2013,4,2013-4-01,0
317160,Virgem da Lapa,2013,5,2013-5-01,0
317160,Virgem da Lapa,2013,6,2013-6-01,0
317160,Virgem da Lapa,2013,7,2013-7-01,0
317160,Virgem da Lapa,2013,8,2013-8-01,0
317160,Virgem da Lapa,2013,9,2013-9-01,0
317160,Virgem da Lapa,2013,10,2013-10-01,2
317160,Virgem da Lapa,2013,11,2013-11-01,0
317160,Virgem da Lapa,2013,12,2013-12-01,0
310110,Aimorés,2012,1,2012-1-01,0
310110,Aimorés,2012,2,2012-2-01,0
310110,Aimorés,2012,3,2012-3-01,0
310110,Aimorés,2012,4,2012-4-01,0
310110,Aimorés,2012,5,2012-5-01,0
310110,Aimorés,2012,6,2012-6-01,0
310110,Aimorés,2012,7,2012-7-01,0
310110,Aimorés,2012,8,2012-8-01,1
310110,Aimorés,2012,9,2012-9-01,0
310110,Aimorés,2012,10,2012-10-01,0
310110,Aimorés,2012,11,2012-11-01,0
310110,Aimorés,2012,12,2012-12-01,0
310150,Além Paraíba,2012,1,2012-1-01,0
310150,Além Paraíba,2012,2,2012-2-01,0
310150,Além Paraíba,2012,3,2012-3-01,0
310150,Além Paraíba,2012,4,2012-4-01,0
310150,Além Paraíba,2012,5,2012-5-01,0
310150,Além Paraíba,2012,6,2012-6-01,0
310150,Além Paraíba,2012,7,2012-7-01,0
310150,Além Paraíba,2012,8,2012-8-01,0
310150,Além Paraíba,2012,9,2012-9-01,0
310150,Além Paraíba,2012,10,2012-10-01,0
310150,Além Paraíba,2012,11,2012-11-01,0
310150,Além Paraíba,2012,12,2012-12-01,1
310160,Alfenas,2012,1,2012-1-01,0
310160,Alfenas,2012,2,2012-2-01,0
310160,Alfenas,2012,3,2012-3-01,0
310160,Alfenas,2012,4,2012-4-01,0
310160,Alfenas,2012,5,2012-5-01,0
310160,Alfenas,2012,6,2012-6-01,0
310160,Alfenas,2012,7,2012-7-01,0
310160,Alfenas,2012,8,2012-8-01,0
310160,Alfenas,2012,9,2012-9-01,1
310160,Alfenas,2012,10,2012-10-01,0
310160,Alfenas,2012,11,2012-11-01,1
310160,Alfenas,2012,12,2012-12-01,1
310170,Almenara,2012,1,2012-1-01,1
310170,Almenara,2012,2,2012-2-01,0
310170,Almenara,2012,3,2012-3-01,0
310170,Almenara,2012,4,2012-4-01,0
310170,Almenara,2012,5,2012-5-01,0
310170,Almenara,2012,6,2012-6-01,0
310170,Almenara,2012,7,2012-7-01,0
310170,Almenara,2012,8,2012-8-01,0
310170,Almenara,2012,9,2012-9-01,0
310170,Almenara,2012,10,2012-10-01,0
310170,Almenara,2012,11,2012-11-01,0
310170,Almenara,2012,12,2012-12-01,0
310180,Alpercata,2012,1,2012-1-01,0
310180,Alpercata,2012,2,2012-2-01,0
310180,Alpercata,2012,3,2012-3-01,0
310180,Alpercata,2012,4,2012-4-01,0
310180,Alpercata,2012,5,2012-5-01,0
310180,Alpercata,2012,6,2012-6-01,0
310180,Alpercata,2012,7,2012-7-01,0
310180,Alpercata,2012,8,2012-8-01,1
310180,Alpercata,2012,9,2012-9-01,0
310180,Alpercata,2012,10,2012-10-01,0
310180,Alpercata,2012,11,2012-11-01,0
310180,Alpercata,2012,12,2012-12-01,0
310210,Alto Rio Doce,2012,1,2012-1-01,0
310210,Alto Rio Doce,2012,2,2012-2-01,0
310210,Alto Rio Doce,2012,3,2012-3-01,1
310210,Alto Rio Doce,2012,4,2012-4-01,0
310210,Alto Rio Doce,2012,5,2012-5-01,0
310210,Alto Rio Doce,2012,6,2012-6-01,0
310210,Alto Rio Doce,2012,7,2012-7-01,0
310210,Alto Rio Doce,2012,8,2012-8-01,0
310210,Alto Rio Doce,2012,9,2012-9-01,0
310210,Alto Rio Doce,2012,10,2012-10-01,0
310210,Alto Rio Doce,2012,11,2012-11-01,0
310210,Alto Rio Doce,2012,12,2012-12-01,0
310350,Araguari,2012,1,2012-1-01,0
310350,Araguari,2012,2,2012-2-01,0
310350,Araguari,2012,3,2012-3-01,0
310350,Araguari,2012,4,2012-4-01,1
310350,Araguari,2012,5,2012-5-01,1
310350,Araguari,2012,6,2012-6-01,0
310350,Araguari,2012,7,2012-7-01,1
310350,Araguari,2012,8,2012-8-01,1
310350,Araguari,2012,9,2012-9-01,1
310350,Araguari,2012,10,2012-10-01,0
310350,Araguari,2012,11,2012-11-01,1
310350,Araguari,2012,12,2012-12-01,0
310410,Arceburgo,2012,1,2012-1-01,0
310410,Arceburgo,2012,2,2012-2-01,0
310410,Arceburgo,2012,3,2012-3-01,0
310410,Arceburgo,2012,4,2012-4-01,0
310410,Arceburgo,2012,5,2012-5-01,1
310410,Arceburgo,2012,6,2012-6-01,0
310410,Arceburgo,2012,7,2012-7-01,0
310410,Arceburgo,2012,8,2012-8-01,0
310410,Arceburgo,2012,9,2012-9-01,0
310410,Arceburgo,2012,10,2012-10-01,0
310410,Arceburgo,2012,11,2012-11-01,0
310410,Arceburgo,2012,12,2012-12-01,0
310430,Areado,2012,1,2012-1-01,1
310430,Areado,2012,2,2012-2-01,0
310430,Areado,2012,3,2012-3-01,0
310430,Areado,2012,4,2012-4-01,0
310430,Areado,2012,5,2012-5-01,0
310430,Areado,2012,6,2012-6-01,0
310430,Areado,2012,7,2012-7-01,0
310430,Areado,2012,8,2012-8-01,0
310430,Areado,2012,9,2012-9-01,0
310430,Areado,2012,10,2012-10-01,0
310430,Areado,2012,11,2012-11-01,0
310430,Areado,2012,12,2012-12-01,0
310440,Argirita,2012,1,2012-1-01,0
310440,Argirita,2012,2,2012-2-01,0
310440,Argirita,2012,3,2012-3-01,1
310440,Argirita,2012,4,2012-4-01,0
310440,Argirita,2012,5,2012-5-01,0
310440,Argirita,2012,6,2012-6-01,0
310440,Argirita,2012,7,2012-7-01,0
310440,Argirita,2012,8,2012-8-01,0
310440,Argirita,2012,9,2012-9-01,0
310440,Argirita,2012,10,2012-10-01,0
310440,Argirita,2012,11,2012-11-01,0
310440,Argirita,2012,12,2012-12-01,0
310530,Bandeira do Sul,2012,1,2012-1-01,0
310530,Bandeira do Sul,2012,2,2012-2-01,0
310530,Bandeira do Sul,2012,3,2012-3-01,0
310530,Bandeira do Sul,2012,4,2012-4-01,0
310530,Bandeira do Sul,2012,5,2012-5-01,0
310530,Bandeira do Sul,2012,6,2012-6-01,1
310530,Bandeira do Sul,2012,7,2012-7-01,0
310530,Bandeira do Sul,2012,8,2012-8-01,0
310530,Bandeira do Sul,2012,9,2012-9-01,0
310530,Bandeira do Sul,2012,10,2012-10-01,0
310530,Bandeira do Sul,2012,11,2012-11-01,0
310530,Bandeira do Sul,2012,12,2012-12-01,0
310560,Barbacena,2012,1,2012-1-01,0
310560,Barbacena,2012,2,2012-2-01,0
310560,Barbacena,2012,3,2012-3-01,0
310560,Barbacena,2012,4,2012-4-01,0
310560,Barbacena,2012,5,2012-5-01,1
310560,Barbacena,2012,6,2012-6-01,1
310560,Barbacena,2012,7,2012-7-01,0
310560,Barbacena,2012,8,2012-8-01,1
310560,Barbacena,2012,9,2012-9-01,2
310560,Barbacena,2012,10,2012-10-01,1
310560,Barbacena,2012,11,2012-11-01,1
310560,Barbacena,2012,12,2012-12-01,1
310590,Barroso,2012,1,2012-1-01,0
310590,Barroso,2012,2,2012-2-01,0
310590,Barroso,2012,3,2012-3-01,0
310590,Barroso,2012,4,2012-4-01,0
310590,Barroso,2012,5,2012-5-01,0
310590,Barroso,2012,6,2012-6-01,0
310590,Barroso,2012,7,2012-7-01,0
310590,Barroso,2012,8,2012-8-01,1
310590,Barroso,2012,9,2012-9-01,0
310590,Barroso,2012,10,2012-10-01,0
310590,Barroso,2012,11,2012-11-01,0
310590,Barroso,2012,12,2012-12-01,0
310620,Belo Horizonte,2012,1,2012-1-01,12
310620,Belo Horizonte,2012,2,2012-2-01,6
310620,Belo Horizonte,2012,3,2012-3-01,22
310620,Belo Horizonte,2012,4,2012-4-01,8
310620,Belo Horizonte,2012,5,2012-5-01,12
310620,Belo Horizonte,2012,6,2012-6-01,10
310620,Belo Horizonte,2012,7,2012-7-01,20
310620,Belo Horizonte,2012,8,2012-8-01,15
310620,Belo Horizonte,2012,9,2012-9-01,12
310620,Belo Horizonte,2012,10,2012-10-01,22
310620,Belo Horizonte,2012,11,2012-11-01,19
310620,Belo Horizonte,2012,12,2012-12-01,7
310630,Belo Oriente,2012,1,2012-1-01,0
310630,Belo Oriente,2012,2,2012-2-01,0
310630,Belo Oriente,2012,3,2012-3-01,0
310630,Belo Oriente,2012,4,2012-4-01,0
310630,Belo Oriente,2012,5,2012-5-01,0
310630,Belo Oriente,2012,6,2012-6-01,0
310630,Belo Oriente,2012,7,2012-7-01,0
310630,Belo Oriente,2012,8,2012-8-01,0
310630,Belo Oriente,2012,9,2012-9-01,0
310630,Belo Oriente,2012,10,2012-10-01,0
310630,Belo Oriente,2012,11,2012-11-01,1
310630,Belo Oriente,2012,12,2012-12-01,0
310670,Betim,2012,1,2012-1-01,0
310670,Betim,2012,2,2012-2-01,1
310670,Betim,2012,3,2012-3-01,0
310670,Betim,2012,4,2012-4-01,4
310670,Betim,2012,5,2012-5-01,1
310670,Betim,2012,6,2012-6-01,2
310670,Betim,2012,7,2012-7-01,2
310670,Betim,2012,8,2012-8-01,1
310670,Betim,2012,9,2012-9-01,2
310670,Betim,2012,10,2012-10-01,0
310670,Betim,2012,11,2012-11-01,0
310670,Betim,2012,12,2012-12-01,2
310710,Boa Esperança,2012,1,2012-1-01,0
310710,Boa Esperança,2012,2,2012-2-01,0
310710,Boa Esperança,2012,3,2012-3-01,0
310710,Boa Esperança,2012,4,2012-4-01,0
310710,Boa Esperança,2012,5,2012-5-01,0
310710,Boa Esperança,2012,6,2012-6-01,1
310710,Boa Esperança,2012,7,2012-7-01,0
310710,Boa Esperança,2012,8,2012-8-01,1
310710,Boa Esperança,2012,9,2012-9-01,0
310710,Boa Esperança,2012,10,2012-10-01,0
310710,Boa Esperança,2012,11,2012-11-01,0
310710,Boa Esperança,2012,12,2012-12-01,0
310740,Bom Despacho,2012,1,2012-1-01,0
310740,Bom Despacho,2012,2,2012-2-01,0
310740,Bom Despacho,2012,3,2012-3-01,0
310740,Bom Despacho,2012,4,2012-4-01,0
310740,Bom Despacho,2012,5,2012-5-01,0
310740,Bom Despacho,2012,6,2012-6-01,0
310740,Bom Despacho,2012,7,2012-7-01,0
310740,Bom Despacho,2012,8,2012-8-01,0
310740,Bom Despacho,2012,9,2012-9-01,0
310740,Bom Despacho,2012,10,2012-10-01,0
310740,Bom Despacho,2012,11,2012-11-01,0
310740,Bom Despacho,2012,12,2012-12-01,1
310890,Brazópolis,2012,1,2012-1-01,0
310890,Brazópolis,2012,2,2012-2-01,0
310890,Brazópolis,2012,3,2012-3-01,1
310890,Brazópolis,2012,4,2012-4-01,0
310890,Brazópolis,2012,5,2012-5-01,0
310890,Brazópolis,2012,6,2012-6-01,0
310890,Brazópolis,2012,7,2012-7-01,0
310890,Brazópolis,2012,8,2012-8-01,0
310890,Brazópolis,2012,9,2012-9-01,0
310890,Brazópolis,2012,10,2012-10-01,0
310890,Brazópolis,2012,11,2012-11-01,0
310890,Brazópolis,2012,12,2012-12-01,0
310900,Brumadinho,2012,1,2012-1-01,0
310900,Brumadinho,2012,2,2012-2-01,0
310900,Brumadinho,2012,3,2012-3-01,0
310900,Brumadinho,2012,4,2012-4-01,0
310900,Brumadinho,2012,5,2012-5-01,0
310900,Brumadinho,2012,6,2012-6-01,0
310900,Brumadinho,2012,7,2012-7-01,0
310900,Brumadinho,2012,8,2012-8-01,1
310900,Brumadinho,2012,9,2012-9-01,0
310900,Brumadinho,2012,10,2012-10-01,0
310900,Brumadinho,2012,11,2012-11-01,0
310900,Brumadinho,2012,12,2012-12-01,0
310920,Buenópolis,2012,1,2012-1-01,0
310920,Buenópolis,2012,2,2012-2-01,0
310920,Buenópolis,2012,3,2012-3-01,0
310920,Buenópolis,2012,4,2012-4-01,0
310920,Buenópolis,2012,5,2012-5-01,0
310920,Buenópolis,2012,6,2012-6-01,0
310920,Buenópolis,2012,7,2012-7-01,0
310920,Buenópolis,2012,8,2012-8-01,0
310920,Buenópolis,2012,9,2012-9-01,0
310920,Buenópolis,2012,10,2012-10-01,0
310920,Buenópolis,2012,11,2012-11-01,1
310920,Buenópolis,2012,12,2012-12-01,0
311140,Campo Florido,2012,1,2012-1-01,0
311140,Campo Florido,2012,2,2012-2-01,0
311140,Campo Florido,2012,3,2012-3-01,0
311140,Campo Florido,2012,4,2012-4-01,0
311140,Campo Florido,2012,5,2012-5-01,0
311140,Campo Florido,2012,6,2012-6-01,0
311140,Campo Florido,2012,7,2012-7-01,0
311140,Campo Florido,2012,8,2012-8-01,0
311140,Campo Florido,2012,9,2012-9-01,0
311140,Campo Florido,2012,10,2012-10-01,1
311140,Campo Florido,2012,11,2012-11-01,0
311140,Campo Florido,2012,12,2012-12-01,0
311340,Caratinga,2012,1,2012-1-01,1
311340,Caratinga,2012,2,2012-2-01,0
311340,Caratinga,2012,3,2012-3-01,0
311340,Caratinga,2012,4,2012-4-01,0
311340,Caratinga,2012,5,2012-5-01,0
311340,Caratinga,2012,6,2012-6-01,0
311340,Caratinga,2012,7,2012-7-01,0
311340,Caratinga,2012,8,2012-8-01,0
311340,Caratinga,2012,9,2012-9-01,0
311340,Caratinga,2012,10,2012-10-01,0
311340,Caratinga,2012,11,2012-11-01,0
311340,Caratinga,2012,12,2012-12-01,0
311530,Cataguases,2012,1,2012-1-01,1
311530,Cataguases,2012,2,2012-2-01,0
311530,Cataguases,2012,3,2012-3-01,0
311530,Cataguases,2012,4,2012-4-01,0
311530,Cataguases,2012,5,2012-5-01,0
311530,Cataguases,2012,6,2012-6-01,0
311530,Cataguases,2012,7,2012-7-01,0
311530,Cataguases,2012,8,2012-8-01,0
311530,Cataguases,2012,9,2012-9-01,0
311530,Cataguases,2012,10,2012-10-01,1
311530,Cataguases,2012,11,2012-11-01,0
311530,Cataguases,2012,12,2012-12-01,0
311545,Catuji,2012,1,2012-1-01,0
311545,Catuji,2012,2,2012-2-01,0
311545,Catuji,2012,3,2012-3-01,0
311545,Catuji,2012,4,2012-4-01,0
311545,Catuji,2012,5,2012-5-01,0
311545,Catuji,2012,6,2012-6-01,0
311545,Catuji,2012,7,2012-7-01,0
311545,Catuji,2012,8,2012-8-01,0
311545,Catuji,2012,9,2012-9-01,0
311545,Catuji,2012,10,2012-10-01,1
311545,Catuji,2012,11,2012-11-01,0
311545,Catuji,2012,12,2012-12-01,0
311730,Conceição das Alagoas,2012,1,2012-1-01,0
311730,Conceição das Alagoas,2012,2,2012-2-01,1
311730,Conceição das Alagoas,2012,3,2012-3-01,0
311730,Conceição das Alagoas,2012,4,2012-4-01,0
311730,Conceição das Alagoas,2012,5,2012-5-01,0
311730,Conceição das Alagoas,2012,6,2012-6-01,0
311730,Conceição das Alagoas,2012,7,2012-7-01,0
311730,Conceição das Alagoas,2012,8,2012-8-01,0
311730,Conceição das Alagoas,2012,9,2012-9-01,0
311730,Conceição das Alagoas,2012,10,2012-10-01,0
311730,Conceição das Alagoas,2012,11,2012-11-01,0
311730,Conceição das Alagoas,2012,12,2012-12-01,0
311790,Congonhal,2012,1,2012-1-01,0
311790,Congonhal,2012,2,2012-2-01,0
311790,Congonhal,2012,3,2012-3-01,0
311790,Congonhal,2012,4,2012-4-01,0
311790,Congonhal,2012,5,2012-5-01,0
311790,Congonhal,2012,6,2012-6-01,1
311790,Congonhal,2012,7,2012-7-01,0
311790,Congonhal,2012,8,2012-8-01,0
311790,Congonhal,2012,9,2012-9-01,0
311790,Congonhal,2012,10,2012-10-01,0
311790,Congonhal,2012,11,2012-11-01,0
311790,Congonhal,2012,12,2012-12-01,0
311800,Congonhas,2012,1,2012-1-01,0
311800,Congonhas,2012,2,2012-2-01,0
311800,Congonhas,2012,3,2012-3-01,0
311800,Congonhas,2012,4,2012-4-01,1
311800,Congonhas,2012,5,2012-5-01,0
311800,Congonhas,2012,6,2012-6-01,0
311800,Congonhas,2012,7,2012-7-01,0
311800,Congonhas,2012,8,2012-8-01,0
311800,Congonhas,2012,9,2012-9-01,0
311800,Congonhas,2012,10,2012-10-01,0
311800,Congonhas,2012,11,2012-11-01,0
311800,Congonhas,2012,12,2012-12-01,0
311860,Contagem,2012,1,2012-1-01,0
311860,Contagem,2012,2,2012-2-01,0
311860,Contagem,2012,3,2012-3-01,0
311860,Contagem,2012,4,2012-4-01,0
311860,Contagem,2012,5,2012-5-01,1
311860,Contagem,2012,6,2012-6-01,0
311860,Contagem,2012,7,2012-7-01,0
311860,Contagem,2012,8,2012-8-01,1
311860,Contagem,2012,9,2012-9-01,0
311860,Contagem,2012,10,2012-10-01,3
311860,Contagem,2012,11,2012-11-01,2
311860,Contagem,2012,12,2012-12-01,2
311940,Coronel Fabriciano,2012,1,2012-1-01,0
311940,Coronel Fabriciano,2012,2,2012-2-01,0
311940,Coronel Fabriciano,2012,3,2012-3-01,0
311940,Coronel Fabriciano,2012,4,2012-4-01,0
311940,Coronel Fabriciano,2012,5,2012-5-01,0
311940,Coronel Fabriciano,2012,6,2012-6-01,0
311940,Coronel Fabriciano,2012,7,2012-7-01,2
311940,Coronel Fabriciano,2012,8,2012-8-01,2
311940,Coronel Fabriciano,2012,9,2012-9-01,1
311940,Coronel Fabriciano,2012,10,2012-10-01,2
311940,Coronel Fabriciano,2012,11,2012-11-01,2
311940,Coronel Fabriciano,2012,12,2012-12-01,1
312083,Cuparaque,2012,1,2012-1-01,1
312083,Cuparaque,2012,2,2012-2-01,0
312083,Cuparaque,2012,3,2012-3-01,0
312083,Cuparaque,2012,4,2012-4-01,0
312083,Cuparaque,2012,5,2012-5-01,0
312083,Cuparaque,2012,6,2012-6-01,0
312083,Cuparaque,2012,7,2012-7-01,0
312083,Cuparaque,2012,8,2012-8-01,0
312083,Cuparaque,2012,9,2012-9-01,0
312083,Cuparaque,2012,10,2012-10-01,0
312083,Cuparaque,2012,11,2012-11-01,0
312083,Cuparaque,2012,12,2012-12-01,0
312180,Dionísio,2012,1,2012-1-01,0
312180,Dionísio,2012,2,2012-2-01,0
312180,Dionísio,2012,3,2012-3-01,0
312180,Dionísio,2012,4,2012-4-01,0
312180,Dionísio,2012,5,2012-5-01,0
312180,Dionísio,2012,6,2012-6-01,0
312180,Dionísio,2012,7,2012-7-01,1
312180,Dionísio,2012,8,2012-8-01,0
312180,Dionísio,2012,9,2012-9-01,0
312180,Dionísio,2012,10,2012-10-01,0
312180,Dionísio,2012,11,2012-11-01,0
312180,Dionísio,2012,12,2012-12-01,0
312230,Divinópolis,2012,1,2012-1-01,0
312230,Divinópolis,2012,2,2012-2-01,0
312230,Divinópolis,2012,3,2012-3-01,0
312230,Divinópolis,2012,4,2012-4-01,0
312230,Divinópolis,2012,5,2012-5-01,0
312230,Divinópolis,2012,6,2012-6-01,1
312230,Divinópolis,2012,7,2012-7-01,0
312230,Divinópolis,2012,8,2012-8-01,1
312230,Divinópolis,2012,9,2012-9-01,0
312230,Divinópolis,2012,10,2012-10-01,0
312230,Divinópolis,2012,11,2012-11-01,1
312230,Divinópolis,2012,12,2012-12-01,0
312400,Ervália,2012,1,2012-1-01,0
312400,Ervália,2012,2,2012-2-01,0
312400,Ervália,2012,3,2012-3-01,1
312400,Ervália,2012,4,2012-4-01,0
312400,Ervália,2012,5,2012-5-01,0
312400,Ervália,2012,6,2012-6-01,0
312400,Ervália,2012,7,2012-7-01,0
312400,Ervália,2012,8,2012-8-01,0
312400,Ervália,2012,9,2012-9-01,0
312400,Ervália,2012,10,2012-10-01,0
312400,Ervália,2012,11,2012-11-01,0
312400,Ervália,2012,12,2012-12-01,0
312410,Esmeraldas,2012,1,2012-1-01,0
312410,Esmeraldas,2012,2,2012-2-01,0
312410,Esmeraldas,2012,3,2012-3-01,1
312410,Esmeraldas,2012,4,2012-4-01,0
312410,Esmeraldas,2012,5,2012-5-01,0
312410,Esmeraldas,2012,6,2012-6-01,0
312410,Esmeraldas,2012,7,2012-7-01,0
312410,Esmeraldas,2012,8,2012-8-01,0
312410,Esmeraldas,2012,9,2012-9-01,0
312410,Esmeraldas,2012,10,2012-10-01,0
312410,Esmeraldas,2012,11,2012-11-01,0
312410,Esmeraldas,2012,12,2012-12-01,0
312610,Formiga,2012,1,2012-1-01,0
312610,Formiga,2012,2,2012-2-01,1
312610,Formiga,2012,3,2012-3-01,0
312610,Formiga,2012,4,2012-4-01,1
312610,Formiga,2012,5,2012-5-01,0
312610,Formiga,2012,6,2012-6-01,0
312610,Formiga,2012,7,2012-7-01,0
312610,Formiga,2012,8,2012-8-01,0
312610,Formiga,2012,9,2012-9-01,0
312610,Formiga,2012,10,2012-10-01,0
312610,Formiga,2012,11,2012-11-01,0
312610,Formiga,2012,12,2012-12-01,0
312690,Frei Inocêncio,2012,1,2012-1-01,0
312690,Frei Inocêncio,2012,2,2012-2-01,0
312690,Frei Inocêncio,2012,3,2012-3-01,0
312690,Frei Inocêncio,2012,4,2012-4-01,1
312690,Frei Inocêncio,2012,5,2012-5-01,0
312690,Frei Inocêncio,2012,6,2012-6-01,0
312690,Frei Inocêncio,2012,7,2012-7-01,0
312690,Frei Inocêncio,2012,8,2012-8-01,0
312690,Frei Inocêncio,2012,9,2012-9-01,0
312690,Frei Inocêncio,2012,10,2012-10-01,0
312690,Frei Inocêncio,2012,11,2012-11-01,0
312690,Frei Inocêncio,2012,12,2012-12-01,0
312770,Governador Valadares,2012,1,2012-1-01,1
312770,Governador Valadares,2012,2,2012-2-01,0
312770,Governador Valadares,2012,3,2012-3-01,2
312770,Governador Valadares,2012,4,2012-4-01,0
312770,Governador Valadares,2012,5,2012-5-01,2
312770,Governador Valadares,2012,6,2012-6-01,3
312770,Governador Valadares,2012,7,2012-7-01,4
312770,Governador Valadares,2012,8,2012-8-01,2
312770,Governador Valadares,2012,9,2012-9-01,2
312770,Governador Valadares,2012,10,2012-10-01,1
312770,Governador Valadares,2012,11,2012-11-01,4
312770,Governador Valadares,2012,12,2012-12-01,4
312870,Guaxupé,2012,1,2012-1-01,0
312870,Guaxupé,2012,2,2012-2-01,0
