codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_esquistossomose
314930,Pedro Leopoldo,2018,7,2018-7-01,0
314930,Pedro Leopoldo,2018,8,2018-8-01,0
314930,Pedro Leopoldo,2018,9,2018-9-01,0
314930,Pedro Leopoldo,2018,10,2018-10-01,1
314930,Pedro Leopoldo,2018,11,2018-11-01,0
314930,Pedro Leopoldo,2018,12,2018-12-01,0
314970,Perdigão,2018,1,2018-1-01,1
314970,Perdigão,2018,2,2018-2-01,0
314970,Perdigão,2018,3,2018-3-01,0
314970,Perdigão,2018,4,2018-4-01,0
314970,Perdigão,2018,5,2018-5-01,2
314970,Perdigão,2018,6,2018-6-01,1
314970,Perdigão,2018,7,2018-7-01,2
314970,Perdigão,2018,8,2018-8-01,1
314970,Perdigão,2018,9,2018-9-01,0
314970,Perdigão,2018,10,2018-10-01,1
314970,Perdigão,2018,11,2018-11-01,0
314970,Perdigão,2018,12,2018-12-01,1
315050,Pimenta,2018,1,2018-1-01,0
315050,Pimenta,2018,2,2018-2-01,0
315050,Pimenta,2018,3,2018-3-01,0
315050,Pimenta,2018,4,2018-4-01,0
315050,Pimenta,2018,5,2018-5-01,0
315050,Pimenta,2018,6,2018-6-01,0
315050,Pimenta,2018,7,2018-7-01,0
315050,Pimenta,2018,8,2018-8-01,0
315050,Pimenta,2018,9,2018-9-01,1
315050,Pimenta,2018,10,2018-10-01,1
315050,Pimenta,2018,11,2018-11-01,0
315050,Pimenta,2018,12,2018-12-01,1
315053,Pingo-d'Água,2018,1,2018-1-01,0
315053,Pingo-d'Água,2018,2,2018-2-01,0
315053,Pingo-d'Água,2018,3,2018-3-01,1
315053,Pingo-d'Água,2018,4,2018-4-01,0
315053,Pingo-d'Água,2018,5,2018-5-01,0
315053,Pingo-d'Água,2018,6,2018-6-01,0
315053,Pingo-d'Água,2018,7,2018-7-01,0
315053,Pingo-d'Água,2018,8,2018-8-01,0
315053,Pingo-d'Água,2018,9,2018-9-01,0
315053,Pingo-d'Água,2018,10,2018-10-01,0
315053,Pingo-d'Água,2018,11,2018-11-01,0
315053,Pingo-d'Água,2018,12,2018-12-01,0
315080,Piranga,2018,1,2018-1-01,2
315080,Piranga,2018,2,2018-2-01,2
315080,Piranga,2018,3,2018-3-01,0
315080,Piranga,2018,4,2018-4-01,0
315080,Piranga,2018,5,2018-5-01,0
315080,Piranga,2018,6,2018-6-01,0
315080,Piranga,2018,7,2018-7-01,0
315080,Piranga,2018,8,2018-8-01,0
315080,Piranga,2018,9,2018-9-01,0
315080,Piranga,2018,10,2018-10-01,0
315080,Piranga,2018,11,2018-11-01,1
315080,Piranga,2018,12,2018-12-01,0
315120,Pirapora,2018,1,2018-1-01,0
315120,Pirapora,2018,2,2018-2-01,1
315120,Pirapora,2018,3,2018-3-01,0
315120,Pirapora,2018,4,2018-4-01,0
315120,Pirapora,2018,5,2018-5-01,1
315120,Pirapora,2018,6,2018-6-01,0
315120,Pirapora,2018,7,2018-7-01,0
315120,Pirapora,2018,8,2018-8-01,0
315120,Pirapora,2018,9,2018-9-01,0
315120,Pirapora,2018,10,2018-10-01,0
315120,Pirapora,2018,11,2018-11-01,0
315120,Pirapora,2018,12,2018-12-01,0
315130,Piraúba,2018,1,2018-1-01,0
315130,Piraúba,2018,2,2018-2-01,1
315130,Piraúba,2018,3,2018-3-01,0
315130,Piraúba,2018,4,2018-4-01,0
315130,Piraúba,2018,5,2018-5-01,0
315130,Piraúba,2018,6,2018-6-01,0
315130,Piraúba,2018,7,2018-7-01,0
315130,Piraúba,2018,8,2018-8-01,0
315130,Piraúba,2018,9,2018-9-01,0
315130,Piraúba,2018,10,2018-10-01,0
315130,Piraúba,2018,11,2018-11-01,0
315130,Piraúba,2018,12,2018-12-01,0
315150,Piumhi,2018,1,2018-1-01,1
315150,Piumhi,2018,2,2018-2-01,0
315150,Piumhi,2018,3,2018-3-01,1
315150,Piumhi,2018,4,2018-4-01,0
315150,Piumhi,2018,5,2018-5-01,1
315150,Piumhi,2018,6,2018-6-01,0
315150,Piumhi,2018,7,2018-7-01,0
315150,Piumhi,2018,8,2018-8-01,0
315150,Piumhi,2018,9,2018-9-01,1
315150,Piumhi,2018,10,2018-10-01,0
315150,Piumhi,2018,11,2018-11-01,2
315150,Piumhi,2018,12,2018-12-01,0
315180,Poços de Caldas,2018,1,2018-1-01,0
315180,Poços de Caldas,2018,2,2018-2-01,0
315180,Poços de Caldas,2018,3,2018-3-01,0
315180,Poços de Caldas,2018,4,2018-4-01,0
315180,Poços de Caldas,2018,5,2018-5-01,0
315180,Poços de Caldas,2018,6,2018-6-01,0
315180,Poços de Caldas,2018,7,2018-7-01,1
315180,Poços de Caldas,2018,8,2018-8-01,0
315180,Poços de Caldas,2018,9,2018-9-01,0
315180,Poços de Caldas,2018,10,2018-10-01,0
315180,Poços de Caldas,2018,11,2018-11-01,1
315180,Poços de Caldas,2018,12,2018-12-01,0
315210,Ponte Nova,2018,1,2018-1-01,7
315210,Ponte Nova,2018,2,2018-2-01,3
315210,Ponte Nova,2018,3,2018-3-01,3
315210,Ponte Nova,2018,4,2018-4-01,2
315210,Ponte Nova,2018,5,2018-5-01,1
315210,Ponte Nova,2018,6,2018-6-01,3
315210,Ponte Nova,2018,7,2018-7-01,1
315210,Ponte Nova,2018,8,2018-8-01,1
315210,Ponte Nova,2018,9,2018-9-01,5
315210,Ponte Nova,2018,10,2018-10-01,2
315210,Ponte Nova,2018,11,2018-11-01,4
315210,Ponte Nova,2018,12,2018-12-01,2
315240,Poté,2018,1,2018-1-01,0
315240,Poté,2018,2,2018-2-01,0
315240,Poté,2018,3,2018-3-01,0
315240,Poté,2018,4,2018-4-01,0
315240,Poté,2018,5,2018-5-01,0
315240,Poté,2018,6,2018-6-01,0
315240,Poté,2018,7,2018-7-01,2
315240,Poté,2018,8,2018-8-01,0
315240,Poté,2018,9,2018-9-01,0
315240,Poté,2018,10,2018-10-01,0
315240,Poté,2018,11,2018-11-01,0
315240,Poté,2018,12,2018-12-01,0
315330,Presidente Kubitschek,2018,1,2018-1-01,0
315330,Presidente Kubitschek,2018,2,2018-2-01,0
315330,Presidente Kubitschek,2018,3,2018-3-01,0
315330,Presidente Kubitschek,2018,4,2018-4-01,0
315330,Presidente Kubitschek,2018,5,2018-5-01,0
315330,Presidente Kubitschek,2018,6,2018-6-01,0
315330,Presidente Kubitschek,2018,7,2018-7-01,0
315330,Presidente Kubitschek,2018,8,2018-8-01,0
315330,Presidente Kubitschek,2018,9,2018-9-01,0
315330,Presidente Kubitschek,2018,10,2018-10-01,1
315330,Presidente Kubitschek,2018,11,2018-11-01,0
315330,Presidente Kubitschek,2018,12,2018-12-01,0
315400,Raul Soares,2018,1,2018-1-01,7
315400,Raul Soares,2018,2,2018-2-01,7
315400,Raul Soares,2018,3,2018-3-01,3
315400,Raul Soares,2018,4,2018-4-01,3
315400,Raul Soares,2018,5,2018-5-01,0
315400,Raul Soares,2018,6,2018-6-01,7
315400,Raul Soares,2018,7,2018-7-01,3
315400,Raul Soares,2018,8,2018-8-01,1
315400,Raul Soares,2018,9,2018-9-01,6
315400,Raul Soares,2018,10,2018-10-01,4
315400,Raul Soares,2018,11,2018-11-01,6
315400,Raul Soares,2018,12,2018-12-01,1
315460,Ribeirão das Neves,2018,1,2018-1-01,0
315460,Ribeirão das Neves,2018,2,2018-2-01,2
315460,Ribeirão das Neves,2018,3,2018-3-01,0
315460,Ribeirão das Neves,2018,4,2018-4-01,2
315460,Ribeirão das Neves,2018,5,2018-5-01,1
315460,Ribeirão das Neves,2018,6,2018-6-01,0
315460,Ribeirão das Neves,2018,7,2018-7-01,1
315460,Ribeirão das Neves,2018,8,2018-8-01,0
315460,Ribeirão das Neves,2018,9,2018-9-01,0
315460,Ribeirão das Neves,2018,10,2018-10-01,0
315460,Ribeirão das Neves,2018,11,2018-11-01,4
315460,Ribeirão das Neves,2018,12,2018-12-01,1
315480,Rio Acima,2018,1,2018-1-01,0
315480,Rio Acima,2018,2,2018-2-01,0
315480,Rio Acima,2018,3,2018-3-01,0
315480,Rio Acima,2018,4,2018-4-01,0
315480,Rio Acima,2018,5,2018-5-01,0
315480,Rio Acima,2018,6,2018-6-01,0
315480,Rio Acima,2018,7,2018-7-01,1
315480,Rio Acima,2018,8,2018-8-01,0
315480,Rio Acima,2018,9,2018-9-01,0
315480,Rio Acima,2018,10,2018-10-01,0
315480,Rio Acima,2018,11,2018-11-01,0
315480,Rio Acima,2018,12,2018-12-01,0
315490,Rio Casca,2018,1,2018-1-01,2
315490,Rio Casca,2018,2,2018-2-01,1
315490,Rio Casca,2018,3,2018-3-01,0
315490,Rio Casca,2018,4,2018-4-01,0
315490,Rio Casca,2018,5,2018-5-01,0
315490,Rio Casca,2018,6,2018-6-01,0
315490,Rio Casca,2018,7,2018-7-01,0
315490,Rio Casca,2018,8,2018-8-01,0
315490,Rio Casca,2018,9,2018-9-01,0
315490,Rio Casca,2018,10,2018-10-01,1
315490,Rio Casca,2018,11,2018-11-01,0
315490,Rio Casca,2018,12,2018-12-01,0
315510,Rio do Prado,2018,1,2018-1-01,0
315510,Rio do Prado,2018,2,2018-2-01,0
315510,Rio do Prado,2018,3,2018-3-01,0
315510,Rio do Prado,2018,4,2018-4-01,0
315510,Rio do Prado,2018,5,2018-5-01,1
315510,Rio do Prado,2018,6,2018-6-01,0
315510,Rio do Prado,2018,7,2018-7-01,0
315510,Rio do Prado,2018,8,2018-8-01,0
315510,Rio do Prado,2018,9,2018-9-01,0
315510,Rio do Prado,2018,10,2018-10-01,0
315510,Rio do Prado,2018,11,2018-11-01,0
315510,Rio do Prado,2018,12,2018-12-01,0
315500,Rio Doce,2018,1,2018-1-01,0
315500,Rio Doce,2018,2,2018-2-01,0
315500,Rio Doce,2018,3,2018-3-01,1
315500,Rio Doce,2018,4,2018-4-01,1
315500,Rio Doce,2018,5,2018-5-01,5
315500,Rio Doce,2018,6,2018-6-01,0
315500,Rio Doce,2018,7,2018-7-01,0
315500,Rio Doce,2018,8,2018-8-01,0
315500,Rio Doce,2018,9,2018-9-01,1
315500,Rio Doce,2018,10,2018-10-01,0
315500,Rio Doce,2018,11,2018-11-01,0
315500,Rio Doce,2018,12,2018-12-01,0
315670,Sabará,2018,1,2018-1-01,0
315670,Sabará,2018,2,2018-2-01,0
315670,Sabará,2018,3,2018-3-01,2
315670,Sabará,2018,4,2018-4-01,0
315670,Sabará,2018,5,2018-5-01,0
315670,Sabará,2018,6,2018-6-01,0
315670,Sabará,2018,7,2018-7-01,1
315670,Sabará,2018,8,2018-8-01,0
315670,Sabará,2018,9,2018-9-01,0
315670,Sabará,2018,10,2018-10-01,0
315670,Sabará,2018,11,2018-11-01,0
315670,Sabará,2018,12,2018-12-01,1
315680,Sabinópolis,2018,1,2018-1-01,0
315680,Sabinópolis,2018,2,2018-2-01,0
315680,Sabinópolis,2018,3,2018-3-01,0
315680,Sabinópolis,2018,4,2018-4-01,0
315680,Sabinópolis,2018,5,2018-5-01,0
315680,Sabinópolis,2018,6,2018-6-01,0
315680,Sabinópolis,2018,7,2018-7-01,0
315680,Sabinópolis,2018,8,2018-8-01,0
315680,Sabinópolis,2018,9,2018-9-01,1
315680,Sabinópolis,2018,10,2018-10-01,0
315680,Sabinópolis,2018,11,2018-11-01,0
315680,Sabinópolis,2018,12,2018-12-01,0
315740,Santa Cruz do Escalvado,2018,1,2018-1-01,0
315740,Santa Cruz do Escalvado,2018,2,2018-2-01,0
315740,Santa Cruz do Escalvado,2018,3,2018-3-01,1
315740,Santa Cruz do Escalvado,2018,4,2018-4-01,0
315740,Santa Cruz do Escalvado,2018,5,2018-5-01,0
315740,Santa Cruz do Escalvado,2018,6,2018-6-01,2
315740,Santa Cruz do Escalvado,2018,7,2018-7-01,0
315740,Santa Cruz do Escalvado,2018,8,2018-8-01,1
315740,Santa Cruz do Escalvado,2018,9,2018-9-01,0
315740,Santa Cruz do Escalvado,2018,10,2018-10-01,0
315740,Santa Cruz do Escalvado,2018,11,2018-11-01,0
315740,Santa Cruz do Escalvado,2018,12,2018-12-01,3
315750,Santa Efigênia de Minas,2018,1,2018-1-01,1
315750,Santa Efigênia de Minas,2018,2,2018-2-01,1
315750,Santa Efigênia de Minas,2018,3,2018-3-01,0
315750,Santa Efigênia de Minas,2018,4,2018-4-01,0
315750,Santa Efigênia de Minas,2018,5,2018-5-01,3
315750,Santa Efigênia de Minas,2018,6,2018-6-01,3
315750,Santa Efigênia de Minas,2018,7,2018-7-01,0
315750,Santa Efigênia de Minas,2018,8,2018-8-01,2
315750,Santa Efigênia de Minas,2018,9,2018-9-01,0
315750,Santa Efigênia de Minas,2018,10,2018-10-01,0
315750,Santa Efigênia de Minas,2018,11,2018-11-01,0
315750,Santa Efigênia de Minas,2018,12,2018-12-01,0
315765,Santa Helena de Minas,2018,1,2018-1-01,0
315765,Santa Helena de Minas,2018,2,2018-2-01,0
315765,Santa Helena de Minas,2018,3,2018-3-01,0
315765,Santa Helena de Minas,2018,4,2018-4-01,0
315765,Santa Helena de Minas,2018,5,2018-5-01,0
315765,Santa Helena de Minas,2018,6,2018-6-01,0
315765,Santa Helena de Minas,2018,7,2018-7-01,0
315765,Santa Helena de Minas,2018,8,2018-8-01,1
315765,Santa Helena de Minas,2018,9,2018-9-01,0
315765,Santa Helena de Minas,2018,10,2018-10-01,0
315765,Santa Helena de Minas,2018,11,2018-11-01,0
315765,Santa Helena de Minas,2018,12,2018-12-01,0
315780,Santa Luzia,2018,1,2018-1-01,1
315780,Santa Luzia,2018,2,2018-2-01,1
315780,Santa Luzia,2018,3,2018-3-01,0
315780,Santa Luzia,2018,4,2018-4-01,0
315780,Santa Luzia,2018,5,2018-5-01,0
315780,Santa Luzia,2018,6,2018-6-01,0
315780,Santa Luzia,2018,7,2018-7-01,0
315780,Santa Luzia,2018,8,2018-8-01,0
315780,Santa Luzia,2018,9,2018-9-01,1
315780,Santa Luzia,2018,10,2018-10-01,0
315780,Santa Luzia,2018,11,2018-11-01,0
315780,Santa Luzia,2018,12,2018-12-01,1
315790,Santa Margarida,2018,1,2018-1-01,0
315790,Santa Margarida,2018,2,2018-2-01,0
315790,Santa Margarida,2018,3,2018-3-01,0
315790,Santa Margarida,2018,4,2018-4-01,0
315790,Santa Margarida,2018,5,2018-5-01,0
315790,Santa Margarida,2018,6,2018-6-01,0
315790,Santa Margarida,2018,7,2018-7-01,0
315790,Santa Margarida,2018,8,2018-8-01,0
315790,Santa Margarida,2018,9,2018-9-01,0
315790,Santa Margarida,2018,10,2018-10-01,1
315790,Santa Margarida,2018,11,2018-11-01,0
315790,Santa Margarida,2018,12,2018-12-01,0
315935,Santa Rita de Minas,2018,1,2018-1-01,0
315935,Santa Rita de Minas,2018,2,2018-2-01,0
315935,Santa Rita de Minas,2018,3,2018-3-01,0
315935,Santa Rita de Minas,2018,4,2018-4-01,1
315935,Santa Rita de Minas,2018,5,2018-5-01,0
315935,Santa Rita de Minas,2018,6,2018-6-01,0
315935,Santa Rita de Minas,2018,7,2018-7-01,0
315935,Santa Rita de Minas,2018,8,2018-8-01,0
315935,Santa Rita de Minas,2018,9,2018-9-01,0
315935,Santa Rita de Minas,2018,10,2018-10-01,2
315935,Santa Rita de Minas,2018,11,2018-11-01,0
315935,Santa Rita de Minas,2018,12,2018-12-01,1
315895,Santana do Paraíso,2018,1,2018-1-01,0
315895,Santana do Paraíso,2018,2,2018-2-01,4
315895,Santana do Paraíso,2018,3,2018-3-01,0
315895,Santana do Paraíso,2018,4,2018-4-01,3
315895,Santana do Paraíso,2018,5,2018-5-01,0
315895,Santana do Paraíso,2018,6,2018-6-01,2
315895,Santana do Paraíso,2018,7,2018-7-01,0
315895,Santana do Paraíso,2018,8,2018-8-01,1
315895,Santana do Paraíso,2018,9,2018-9-01,1
315895,Santana do Paraíso,2018,10,2018-10-01,1
315895,Santana do Paraíso,2018,11,2018-11-01,0
315895,Santana do Paraíso,2018,12,2018-12-01,2
316010,Santo Antônio do Grama,2018,1,2018-1-01,0
316010,Santo Antônio do Grama,2018,2,2018-2-01,2
316010,Santo Antônio do Grama,2018,3,2018-3-01,3
316010,Santo Antônio do Grama,2018,4,2018-4-01,2
316010,Santo Antônio do Grama,2018,5,2018-5-01,1
316010,Santo Antônio do Grama,2018,6,2018-6-01,0
316010,Santo Antônio do Grama,2018,7,2018-7-01,0
316010,Santo Antônio do Grama,2018,8,2018-8-01,2
316010,Santo Antônio do Grama,2018,9,2018-9-01,0
316010,Santo Antônio do Grama,2018,10,2018-10-01,1
316010,Santo Antônio do Grama,2018,11,2018-11-01,2
316010,Santo Antônio do Grama,2018,12,2018-12-01,0
316040,Santo Antônio do Monte,2018,1,2018-1-01,1
316040,Santo Antônio do Monte,2018,2,2018-2-01,0
316040,Santo Antônio do Monte,2018,3,2018-3-01,0
316040,Santo Antônio do Monte,2018,4,2018-4-01,1
316040,Santo Antônio do Monte,2018,5,2018-5-01,0
316040,Santo Antônio do Monte,2018,6,2018-6-01,0
316040,Santo Antônio do Monte,2018,7,2018-7-01,0
316040,Santo Antônio do Monte,2018,8,2018-8-01,0
316040,Santo Antônio do Monte,2018,9,2018-9-01,1
316040,Santo Antônio do Monte,2018,10,2018-10-01,0
316040,Santo Antônio do Monte,2018,11,2018-11-01,1
316040,Santo Antônio do Monte,2018,12,2018-12-01,0
316180,São Gonçalo do Pará,2018,1,2018-1-01,0
316180,São Gonçalo do Pará,2018,2,2018-2-01,1
316180,São Gonçalo do Pará,2018,3,2018-3-01,0
316180,São Gonçalo do Pará,2018,4,2018-4-01,0
316180,São Gonçalo do Pará,2018,5,2018-5-01,0
316180,São Gonçalo do Pará,2018,6,2018-6-01,0
316180,São Gonçalo do Pará,2018,7,2018-7-01,0
316180,São Gonçalo do Pará,2018,8,2018-8-01,0
316180,São Gonçalo do Pará,2018,9,2018-9-01,0
316180,São Gonçalo do Pará,2018,10,2018-10-01,1
316180,São Gonçalo do Pará,2018,11,2018-11-01,0
316180,São Gonçalo do Pará,2018,12,2018-12-01,0
316190,São Gonçalo do Rio Abaixo,2018,1,2018-1-01,0
316190,São Gonçalo do Rio Abaixo,2018,2,2018-2-01,0
316190,São Gonçalo do Rio Abaixo,2018,3,2018-3-01,1
316190,São Gonçalo do Rio Abaixo,2018,4,2018-4-01,1
316190,São Gonçalo do Rio Abaixo,2018,5,2018-5-01,8
316190,São Gonçalo do Rio Abaixo,2018,6,2018-6-01,3
316190,São Gonçalo do Rio Abaixo,2018,7,2018-7-01,1
316190,São Gonçalo do Rio Abaixo,2018,8,2018-8-01,1
316190,São Gonçalo do Rio Abaixo,2018,9,2018-9-01,2
316190,São Gonçalo do Rio Abaixo,2018,10,2018-10-01,0
316190,São Gonçalo do Rio Abaixo,2018,11,2018-11-01,1
316190,São Gonçalo do Rio Abaixo,2018,12,2018-12-01,0
316210,São Gotardo,2018,1,2018-1-01,1
316210,São Gotardo,2018,2,2018-2-01,0
316210,São Gotardo,2018,3,2018-3-01,0
316210,São Gotardo,2018,4,2018-4-01,0
316210,São Gotardo,2018,5,2018-5-01,0
316210,São Gotardo,2018,6,2018-6-01,0
316210,São Gotardo,2018,7,2018-7-01,0
316210,São Gotardo,2018,8,2018-8-01,0
316210,São Gotardo,2018,9,2018-9-01,0
316210,São Gotardo,2018,10,2018-10-01,0
316210,São Gotardo,2018,11,2018-11-01,0
316210,São Gotardo,2018,12,2018-12-01,0
316257,São João do Manteninha,2018,1,2018-1-01,0
316257,São João do Manteninha,2018,2,2018-2-01,0
316257,São João do Manteninha,2018,3,2018-3-01,0
316257,São João do Manteninha,2018,4,2018-4-01,0
316257,São João do Manteninha,2018,5,2018-5-01,0
316257,São João do Manteninha,2018,6,2018-6-01,0
316257,São João do Manteninha,2018,7,2018-7-01,1
316257,São João do Manteninha,2018,8,2018-8-01,0
316257,São João do Manteninha,2018,9,2018-9-01,0
316257,São João do Manteninha,2018,10,2018-10-01,0
316257,São João do Manteninha,2018,11,2018-11-01,0
316257,São João do Manteninha,2018,12,2018-12-01,0
316292,São Joaquim de Bicas,2018,1,2018-1-01,0
316292,São Joaquim de Bicas,2018,2,2018-2-01,0
316292,São Joaquim de Bicas,2018,3,2018-3-01,0
316292,São Joaquim de Bicas,2018,4,2018-4-01,0
316292,São Joaquim de Bicas,2018,5,2018-5-01,0
316292,São Joaquim de Bicas,2018,6,2018-6-01,0
316292,São Joaquim de Bicas,2018,7,2018-7-01,0
316292,São Joaquim de Bicas,2018,8,2018-8-01,1
316292,São Joaquim de Bicas,2018,9,2018-9-01,0
316292,São Joaquim de Bicas,2018,10,2018-10-01,0
316292,São Joaquim de Bicas,2018,11,2018-11-01,0
316292,São Joaquim de Bicas,2018,12,2018-12-01,0
316340,São José do Goiabal,2018,1,2018-1-01,0
316340,São José do Goiabal,2018,2,2018-2-01,0
316340,São José do Goiabal,2018,3,2018-3-01,0
316340,São José do Goiabal,2018,4,2018-4-01,0
316340,São José do Goiabal,2018,5,2018-5-01,1
316340,São José do Goiabal,2018,6,2018-6-01,0
316340,São José do Goiabal,2018,7,2018-7-01,1
316340,São José do Goiabal,2018,8,2018-8-01,2
316340,São José do Goiabal,2018,9,2018-9-01,1
316340,São José do Goiabal,2018,10,2018-10-01,0
316340,São José do Goiabal,2018,11,2018-11-01,2
316340,São José do Goiabal,2018,12,2018-12-01,0
316350,São José do Jacuri,2018,1,2018-1-01,0
316350,São José do Jacuri,2018,2,2018-2-01,0
316350,São José do Jacuri,2018,3,2018-3-01,0
316350,São José do Jacuri,2018,4,2018-4-01,1
316350,São José do Jacuri,2018,5,2018-5-01,0
316350,São José do Jacuri,2018,6,2018-6-01,0
316350,São José do Jacuri,2018,7,2018-7-01,0
316350,São José do Jacuri,2018,8,2018-8-01,0
316350,São José do Jacuri,2018,9,2018-9-01,0
316350,São José do Jacuri,2018,10,2018-10-01,0
316350,São José do Jacuri,2018,11,2018-11-01,0
316350,São José do Jacuri,2018,12,2018-12-01,0
316380,São Miguel do Anta,2018,1,2018-1-01,0
316380,São Miguel do Anta,2018,2,2018-2-01,0
316380,São Miguel do Anta,2018,3,2018-3-01,0
316380,São Miguel do Anta,2018,4,2018-4-01,0
316380,São Miguel do Anta,2018,5,2018-5-01,0
316380,São Miguel do Anta,2018,6,2018-6-01,1
316380,São Miguel do Anta,2018,7,2018-7-01,0
316380,São Miguel do Anta,2018,8,2018-8-01,0
316380,São Miguel do Anta,2018,9,2018-9-01,0
316380,São Miguel do Anta,2018,10,2018-10-01,0
316380,São Miguel do Anta,2018,11,2018-11-01,0
316380,São Miguel do Anta,2018,12,2018-12-01,0
316400,São Pedro dos Ferros,2018,1,2018-1-01,1
316400,São Pedro dos Ferros,2018,2,2018-2-01,2
316400,São Pedro dos Ferros,2018,3,2018-3-01,2
316400,São Pedro dos Ferros,2018,4,2018-4-01,0
316400,São Pedro dos Ferros,2018,5,2018-5-01,0
316400,São Pedro dos Ferros,2018,6,2018-6-01,1
316400,São Pedro dos Ferros,2018,7,2018-7-01,1
316400,São Pedro dos Ferros,2018,8,2018-8-01,1
316400,São Pedro dos Ferros,2018,9,2018-9-01,2
316400,São Pedro dos Ferros,2018,10,2018-10-01,2
316400,São Pedro dos Ferros,2018,11,2018-11-01,1
316400,São Pedro dos Ferros,2018,12,2018-12-01,0
316460,São Sebastião do Oeste,2018,1,2018-1-01,0
316460,São Sebastião do Oeste,2018,2,2018-2-01,0
316460,São Sebastião do Oeste,2018,3,2018-3-01,0
316460,São Sebastião do Oeste,2018,4,2018-4-01,0
316460,São Sebastião do Oeste,2018,5,2018-5-01,1
316460,São Sebastião do Oeste,2018,6,2018-6-01,0
316460,São Sebastião do Oeste,2018,7,2018-7-01,0
316460,São Sebastião do Oeste,2018,8,2018-8-01,0
316460,São Sebastião do Oeste,2018,9,2018-9-01,0
316460,São Sebastião do Oeste,2018,10,2018-10-01,0
316460,São Sebastião do Oeste,2018,11,2018-11-01,0
316460,São Sebastião do Oeste,2018,12,2018-12-01,0
316470,São Sebastião do Paraíso,2018,1,2018-1-01,1
316470,São Sebastião do Paraíso,2018,2,2018-2-01,0
316470,São Sebastião do Paraíso,2018,3,2018-3-01,0
316470,São Sebastião do Paraíso,2018,4,2018-4-01,0
316470,São Sebastião do Paraíso,2018,5,2018-5-01,0
316470,São Sebastião do Paraíso,2018,6,2018-6-01,0
316470,São Sebastião do Paraíso,2018,7,2018-7-01,0
316470,São Sebastião do Paraíso,2018,8,2018-8-01,0
316470,São Sebastião do Paraíso,2018,9,2018-9-01,0
316470,São Sebastião do Paraíso,2018,10,2018-10-01,0
316470,São Sebastião do Paraíso,2018,11,2018-11-01,0
316470,São Sebastião do Paraíso,2018,12,2018-12-01,0
316556,Sem-Peixe,2018,1,2018-1-01,0
316556,Sem-Peixe,2018,2,2018-2-01,3
316556,Sem-Peixe,2018,3,2018-3-01,1
316556,Sem-Peixe,2018,4,2018-4-01,2
316556,Sem-Peixe,2018,5,2018-5-01,0
316556,Sem-Peixe,2018,6,2018-6-01,1
316556,Sem-Peixe,2018,7,2018-7-01,1
316556,Sem-Peixe,2018,8,2018-8-01,0
316556,Sem-Peixe,2018,9,2018-9-01,1
316556,Sem-Peixe,2018,10,2018-10-01,0
316556,Sem-Peixe,2018,11,2018-11-01,0
316556,Sem-Peixe,2018,12,2018-12-01,0
316557,Senador Amaral,2018,1,2018-1-01,0
316557,Senador Amaral,2018,2,2018-2-01,0
316557,Senador Amaral,2018,3,2018-3-01,0
316557,Senador Amaral,2018,4,2018-4-01,0
316557,Senador Amaral,2018,5,2018-5-01,0
316557,Senador Amaral,2018,6,2018-6-01,1
316557,Senador Amaral,2018,7,2018-7-01,0
316557,Senador Amaral,2018,8,2018-8-01,0
316557,Senador Amaral,2018,9,2018-9-01,0
316557,Senador Amaral,2018,10,2018-10-01,0
316557,Senador Amaral,2018,11,2018-11-01,0
316557,Senador Amaral,2018,12,2018-12-01,0
316570,Senador Firmino,2018,1,2018-1-01,0
316570,Senador Firmino,2018,2,2018-2-01,0
316570,Senador Firmino,2018,3,2018-3-01,1
316570,Senador Firmino,2018,4,2018-4-01,0
316570,Senador Firmino,2018,5,2018-5-01,0
316570,Senador Firmino,2018,6,2018-6-01,0
316570,Senador Firmino,2018,7,2018-7-01,0
316570,Senador Firmino,2018,8,2018-8-01,0
316570,Senador Firmino,2018,9,2018-9-01,0
316570,Senador Firmino,2018,10,2018-10-01,0
316570,Senador Firmino,2018,11,2018-11-01,0
316570,Senador Firmino,2018,12,2018-12-01,0
316620,Senhora dos Remédios,2018,1,2018-1-01,0
316620,Senhora dos Remédios,2018,2,2018-2-01,0
