codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_doencas_exantematicas_sarampo_e_rubeola
313170,Itabira,2020,12,2020-12-01,0
313290,Itamogi,2020,1,2020-1-01,1
313290,Itamogi,2020,2,2020-2-01,1
313290,Itamogi,2020,3,2020-3-01,0
313290,Itamogi,2020,4,2020-4-01,0
313290,Itamogi,2020,5,2020-5-01,0
313290,Itamogi,2020,6,2020-6-01,0
313290,Itamogi,2020,7,2020-7-01,0
313290,Itamogi,2020,8,2020-8-01,0
313290,Itamogi,2020,9,2020-9-01,0
313290,Itamogi,2020,10,2020-10-01,0
313290,Itamogi,2020,11,2020-11-01,0
313290,Itamogi,2020,12,2020-12-01,0
313300,Itamonte,2020,1,2020-1-01,0
313300,Itamonte,2020,2,2020-2-01,0
313300,Itamonte,2020,3,2020-3-01,1
313300,Itamonte,2020,4,2020-4-01,0
313300,Itamonte,2020,5,2020-5-01,0
313300,Itamonte,2020,6,2020-6-01,0
313300,Itamonte,2020,7,2020-7-01,0
313300,Itamonte,2020,8,2020-8-01,1
313300,Itamonte,2020,9,2020-9-01,1
313300,Itamonte,2020,10,2020-10-01,0
313300,Itamonte,2020,11,2020-11-01,0
313300,Itamonte,2020,12,2020-12-01,1
313310,Itanhandu,2020,1,2020-1-01,0
313310,Itanhandu,2020,2,2020-2-01,0
313310,Itanhandu,2020,3,2020-3-01,1
313310,Itanhandu,2020,4,2020-4-01,0
313310,Itanhandu,2020,5,2020-5-01,0
313310,Itanhandu,2020,6,2020-6-01,0
313310,Itanhandu,2020,7,2020-7-01,0
313310,Itanhandu,2020,8,2020-8-01,0
313310,Itanhandu,2020,9,2020-9-01,0
313310,Itanhandu,2020,10,2020-10-01,0
313310,Itanhandu,2020,11,2020-11-01,0
313310,Itanhandu,2020,12,2020-12-01,0
313370,Itatiaiuçu,2020,1,2020-1-01,1
313370,Itatiaiuçu,2020,2,2020-2-01,0
313370,Itatiaiuçu,2020,3,2020-3-01,0
313370,Itatiaiuçu,2020,4,2020-4-01,0
313370,Itatiaiuçu,2020,5,2020-5-01,0
313370,Itatiaiuçu,2020,6,2020-6-01,0
313370,Itatiaiuçu,2020,7,2020-7-01,0
313370,Itatiaiuçu,2020,8,2020-8-01,0
313370,Itatiaiuçu,2020,9,2020-9-01,0
313370,Itatiaiuçu,2020,10,2020-10-01,0
313370,Itatiaiuçu,2020,11,2020-11-01,0
313370,Itatiaiuçu,2020,12,2020-12-01,1
313380,Itaúna,2020,1,2020-1-01,0
313380,Itaúna,2020,2,2020-2-01,0
313380,Itaúna,2020,3,2020-3-01,1
313380,Itaúna,2020,4,2020-4-01,0
313380,Itaúna,2020,5,2020-5-01,0
313380,Itaúna,2020,6,2020-6-01,0
313380,Itaúna,2020,7,2020-7-01,0
313380,Itaúna,2020,8,2020-8-01,0
313380,Itaúna,2020,9,2020-9-01,0
313380,Itaúna,2020,10,2020-10-01,0
313380,Itaúna,2020,11,2020-11-01,0
313380,Itaúna,2020,12,2020-12-01,0
313440,Iturama,2020,1,2020-1-01,0
313440,Iturama,2020,2,2020-2-01,1
313440,Iturama,2020,3,2020-3-01,1
313440,Iturama,2020,4,2020-4-01,2
313440,Iturama,2020,5,2020-5-01,1
313440,Iturama,2020,6,2020-6-01,0
313440,Iturama,2020,7,2020-7-01,0
313440,Iturama,2020,8,2020-8-01,0
313440,Iturama,2020,9,2020-9-01,0
313440,Iturama,2020,10,2020-10-01,0
313440,Iturama,2020,11,2020-11-01,0
313440,Iturama,2020,12,2020-12-01,0
313450,Itutinga,2020,1,2020-1-01,2
313450,Itutinga,2020,2,2020-2-01,0
313450,Itutinga,2020,3,2020-3-01,0
313450,Itutinga,2020,4,2020-4-01,0
313450,Itutinga,2020,5,2020-5-01,0
313450,Itutinga,2020,6,2020-6-01,0
313450,Itutinga,2020,7,2020-7-01,0
313450,Itutinga,2020,8,2020-8-01,0
313450,Itutinga,2020,9,2020-9-01,0
313450,Itutinga,2020,10,2020-10-01,0
313450,Itutinga,2020,11,2020-11-01,0
313450,Itutinga,2020,12,2020-12-01,0
313490,Jacutinga,2020,1,2020-1-01,0
313490,Jacutinga,2020,2,2020-2-01,0
313490,Jacutinga,2020,3,2020-3-01,1
313490,Jacutinga,2020,4,2020-4-01,0
313490,Jacutinga,2020,5,2020-5-01,0
313490,Jacutinga,2020,6,2020-6-01,0
313490,Jacutinga,2020,7,2020-7-01,0
313490,Jacutinga,2020,8,2020-8-01,0
313490,Jacutinga,2020,9,2020-9-01,0
313490,Jacutinga,2020,10,2020-10-01,0
313490,Jacutinga,2020,11,2020-11-01,0
313490,Jacutinga,2020,12,2020-12-01,0
313520,Januária,2020,1,2020-1-01,0
313520,Januária,2020,2,2020-2-01,0
313520,Januária,2020,3,2020-3-01,1
313520,Januária,2020,4,2020-4-01,0
313520,Januária,2020,5,2020-5-01,0
313520,Januária,2020,6,2020-6-01,0
313520,Januária,2020,7,2020-7-01,0
313520,Januária,2020,8,2020-8-01,0
313520,Januária,2020,9,2020-9-01,0
313520,Januária,2020,10,2020-10-01,0
313520,Januária,2020,11,2020-11-01,0
313520,Januária,2020,12,2020-12-01,0
313550,Jequeri,2020,1,2020-1-01,0
313550,Jequeri,2020,2,2020-2-01,0
313550,Jequeri,2020,3,2020-3-01,2
313550,Jequeri,2020,4,2020-4-01,0
313550,Jequeri,2020,5,2020-5-01,0
313550,Jequeri,2020,6,2020-6-01,0
313550,Jequeri,2020,7,2020-7-01,0
313550,Jequeri,2020,8,2020-8-01,0
313550,Jequeri,2020,9,2020-9-01,0
313550,Jequeri,2020,10,2020-10-01,0
313550,Jequeri,2020,11,2020-11-01,0
313550,Jequeri,2020,12,2020-12-01,0
313665,Juatuba,2020,1,2020-1-01,1
313665,Juatuba,2020,2,2020-2-01,0
313665,Juatuba,2020,3,2020-3-01,0
313665,Juatuba,2020,4,2020-4-01,0
313665,Juatuba,2020,5,2020-5-01,0
313665,Juatuba,2020,6,2020-6-01,0
313665,Juatuba,2020,7,2020-7-01,0
313665,Juatuba,2020,8,2020-8-01,0
313665,Juatuba,2020,9,2020-9-01,0
313665,Juatuba,2020,10,2020-10-01,0
313665,Juatuba,2020,11,2020-11-01,0
313665,Juatuba,2020,12,2020-12-01,0
313670,Juiz de Fora,2020,1,2020-1-01,4
313670,Juiz de Fora,2020,2,2020-2-01,1
313670,Juiz de Fora,2020,3,2020-3-01,0
313670,Juiz de Fora,2020,4,2020-4-01,0
313670,Juiz de Fora,2020,5,2020-5-01,0
313670,Juiz de Fora,2020,6,2020-6-01,0
313670,Juiz de Fora,2020,7,2020-7-01,0
313670,Juiz de Fora,2020,8,2020-8-01,0
313670,Juiz de Fora,2020,9,2020-9-01,0
313670,Juiz de Fora,2020,10,2020-10-01,0
313670,Juiz de Fora,2020,11,2020-11-01,0
313670,Juiz de Fora,2020,12,2020-12-01,0
313700,Ladainha,2020,1,2020-1-01,1
313700,Ladainha,2020,2,2020-2-01,0
313700,Ladainha,2020,3,2020-3-01,0
313700,Ladainha,2020,4,2020-4-01,0
313700,Ladainha,2020,5,2020-5-01,0
313700,Ladainha,2020,6,2020-6-01,0
313700,Ladainha,2020,7,2020-7-01,0
313700,Ladainha,2020,8,2020-8-01,0
313700,Ladainha,2020,9,2020-9-01,0
313700,Ladainha,2020,10,2020-10-01,0
313700,Ladainha,2020,11,2020-11-01,0
313700,Ladainha,2020,12,2020-12-01,0
313760,Lagoa Santa,2020,1,2020-1-01,0
313760,Lagoa Santa,2020,2,2020-2-01,0
313760,Lagoa Santa,2020,3,2020-3-01,0
313760,Lagoa Santa,2020,4,2020-4-01,1
313760,Lagoa Santa,2020,5,2020-5-01,0
313760,Lagoa Santa,2020,6,2020-6-01,0
313760,Lagoa Santa,2020,7,2020-7-01,0
313760,Lagoa Santa,2020,8,2020-8-01,0
313760,Lagoa Santa,2020,9,2020-9-01,0
313760,Lagoa Santa,2020,10,2020-10-01,0
313760,Lagoa Santa,2020,11,2020-11-01,0
313760,Lagoa Santa,2020,12,2020-12-01,0
313862,Limeira do Oeste,2020,1,2020-1-01,4
313862,Limeira do Oeste,2020,2,2020-2-01,2
313862,Limeira do Oeste,2020,3,2020-3-01,1
313862,Limeira do Oeste,2020,4,2020-4-01,0
313862,Limeira do Oeste,2020,5,2020-5-01,1
313862,Limeira do Oeste,2020,6,2020-6-01,3
313862,Limeira do Oeste,2020,7,2020-7-01,0
313862,Limeira do Oeste,2020,8,2020-8-01,4
313862,Limeira do Oeste,2020,9,2020-9-01,0
313862,Limeira do Oeste,2020,10,2020-10-01,7
313862,Limeira do Oeste,2020,11,2020-11-01,0
313862,Limeira do Oeste,2020,12,2020-12-01,1
313940,Manhuaçu,2020,1,2020-1-01,0
313940,Manhuaçu,2020,2,2020-2-01,0
313940,Manhuaçu,2020,3,2020-3-01,0
313940,Manhuaçu,2020,4,2020-4-01,1
313940,Manhuaçu,2020,5,2020-5-01,0
313940,Manhuaçu,2020,6,2020-6-01,0
313940,Manhuaçu,2020,7,2020-7-01,0
313940,Manhuaçu,2020,8,2020-8-01,0
313940,Manhuaçu,2020,9,2020-9-01,0
313940,Manhuaçu,2020,10,2020-10-01,0
313940,Manhuaçu,2020,11,2020-11-01,0
313940,Manhuaçu,2020,12,2020-12-01,0
313980,Mar de Espanha,2020,1,2020-1-01,0
313980,Mar de Espanha,2020,2,2020-2-01,1
313980,Mar de Espanha,2020,3,2020-3-01,0
313980,Mar de Espanha,2020,4,2020-4-01,0
313980,Mar de Espanha,2020,5,2020-5-01,0
313980,Mar de Espanha,2020,6,2020-6-01,0
313980,Mar de Espanha,2020,7,2020-7-01,0
313980,Mar de Espanha,2020,8,2020-8-01,0
313980,Mar de Espanha,2020,9,2020-9-01,0
313980,Mar de Espanha,2020,10,2020-10-01,0
313980,Mar de Espanha,2020,11,2020-11-01,0
313980,Mar de Espanha,2020,12,2020-12-01,0
314200,Mirabela,2020,1,2020-1-01,0
314200,Mirabela,2020,2,2020-2-01,0
314200,Mirabela,2020,3,2020-3-01,0
314200,Mirabela,2020,4,2020-4-01,0
314200,Mirabela,2020,5,2020-5-01,0
314200,Mirabela,2020,6,2020-6-01,0
314200,Mirabela,2020,7,2020-7-01,0
314200,Mirabela,2020,8,2020-8-01,0
314200,Mirabela,2020,9,2020-9-01,1
314200,Mirabela,2020,10,2020-10-01,0
314200,Mirabela,2020,11,2020-11-01,0
314200,Mirabela,2020,12,2020-12-01,0
314220,Miraí,2020,1,2020-1-01,0
314220,Miraí,2020,2,2020-2-01,0
314220,Miraí,2020,3,2020-3-01,1
314220,Miraí,2020,4,2020-4-01,0
314220,Miraí,2020,5,2020-5-01,0
314220,Miraí,2020,6,2020-6-01,0
314220,Miraí,2020,7,2020-7-01,0
314220,Miraí,2020,8,2020-8-01,0
314220,Miraí,2020,9,2020-9-01,0
314220,Miraí,2020,10,2020-10-01,0
314220,Miraí,2020,11,2020-11-01,0
314220,Miraí,2020,12,2020-12-01,0
314320,Monte Santo de Minas,2020,1,2020-1-01,0
314320,Monte Santo de Minas,2020,2,2020-2-01,1
314320,Monte Santo de Minas,2020,3,2020-3-01,0
314320,Monte Santo de Minas,2020,4,2020-4-01,0
314320,Monte Santo de Minas,2020,5,2020-5-01,0
314320,Monte Santo de Minas,2020,6,2020-6-01,0
314320,Monte Santo de Minas,2020,7,2020-7-01,1
314320,Monte Santo de Minas,2020,8,2020-8-01,0
314320,Monte Santo de Minas,2020,9,2020-9-01,0
314320,Monte Santo de Minas,2020,10,2020-10-01,0
314320,Monte Santo de Minas,2020,11,2020-11-01,0
314320,Monte Santo de Minas,2020,12,2020-12-01,0
314330,Montes Claros,2020,1,2020-1-01,10
314330,Montes Claros,2020,2,2020-2-01,15
314330,Montes Claros,2020,3,2020-3-01,7
314330,Montes Claros,2020,4,2020-4-01,1
314330,Montes Claros,2020,5,2020-5-01,0
314330,Montes Claros,2020,6,2020-6-01,3
314330,Montes Claros,2020,7,2020-7-01,0
314330,Montes Claros,2020,8,2020-8-01,1
314330,Montes Claros,2020,9,2020-9-01,0
314330,Montes Claros,2020,10,2020-10-01,1
314330,Montes Claros,2020,11,2020-11-01,0
314330,Montes Claros,2020,12,2020-12-01,2
314430,Nanuque,2020,1,2020-1-01,0
314430,Nanuque,2020,2,2020-2-01,0
314430,Nanuque,2020,3,2020-3-01,0
314430,Nanuque,2020,4,2020-4-01,0
314430,Nanuque,2020,5,2020-5-01,1
314430,Nanuque,2020,6,2020-6-01,0
314430,Nanuque,2020,7,2020-7-01,0
314430,Nanuque,2020,8,2020-8-01,0
314430,Nanuque,2020,9,2020-9-01,0
314430,Nanuque,2020,10,2020-10-01,0
314430,Nanuque,2020,11,2020-11-01,0
314430,Nanuque,2020,12,2020-12-01,0
314440,Natércia,2020,1,2020-1-01,2
314440,Natércia,2020,2,2020-2-01,0
314440,Natércia,2020,3,2020-3-01,0
314440,Natércia,2020,4,2020-4-01,0
314440,Natércia,2020,5,2020-5-01,0
314440,Natércia,2020,6,2020-6-01,0
314440,Natércia,2020,7,2020-7-01,0
314440,Natércia,2020,8,2020-8-01,0
314440,Natércia,2020,9,2020-9-01,0
314440,Natércia,2020,10,2020-10-01,0
314440,Natércia,2020,11,2020-11-01,0
314440,Natércia,2020,12,2020-12-01,0
314480,Nova Lima,2020,1,2020-1-01,0
314480,Nova Lima,2020,2,2020-2-01,0
314480,Nova Lima,2020,3,2020-3-01,0
314480,Nova Lima,2020,4,2020-4-01,0
314480,Nova Lima,2020,5,2020-5-01,0
314480,Nova Lima,2020,6,2020-6-01,0
314480,Nova Lima,2020,7,2020-7-01,0
314480,Nova Lima,2020,8,2020-8-01,0
314480,Nova Lima,2020,9,2020-9-01,0
314480,Nova Lima,2020,10,2020-10-01,0
314480,Nova Lima,2020,11,2020-11-01,0
314480,Nova Lima,2020,12,2020-12-01,1
314520,Nova Serrana,2020,1,2020-1-01,1
314520,Nova Serrana,2020,2,2020-2-01,2
314520,Nova Serrana,2020,3,2020-3-01,1
314520,Nova Serrana,2020,4,2020-4-01,0
314520,Nova Serrana,2020,5,2020-5-01,0
314520,Nova Serrana,2020,6,2020-6-01,0
314520,Nova Serrana,2020,7,2020-7-01,0
314520,Nova Serrana,2020,8,2020-8-01,0
314520,Nova Serrana,2020,9,2020-9-01,0
314520,Nova Serrana,2020,10,2020-10-01,0
314520,Nova Serrana,2020,11,2020-11-01,0
314520,Nova Serrana,2020,12,2020-12-01,0
314560,Oliveira,2020,1,2020-1-01,1
314560,Oliveira,2020,2,2020-2-01,0
314560,Oliveira,2020,3,2020-3-01,0
314560,Oliveira,2020,4,2020-4-01,0
314560,Oliveira,2020,5,2020-5-01,0
314560,Oliveira,2020,6,2020-6-01,0
314560,Oliveira,2020,7,2020-7-01,0
314560,Oliveira,2020,8,2020-8-01,0
314560,Oliveira,2020,9,2020-9-01,0
314560,Oliveira,2020,10,2020-10-01,0
314560,Oliveira,2020,11,2020-11-01,0
314560,Oliveira,2020,12,2020-12-01,0
314690,Papagaios,2020,1,2020-1-01,0
314690,Papagaios,2020,2,2020-2-01,0
314690,Papagaios,2020,3,2020-3-01,0
314690,Papagaios,2020,4,2020-4-01,0
314690,Papagaios,2020,5,2020-5-01,0
314690,Papagaios,2020,6,2020-6-01,0
314690,Papagaios,2020,7,2020-7-01,0
314690,Papagaios,2020,8,2020-8-01,0
314690,Papagaios,2020,9,2020-9-01,2
314690,Papagaios,2020,10,2020-10-01,0
314690,Papagaios,2020,11,2020-11-01,0
314690,Papagaios,2020,12,2020-12-01,0
314710,Pará de Minas,2020,1,2020-1-01,0
314710,Pará de Minas,2020,2,2020-2-01,0
314710,Pará de Minas,2020,3,2020-3-01,1
314710,Pará de Minas,2020,4,2020-4-01,0
314710,Pará de Minas,2020,5,2020-5-01,0
314710,Pará de Minas,2020,6,2020-6-01,0
314710,Pará de Minas,2020,7,2020-7-01,0
314710,Pará de Minas,2020,8,2020-8-01,0
314710,Pará de Minas,2020,9,2020-9-01,0
314710,Pará de Minas,2020,10,2020-10-01,0
314710,Pará de Minas,2020,11,2020-11-01,0
314710,Pará de Minas,2020,12,2020-12-01,1
314730,Paraisópolis,2020,1,2020-1-01,1
314730,Paraisópolis,2020,2,2020-2-01,0
314730,Paraisópolis,2020,3,2020-3-01,0
314730,Paraisópolis,2020,4,2020-4-01,0
314730,Paraisópolis,2020,5,2020-5-01,0
314730,Paraisópolis,2020,6,2020-6-01,0
314730,Paraisópolis,2020,7,2020-7-01,0
314730,Paraisópolis,2020,8,2020-8-01,0
314730,Paraisópolis,2020,9,2020-9-01,0
314730,Paraisópolis,2020,10,2020-10-01,0
314730,Paraisópolis,2020,11,2020-11-01,0
314730,Paraisópolis,2020,12,2020-12-01,0
314800,Patos de Minas,2020,1,2020-1-01,0
314800,Patos de Minas,2020,2,2020-2-01,0
314800,Patos de Minas,2020,3,2020-3-01,1
314800,Patos de Minas,2020,4,2020-4-01,0
314800,Patos de Minas,2020,5,2020-5-01,0
314800,Patos de Minas,2020,6,2020-6-01,0
314800,Patos de Minas,2020,7,2020-7-01,0
314800,Patos de Minas,2020,8,2020-8-01,0
314800,Patos de Minas,2020,9,2020-9-01,0
314800,Patos de Minas,2020,10,2020-10-01,0
314800,Patos de Minas,2020,11,2020-11-01,0
314800,Patos de Minas,2020,12,2020-12-01,0
314810,Patrocínio,2020,1,2020-1-01,1
314810,Patrocínio,2020,2,2020-2-01,0
314810,Patrocínio,2020,3,2020-3-01,0
314810,Patrocínio,2020,4,2020-4-01,0
314810,Patrocínio,2020,5,2020-5-01,0
314810,Patrocínio,2020,6,2020-6-01,0
314810,Patrocínio,2020,7,2020-7-01,0
314810,Patrocínio,2020,8,2020-8-01,0
314810,Patrocínio,2020,9,2020-9-01,0
314810,Patrocínio,2020,10,2020-10-01,0
314810,Patrocínio,2020,11,2020-11-01,0
314810,Patrocínio,2020,12,2020-12-01,0
314930,Pedro Leopoldo,2020,1,2020-1-01,0
314930,Pedro Leopoldo,2020,2,2020-2-01,0
314930,Pedro Leopoldo,2020,3,2020-3-01,0
314930,Pedro Leopoldo,2020,4,2020-4-01,1
314930,Pedro Leopoldo,2020,5,2020-5-01,0
314930,Pedro Leopoldo,2020,6,2020-6-01,0
314930,Pedro Leopoldo,2020,7,2020-7-01,0
314930,Pedro Leopoldo,2020,8,2020-8-01,0
314930,Pedro Leopoldo,2020,9,2020-9-01,0
314930,Pedro Leopoldo,2020,10,2020-10-01,0
314930,Pedro Leopoldo,2020,11,2020-11-01,0
314930,Pedro Leopoldo,2020,12,2020-12-01,0
314960,Pequi,2020,1,2020-1-01,1
314960,Pequi,2020,2,2020-2-01,0
314960,Pequi,2020,3,2020-3-01,0
314960,Pequi,2020,4,2020-4-01,0
314960,Pequi,2020,5,2020-5-01,0
314960,Pequi,2020,6,2020-6-01,0
314960,Pequi,2020,7,2020-7-01,0
314960,Pequi,2020,8,2020-8-01,0
314960,Pequi,2020,9,2020-9-01,0
314960,Pequi,2020,10,2020-10-01,0
314960,Pequi,2020,11,2020-11-01,0
314960,Pequi,2020,12,2020-12-01,0
315120,Pirapora,2020,1,2020-1-01,0
315120,Pirapora,2020,2,2020-2-01,0
315120,Pirapora,2020,3,2020-3-01,0
315120,Pirapora,2020,4,2020-4-01,0
315120,Pirapora,2020,5,2020-5-01,0
315120,Pirapora,2020,6,2020-6-01,0
315120,Pirapora,2020,7,2020-7-01,0
315120,Pirapora,2020,8,2020-8-01,0
315120,Pirapora,2020,9,2020-9-01,1
315120,Pirapora,2020,10,2020-10-01,1
315120,Pirapora,2020,11,2020-11-01,0
315120,Pirapora,2020,12,2020-12-01,0
315140,Pitangui,2020,1,2020-1-01,0
315140,Pitangui,2020,2,2020-2-01,0
315140,Pitangui,2020,3,2020-3-01,0
315140,Pitangui,2020,4,2020-4-01,0
315140,Pitangui,2020,5,2020-5-01,0
315140,Pitangui,2020,6,2020-6-01,0
315140,Pitangui,2020,7,2020-7-01,0
315140,Pitangui,2020,8,2020-8-01,0
315140,Pitangui,2020,9,2020-9-01,1
315140,Pitangui,2020,10,2020-10-01,0
315140,Pitangui,2020,11,2020-11-01,0
315140,Pitangui,2020,12,2020-12-01,0
315150,Piumhi,2020,1,2020-1-01,0
315150,Piumhi,2020,2,2020-2-01,1
315150,Piumhi,2020,3,2020-3-01,0
315150,Piumhi,2020,4,2020-4-01,0
315150,Piumhi,2020,5,2020-5-01,0
315150,Piumhi,2020,6,2020-6-01,0
315150,Piumhi,2020,7,2020-7-01,0
315150,Piumhi,2020,8,2020-8-01,1
315150,Piumhi,2020,9,2020-9-01,0
315150,Piumhi,2020,10,2020-10-01,0
315150,Piumhi,2020,11,2020-11-01,0
315150,Piumhi,2020,12,2020-12-01,0
315180,Poços de Caldas,2020,1,2020-1-01,0
315180,Poços de Caldas,2020,2,2020-2-01,0
315180,Poços de Caldas,2020,3,2020-3-01,0
315180,Poços de Caldas,2020,4,2020-4-01,0
315180,Poços de Caldas,2020,5,2020-5-01,0
315180,Poços de Caldas,2020,6,2020-6-01,1
315180,Poços de Caldas,2020,7,2020-7-01,0
315180,Poços de Caldas,2020,8,2020-8-01,0
315180,Poços de Caldas,2020,9,2020-9-01,0
315180,Poços de Caldas,2020,10,2020-10-01,0
315180,Poços de Caldas,2020,11,2020-11-01,0
315180,Poços de Caldas,2020,12,2020-12-01,0
315200,Pompéu,2020,1,2020-1-01,0
315200,Pompéu,2020,2,2020-2-01,0
315200,Pompéu,2020,3,2020-3-01,0
315200,Pompéu,2020,4,2020-4-01,1
315200,Pompéu,2020,5,2020-5-01,0
315200,Pompéu,2020,6,2020-6-01,0
315200,Pompéu,2020,7,2020-7-01,0
315200,Pompéu,2020,8,2020-8-01,0
315200,Pompéu,2020,9,2020-9-01,0
315200,Pompéu,2020,10,2020-10-01,0
315200,Pompéu,2020,11,2020-11-01,0
315200,Pompéu,2020,12,2020-12-01,0
315217,Ponto dos Volantes,2020,1,2020-1-01,0
315217,Ponto dos Volantes,2020,2,2020-2-01,0
315217,Ponto dos Volantes,2020,3,2020-3-01,0
315217,Ponto dos Volantes,2020,4,2020-4-01,0
315217,Ponto dos Volantes,2020,5,2020-5-01,0
315217,Ponto dos Volantes,2020,6,2020-6-01,1
315217,Ponto dos Volantes,2020,7,2020-7-01,0
315217,Ponto dos Volantes,2020,8,2020-8-01,0
315217,Ponto dos Volantes,2020,9,2020-9-01,0
315217,Ponto dos Volantes,2020,10,2020-10-01,0
315217,Ponto dos Volantes,2020,11,2020-11-01,0
315217,Ponto dos Volantes,2020,12,2020-12-01,0
315240,Poté,2020,1,2020-1-01,0
315240,Poté,2020,2,2020-2-01,0
315240,Poté,2020,3,2020-3-01,1
315240,Poté,2020,4,2020-4-01,0
315240,Poté,2020,5,2020-5-01,0
315240,Poté,2020,6,2020-6-01,0
315240,Poté,2020,7,2020-7-01,0
315240,Poté,2020,8,2020-8-01,0
315240,Poté,2020,9,2020-9-01,0
315240,Poté,2020,10,2020-10-01,0
315240,Poté,2020,11,2020-11-01,0
315240,Poté,2020,12,2020-12-01,0
315250,Pouso Alegre,2020,1,2020-1-01,0
315250,Pouso Alegre,2020,2,2020-2-01,1
315250,Pouso Alegre,2020,3,2020-3-01,1
315250,Pouso Alegre,2020,4,2020-4-01,0
315250,Pouso Alegre,2020,5,2020-5-01,0
315250,Pouso Alegre,2020,6,2020-6-01,0
315250,Pouso Alegre,2020,7,2020-7-01,1
315250,Pouso Alegre,2020,8,2020-8-01,1
315250,Pouso Alegre,2020,9,2020-9-01,0
315250,Pouso Alegre,2020,10,2020-10-01,1
315250,Pouso Alegre,2020,11,2020-11-01,1
315250,Pouso Alegre,2020,12,2020-12-01,0
315360,Prudente de Morais,2020,1,2020-1-01,0
315360,Prudente de Morais,2020,2,2020-2-01,0
315360,Prudente de Morais,2020,3,2020-3-01,1
315360,Prudente de Morais,2020,4,2020-4-01,0
315360,Prudente de Morais,2020,5,2020-5-01,0
315360,Prudente de Morais,2020,6,2020-6-01,0
315360,Prudente de Morais,2020,7,2020-7-01,0
315360,Prudente de Morais,2020,8,2020-8-01,0
315360,Prudente de Morais,2020,9,2020-9-01,0
315360,Prudente de Morais,2020,10,2020-10-01,0
315360,Prudente de Morais,2020,11,2020-11-01,0
315360,Prudente de Morais,2020,12,2020-12-01,0
315390,Raposos,2020,1,2020-1-01,1
315390,Raposos,2020,2,2020-2-01,0
315390,Raposos,2020,3,2020-3-01,0
315390,Raposos,2020,4,2020-4-01,0
315390,Raposos,2020,5,2020-5-01,0
315390,Raposos,2020,6,2020-6-01,0
315390,Raposos,2020,7,2020-7-01,0
315390,Raposos,2020,8,2020-8-01,0
315390,Raposos,2020,9,2020-9-01,0
315390,Raposos,2020,10,2020-10-01,0
315390,Raposos,2020,11,2020-11-01,0
315390,Raposos,2020,12,2020-12-01,0
315400,Raul Soares,2020,1,2020-1-01,1
315400,Raul Soares,2020,2,2020-2-01,0
315400,Raul Soares,2020,3,2020-3-01,0
315400,Raul Soares,2020,4,2020-4-01,0
315400,Raul Soares,2020,5,2020-5-01,0
315400,Raul Soares,2020,6,2020-6-01,0
315400,Raul Soares,2020,7,2020-7-01,0
315400,Raul Soares,2020,8,2020-8-01,0
315400,Raul Soares,2020,9,2020-9-01,0
315400,Raul Soares,2020,10,2020-10-01,0
315400,Raul Soares,2020,11,2020-11-01,0
315400,Raul Soares,2020,12,2020-12-01,0
315430,Resplendor,2020,1,2020-1-01,0
315430,Resplendor,2020,2,2020-2-01,0
315430,Resplendor,2020,3,2020-3-01,1
315430,Resplendor,2020,4,2020-4-01,0
315430,Resplendor,2020,5,2020-5-01,0
315430,Resplendor,2020,6,2020-6-01,0
315430,Resplendor,2020,7,2020-7-01,0
315430,Resplendor,2020,8,2020-8-01,0
315430,Resplendor,2020,9,2020-9-01,0
315430,Resplendor,2020,10,2020-10-01,0
315430,Resplendor,2020,11,2020-11-01,0
315430,Resplendor,2020,12,2020-12-01,0
315460,Ribeirão das Neves,2020,1,2020-1-01,2
315460,Ribeirão das Neves,2020,2,2020-2-01,1
315460,Ribeirão das Neves,2020,3,2020-3-01,0
315460,Ribeirão das Neves,2020,4,2020-4-01,0
315460,Ribeirão das Neves,2020,5,2020-5-01,0
315460,Ribeirão das Neves,2020,6,2020-6-01,0
315460,Ribeirão das Neves,2020,7,2020-7-01,0
315460,Ribeirão das Neves,2020,8,2020-8-01,0
315460,Ribeirão das Neves,2020,9,2020-9-01,0
315460,Ribeirão das Neves,2020,10,2020-10-01,0
315460,Ribeirão das Neves,2020,11,2020-11-01,0
315460,Ribeirão das Neves,2020,12,2020-12-01,0
315550,Rio Paranaíba,2020,1,2020-1-01,0
315550,Rio Paranaíba,2020,2,2020-2-01,0
315550,Rio Paranaíba,2020,3,2020-3-01,1
315550,Rio Paranaíba,2020,4,2020-4-01,0
315550,Rio Paranaíba,2020,5,2020-5-01,0
315550,Rio Paranaíba,2020,6,2020-6-01,0
315550,Rio Paranaíba,2020,7,2020-7-01,0
315550,Rio Paranaíba,2020,8,2020-8-01,0
315550,Rio Paranaíba,2020,9,2020-9-01,0
315550,Rio Paranaíba,2020,10,2020-10-01,0
315550,Rio Paranaíba,2020,11,2020-11-01,0
315550,Rio Paranaíba,2020,12,2020-12-01,0
315660,Rubim,2020,1,2020-1-01,0
315660,Rubim,2020,2,2020-2-01,0
315660,Rubim,2020,3,2020-3-01,0
315660,Rubim,2020,4,2020-4-01,0
315660,Rubim,2020,5,2020-5-01,0
315660,Rubim,2020,6,2020-6-01,0
315660,Rubim,2020,7,2020-7-01,0
315660,Rubim,2020,8,2020-8-01,0
315660,Rubim,2020,9,2020-9-01,0
315660,Rubim,2020,10,2020-10-01,0
315660,Rubim,2020,11,2020-11-01,1
315660,Rubim,2020,12,2020-12-01,0
