codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_doenca_de_chagas_aguda
316860,Teófilo Otoni,2010,10,2010-10-01,2
316860,Teófilo Otoni,2010,11,2010-11-01,0
316860,Teófilo Otoni,2010,12,2010-12-01,1
317070,Varginha,2010,1,2010-1-01,0
317070,Varginha,2010,2,2010-2-01,0
317070,Varginha,2010,3,2010-3-01,0
317070,Varginha,2010,4,2010-4-01,0
317070,Varginha,2010,5,2010-5-01,0
317070,Varginha,2010,6,2010-6-01,0
317070,Varginha,2010,7,2010-7-01,0
317070,Varginha,2010,8,2010-8-01,0
317070,Varginha,2010,9,2010-9-01,0
317070,Varginha,2010,10,2010-10-01,0
317070,Varginha,2010,11,2010-11-01,2
317070,Varginha,2010,12,2010-12-01,0
317107,Veredinha,2010,1,2010-1-01,0
317107,Veredinha,2010,2,2010-2-01,0
317107,Veredinha,2010,3,2010-3-01,0
317107,Veredinha,2010,4,2010-4-01,0
317107,Veredinha,2010,5,2010-5-01,0
317107,Veredinha,2010,6,2010-6-01,0
317107,Veredinha,2010,7,2010-7-01,0
317107,Veredinha,2010,8,2010-8-01,0
317107,Veredinha,2010,9,2010-9-01,0
317107,Veredinha,2010,10,2010-10-01,0
317107,Veredinha,2010,11,2010-11-01,1
317107,Veredinha,2010,12,2010-12-01,1
317120,Vespasiano,2010,1,2010-1-01,0
317120,Vespasiano,2010,2,2010-2-01,3
317120,Vespasiano,2010,3,2010-3-01,4
317120,Vespasiano,2010,4,2010-4-01,0
317120,Vespasiano,2010,5,2010-5-01,0
317120,Vespasiano,2010,6,2010-6-01,0
317120,Vespasiano,2010,7,2010-7-01,0
317120,Vespasiano,2010,8,2010-8-01,0
317120,Vespasiano,2010,9,2010-9-01,0
317120,Vespasiano,2010,10,2010-10-01,0
317120,Vespasiano,2010,11,2010-11-01,0
317120,Vespasiano,2010,12,2010-12-01,1
310230,Alvinópolis,2009,1,2009-1-01,0
310230,Alvinópolis,2009,2,2009-2-01,0
310230,Alvinópolis,2009,3,2009-3-01,0
310230,Alvinópolis,2009,4,2009-4-01,0
310230,Alvinópolis,2009,5,2009-5-01,0
310230,Alvinópolis,2009,6,2009-6-01,1
310230,Alvinópolis,2009,7,2009-7-01,0
310230,Alvinópolis,2009,8,2009-8-01,0
310230,Alvinópolis,2009,9,2009-9-01,0
310230,Alvinópolis,2009,10,2009-10-01,0
310230,Alvinópolis,2009,11,2009-11-01,0
310230,Alvinópolis,2009,12,2009-12-01,0
310420,Arcos,2009,1,2009-1-01,0
310420,Arcos,2009,2,2009-2-01,0
310420,Arcos,2009,3,2009-3-01,0
310420,Arcos,2009,4,2009-4-01,0
310420,Arcos,2009,5,2009-5-01,0
310420,Arcos,2009,6,2009-6-01,1
310420,Arcos,2009,7,2009-7-01,0
310420,Arcos,2009,8,2009-8-01,0
310420,Arcos,2009,9,2009-9-01,0
310420,Arcos,2009,10,2009-10-01,0
310420,Arcos,2009,11,2009-11-01,0
310420,Arcos,2009,12,2009-12-01,0
310620,Belo Horizonte,2009,1,2009-1-01,0
310620,Belo Horizonte,2009,2,2009-2-01,0
310620,Belo Horizonte,2009,3,2009-3-01,0
310620,Belo Horizonte,2009,4,2009-4-01,0
310620,Belo Horizonte,2009,5,2009-5-01,0
310620,Belo Horizonte,2009,6,2009-6-01,1
310620,Belo Horizonte,2009,7,2009-7-01,0
310620,Belo Horizonte,2009,8,2009-8-01,0
310620,Belo Horizonte,2009,9,2009-9-01,0
310620,Belo Horizonte,2009,10,2009-10-01,0
310620,Belo Horizonte,2009,11,2009-11-01,0
310620,Belo Horizonte,2009,12,2009-12-01,0
310670,Betim,2009,1,2009-1-01,0
310670,Betim,2009,2,2009-2-01,0
310670,Betim,2009,3,2009-3-01,0
310670,Betim,2009,4,2009-4-01,0
310670,Betim,2009,5,2009-5-01,0
310670,Betim,2009,6,2009-6-01,0
310670,Betim,2009,7,2009-7-01,0
310670,Betim,2009,8,2009-8-01,0
310670,Betim,2009,9,2009-9-01,1
310670,Betim,2009,10,2009-10-01,0
310670,Betim,2009,11,2009-11-01,0
310670,Betim,2009,12,2009-12-01,0
310740,Bom Despacho,2009,1,2009-1-01,2
310740,Bom Despacho,2009,2,2009-2-01,5
310740,Bom Despacho,2009,3,2009-3-01,2
310740,Bom Despacho,2009,4,2009-4-01,3
310740,Bom Despacho,2009,5,2009-5-01,6
310740,Bom Despacho,2009,6,2009-6-01,6
310740,Bom Despacho,2009,7,2009-7-01,0
310740,Bom Despacho,2009,8,2009-8-01,1
310740,Bom Despacho,2009,9,2009-9-01,0
310740,Bom Despacho,2009,10,2009-10-01,1
310740,Bom Despacho,2009,11,2009-11-01,2
310740,Bom Despacho,2009,12,2009-12-01,0
310270,Cachoeira de Pajeú,2009,1,2009-1-01,0
310270,Cachoeira de Pajeú,2009,2,2009-2-01,0
310270,Cachoeira de Pajeú,2009,3,2009-3-01,0
310270,Cachoeira de Pajeú,2009,4,2009-4-01,1
310270,Cachoeira de Pajeú,2009,5,2009-5-01,0
310270,Cachoeira de Pajeú,2009,6,2009-6-01,0
310270,Cachoeira de Pajeú,2009,7,2009-7-01,0
310270,Cachoeira de Pajeú,2009,8,2009-8-01,0
310270,Cachoeira de Pajeú,2009,9,2009-9-01,0
310270,Cachoeira de Pajeú,2009,10,2009-10-01,0
310270,Cachoeira de Pajeú,2009,11,2009-11-01,0
310270,Cachoeira de Pajeú,2009,12,2009-12-01,0
311330,Carangola,2009,1,2009-1-01,0
311330,Carangola,2009,2,2009-2-01,0
311330,Carangola,2009,3,2009-3-01,0
311330,Carangola,2009,4,2009-4-01,0
311330,Carangola,2009,5,2009-5-01,0
311330,Carangola,2009,6,2009-6-01,1
311330,Carangola,2009,7,2009-7-01,0
311330,Carangola,2009,8,2009-8-01,0
311330,Carangola,2009,9,2009-9-01,0
311330,Carangola,2009,10,2009-10-01,0
311330,Carangola,2009,11,2009-11-01,0
311330,Carangola,2009,12,2009-12-01,0
311530,Cataguases,2009,1,2009-1-01,0
311530,Cataguases,2009,2,2009-2-01,0
311530,Cataguases,2009,3,2009-3-01,0
311530,Cataguases,2009,4,2009-4-01,0
311530,Cataguases,2009,5,2009-5-01,1
311530,Cataguases,2009,6,2009-6-01,0
311530,Cataguases,2009,7,2009-7-01,0
311530,Cataguases,2009,8,2009-8-01,0
311530,Cataguases,2009,9,2009-9-01,0
311530,Cataguases,2009,10,2009-10-01,0
311530,Cataguases,2009,11,2009-11-01,0
311530,Cataguases,2009,12,2009-12-01,0
311910,Corinto,2009,1,2009-1-01,0
311910,Corinto,2009,2,2009-2-01,0
311910,Corinto,2009,3,2009-3-01,0
311910,Corinto,2009,4,2009-4-01,0
311910,Corinto,2009,5,2009-5-01,0
311910,Corinto,2009,6,2009-6-01,0
311910,Corinto,2009,7,2009-7-01,0
311910,Corinto,2009,8,2009-8-01,1
311910,Corinto,2009,9,2009-9-01,0
311910,Corinto,2009,10,2009-10-01,0
311910,Corinto,2009,11,2009-11-01,0
311910,Corinto,2009,12,2009-12-01,0
311995,Córrego Fundo,2009,1,2009-1-01,0
311995,Córrego Fundo,2009,2,2009-2-01,1
311995,Córrego Fundo,2009,3,2009-3-01,0
311995,Córrego Fundo,2009,4,2009-4-01,0
311995,Córrego Fundo,2009,5,2009-5-01,0
311995,Córrego Fundo,2009,6,2009-6-01,0
311995,Córrego Fundo,2009,7,2009-7-01,0
311995,Córrego Fundo,2009,8,2009-8-01,1
311995,Córrego Fundo,2009,9,2009-9-01,0
311995,Córrego Fundo,2009,10,2009-10-01,0
311995,Córrego Fundo,2009,11,2009-11-01,0
311995,Córrego Fundo,2009,12,2009-12-01,0
312090,Curvelo,2009,1,2009-1-01,0
312090,Curvelo,2009,2,2009-2-01,0
312090,Curvelo,2009,3,2009-3-01,0
312090,Curvelo,2009,4,2009-4-01,0
312090,Curvelo,2009,5,2009-5-01,0
312090,Curvelo,2009,6,2009-6-01,0
312090,Curvelo,2009,7,2009-7-01,1
312090,Curvelo,2009,8,2009-8-01,0
312090,Curvelo,2009,9,2009-9-01,0
312090,Curvelo,2009,10,2009-10-01,0
312090,Curvelo,2009,11,2009-11-01,0
312090,Curvelo,2009,12,2009-12-01,0
312610,Formiga,2009,1,2009-1-01,0
312610,Formiga,2009,2,2009-2-01,0
312610,Formiga,2009,3,2009-3-01,0
312610,Formiga,2009,4,2009-4-01,0
312610,Formiga,2009,5,2009-5-01,0
312610,Formiga,2009,6,2009-6-01,0
312610,Formiga,2009,7,2009-7-01,0
312610,Formiga,2009,8,2009-8-01,0
312610,Formiga,2009,9,2009-9-01,0
312610,Formiga,2009,10,2009-10-01,0
312610,Formiga,2009,11,2009-11-01,2
312610,Formiga,2009,12,2009-12-01,3
313030,Iguatama,2009,1,2009-1-01,1
313030,Iguatama,2009,2,2009-2-01,0
313030,Iguatama,2009,3,2009-3-01,0
313030,Iguatama,2009,4,2009-4-01,0
313030,Iguatama,2009,5,2009-5-01,0
313030,Iguatama,2009,6,2009-6-01,0
313030,Iguatama,2009,7,2009-7-01,0
313030,Iguatama,2009,8,2009-8-01,0
313030,Iguatama,2009,9,2009-9-01,0
313030,Iguatama,2009,10,2009-10-01,0
313030,Iguatama,2009,11,2009-11-01,0
313030,Iguatama,2009,12,2009-12-01,0
313375,Itaú de Minas,2009,1,2009-1-01,0
313375,Itaú de Minas,2009,2,2009-2-01,0
313375,Itaú de Minas,2009,3,2009-3-01,0
313375,Itaú de Minas,2009,4,2009-4-01,0
313375,Itaú de Minas,2009,5,2009-5-01,3
313375,Itaú de Minas,2009,6,2009-6-01,0
313375,Itaú de Minas,2009,7,2009-7-01,0
313375,Itaú de Minas,2009,8,2009-8-01,0
313375,Itaú de Minas,2009,9,2009-9-01,1
313375,Itaú de Minas,2009,10,2009-10-01,1
313375,Itaú de Minas,2009,11,2009-11-01,2
313375,Itaú de Minas,2009,12,2009-12-01,0
313470,Jacinto,2009,1,2009-1-01,0
313470,Jacinto,2009,2,2009-2-01,0
313470,Jacinto,2009,3,2009-3-01,0
313470,Jacinto,2009,4,2009-4-01,0
313470,Jacinto,2009,5,2009-5-01,2
313470,Jacinto,2009,6,2009-6-01,0
313470,Jacinto,2009,7,2009-7-01,0
313470,Jacinto,2009,8,2009-8-01,0
313470,Jacinto,2009,9,2009-9-01,0
313470,Jacinto,2009,10,2009-10-01,0
313470,Jacinto,2009,11,2009-11-01,0
313470,Jacinto,2009,12,2009-12-01,0
313520,Januária,2009,1,2009-1-01,0
313520,Januária,2009,2,2009-2-01,1
313520,Januária,2009,3,2009-3-01,0
313520,Januária,2009,4,2009-4-01,0
313520,Januária,2009,5,2009-5-01,0
313520,Januária,2009,6,2009-6-01,0
313520,Januária,2009,7,2009-7-01,0
313520,Januária,2009,8,2009-8-01,0
313520,Januária,2009,9,2009-9-01,0
313520,Januária,2009,10,2009-10-01,0
313520,Januária,2009,11,2009-11-01,0
313520,Januária,2009,12,2009-12-01,0
313670,Juiz de Fora,2009,1,2009-1-01,0
313670,Juiz de Fora,2009,2,2009-2-01,0
313670,Juiz de Fora,2009,3,2009-3-01,0
313670,Juiz de Fora,2009,4,2009-4-01,0
313670,Juiz de Fora,2009,5,2009-5-01,0
313670,Juiz de Fora,2009,6,2009-6-01,0
313670,Juiz de Fora,2009,7,2009-7-01,1
313670,Juiz de Fora,2009,8,2009-8-01,0
313670,Juiz de Fora,2009,9,2009-9-01,0
313670,Juiz de Fora,2009,10,2009-10-01,0
313670,Juiz de Fora,2009,11,2009-11-01,0
313670,Juiz de Fora,2009,12,2009-12-01,0
314070,Mateus Leme,2009,1,2009-1-01,0
314070,Mateus Leme,2009,2,2009-2-01,0
314070,Mateus Leme,2009,3,2009-3-01,0
314070,Mateus Leme,2009,4,2009-4-01,0
314070,Mateus Leme,2009,5,2009-5-01,0
314070,Mateus Leme,2009,6,2009-6-01,0
314070,Mateus Leme,2009,7,2009-7-01,0
314070,Mateus Leme,2009,8,2009-8-01,1
314070,Mateus Leme,2009,9,2009-9-01,1
314070,Mateus Leme,2009,10,2009-10-01,0
314070,Mateus Leme,2009,11,2009-11-01,0
314070,Mateus Leme,2009,12,2009-12-01,1
314520,Nova Serrana,2009,1,2009-1-01,0
314520,Nova Serrana,2009,2,2009-2-01,0
314520,Nova Serrana,2009,3,2009-3-01,0
314520,Nova Serrana,2009,4,2009-4-01,0
314520,Nova Serrana,2009,5,2009-5-01,0
314520,Nova Serrana,2009,6,2009-6-01,0
314520,Nova Serrana,2009,7,2009-7-01,0
314520,Nova Serrana,2009,8,2009-8-01,0
314520,Nova Serrana,2009,9,2009-9-01,0
314520,Nova Serrana,2009,10,2009-10-01,0
314520,Nova Serrana,2009,11,2009-11-01,1
314520,Nova Serrana,2009,12,2009-12-01,0
314710,Pará de Minas,2009,1,2009-1-01,0
314710,Pará de Minas,2009,2,2009-2-01,0
314710,Pará de Minas,2009,3,2009-3-01,0
314710,Pará de Minas,2009,4,2009-4-01,0
314710,Pará de Minas,2009,5,2009-5-01,0
314710,Pará de Minas,2009,6,2009-6-01,2
314710,Pará de Minas,2009,7,2009-7-01,0
314710,Pará de Minas,2009,8,2009-8-01,2
314710,Pará de Minas,2009,9,2009-9-01,2
314710,Pará de Minas,2009,10,2009-10-01,1
314710,Pará de Minas,2009,11,2009-11-01,0
314710,Pará de Minas,2009,12,2009-12-01,0
314800,Patos de Minas,2009,1,2009-1-01,0
314800,Patos de Minas,2009,2,2009-2-01,0
314800,Patos de Minas,2009,3,2009-3-01,0
314800,Patos de Minas,2009,4,2009-4-01,0
314800,Patos de Minas,2009,5,2009-5-01,1
314800,Patos de Minas,2009,6,2009-6-01,0
314800,Patos de Minas,2009,7,2009-7-01,0
314800,Patos de Minas,2009,8,2009-8-01,0
314800,Patos de Minas,2009,9,2009-9-01,0
314800,Patos de Minas,2009,10,2009-10-01,0
314800,Patos de Minas,2009,11,2009-11-01,0
314800,Patos de Minas,2009,12,2009-12-01,0
314900,Pedra Dourada,2009,1,2009-1-01,0
314900,Pedra Dourada,2009,2,2009-2-01,0
314900,Pedra Dourada,2009,3,2009-3-01,1
314900,Pedra Dourada,2009,4,2009-4-01,0
314900,Pedra Dourada,2009,5,2009-5-01,0
314900,Pedra Dourada,2009,6,2009-6-01,0
314900,Pedra Dourada,2009,7,2009-7-01,0
314900,Pedra Dourada,2009,8,2009-8-01,0
314900,Pedra Dourada,2009,9,2009-9-01,0
314900,Pedra Dourada,2009,10,2009-10-01,0
314900,Pedra Dourada,2009,11,2009-11-01,0
314900,Pedra Dourada,2009,12,2009-12-01,0
315140,Pitangui,2009,1,2009-1-01,0
315140,Pitangui,2009,2,2009-2-01,1
315140,Pitangui,2009,3,2009-3-01,2
315140,Pitangui,2009,4,2009-4-01,2
315140,Pitangui,2009,5,2009-5-01,2
315140,Pitangui,2009,6,2009-6-01,1
315140,Pitangui,2009,7,2009-7-01,0
315140,Pitangui,2009,8,2009-8-01,0
315140,Pitangui,2009,9,2009-9-01,0
315140,Pitangui,2009,10,2009-10-01,0
315140,Pitangui,2009,11,2009-11-01,1
315140,Pitangui,2009,12,2009-12-01,0
315180,Poços de Caldas,2009,1,2009-1-01,0
315180,Poços de Caldas,2009,2,2009-2-01,0
315180,Poços de Caldas,2009,3,2009-3-01,0
315180,Poços de Caldas,2009,4,2009-4-01,1
315180,Poços de Caldas,2009,5,2009-5-01,0
315180,Poços de Caldas,2009,6,2009-6-01,0
315180,Poços de Caldas,2009,7,2009-7-01,0
315180,Poços de Caldas,2009,8,2009-8-01,0
315180,Poços de Caldas,2009,9,2009-9-01,0
315180,Poços de Caldas,2009,10,2009-10-01,0
315180,Poços de Caldas,2009,11,2009-11-01,1
315180,Poços de Caldas,2009,12,2009-12-01,0
315250,Pouso Alegre,2009,1,2009-1-01,0
315250,Pouso Alegre,2009,2,2009-2-01,0
315250,Pouso Alegre,2009,3,2009-3-01,0
315250,Pouso Alegre,2009,4,2009-4-01,0
315250,Pouso Alegre,2009,5,2009-5-01,0
315250,Pouso Alegre,2009,6,2009-6-01,0
315250,Pouso Alegre,2009,7,2009-7-01,1
315250,Pouso Alegre,2009,8,2009-8-01,0
315250,Pouso Alegre,2009,9,2009-9-01,0
315250,Pouso Alegre,2009,10,2009-10-01,0
315250,Pouso Alegre,2009,11,2009-11-01,0
315250,Pouso Alegre,2009,12,2009-12-01,0
315400,Raul Soares,2009,1,2009-1-01,0
315400,Raul Soares,2009,2,2009-2-01,0
315400,Raul Soares,2009,3,2009-3-01,2
315400,Raul Soares,2009,4,2009-4-01,5
315400,Raul Soares,2009,5,2009-5-01,1
315400,Raul Soares,2009,6,2009-6-01,2
315400,Raul Soares,2009,7,2009-7-01,6
315400,Raul Soares,2009,8,2009-8-01,3
315400,Raul Soares,2009,9,2009-9-01,0
315400,Raul Soares,2009,10,2009-10-01,13
315400,Raul Soares,2009,11,2009-11-01,22
315400,Raul Soares,2009,12,2009-12-01,17
315510,Rio do Prado,2009,1,2009-1-01,0
315510,Rio do Prado,2009,2,2009-2-01,0
315510,Rio do Prado,2009,3,2009-3-01,0
315510,Rio do Prado,2009,4,2009-4-01,1
315510,Rio do Prado,2009,5,2009-5-01,0
315510,Rio do Prado,2009,6,2009-6-01,0
315510,Rio do Prado,2009,7,2009-7-01,0
315510,Rio do Prado,2009,8,2009-8-01,0
315510,Rio do Prado,2009,9,2009-9-01,0
315510,Rio do Prado,2009,10,2009-10-01,0
315510,Rio do Prado,2009,11,2009-11-01,0
315510,Rio do Prado,2009,12,2009-12-01,0
315500,Rio Doce,2009,1,2009-1-01,5
315500,Rio Doce,2009,2,2009-2-01,0
315500,Rio Doce,2009,3,2009-3-01,0
315500,Rio Doce,2009,4,2009-4-01,0
315500,Rio Doce,2009,5,2009-5-01,0
315500,Rio Doce,2009,6,2009-6-01,0
315500,Rio Doce,2009,7,2009-7-01,0
315500,Rio Doce,2009,8,2009-8-01,0
315500,Rio Doce,2009,9,2009-9-01,0
315500,Rio Doce,2009,10,2009-10-01,0
315500,Rio Doce,2009,11,2009-11-01,0
315500,Rio Doce,2009,12,2009-12-01,0
315680,Sabinópolis,2009,1,2009-1-01,1
315680,Sabinópolis,2009,2,2009-2-01,1
315680,Sabinópolis,2009,3,2009-3-01,0
315680,Sabinópolis,2009,4,2009-4-01,0
315680,Sabinópolis,2009,5,2009-5-01,0
315680,Sabinópolis,2009,6,2009-6-01,0
315680,Sabinópolis,2009,7,2009-7-01,0
315680,Sabinópolis,2009,8,2009-8-01,0
315680,Sabinópolis,2009,9,2009-9-01,0
315680,Sabinópolis,2009,10,2009-10-01,0
315680,Sabinópolis,2009,11,2009-11-01,0
315680,Sabinópolis,2009,12,2009-12-01,0
315895,Santana do Paraíso,2009,1,2009-1-01,0
315895,Santana do Paraíso,2009,2,2009-2-01,0
315895,Santana do Paraíso,2009,3,2009-3-01,0
315895,Santana do Paraíso,2009,4,2009-4-01,0
315895,Santana do Paraíso,2009,5,2009-5-01,0
315895,Santana do Paraíso,2009,6,2009-6-01,0
315895,Santana do Paraíso,2009,7,2009-7-01,2
315895,Santana do Paraíso,2009,8,2009-8-01,0
315895,Santana do Paraíso,2009,9,2009-9-01,0
315895,Santana do Paraíso,2009,10,2009-10-01,6
315895,Santana do Paraíso,2009,11,2009-11-01,0
315895,Santana do Paraíso,2009,12,2009-12-01,0
316250,São João del Rei,2009,1,2009-1-01,0
316250,São João del Rei,2009,2,2009-2-01,0
316250,São João del Rei,2009,3,2009-3-01,0
316250,São João del Rei,2009,4,2009-4-01,1
316250,São João del Rei,2009,5,2009-5-01,0
316250,São João del Rei,2009,6,2009-6-01,0
316250,São João del Rei,2009,7,2009-7-01,0
316250,São João del Rei,2009,8,2009-8-01,0
316250,São João del Rei,2009,9,2009-9-01,0
316250,São João del Rei,2009,10,2009-10-01,0
316250,São João del Rei,2009,11,2009-11-01,0
316250,São João del Rei,2009,12,2009-12-01,0
316556,Sem-Peixe,2009,1,2009-1-01,0
316556,Sem-Peixe,2009,2,2009-2-01,0
316556,Sem-Peixe,2009,3,2009-3-01,0
316556,Sem-Peixe,2009,4,2009-4-01,1
316556,Sem-Peixe,2009,5,2009-5-01,0
316556,Sem-Peixe,2009,6,2009-6-01,0
316556,Sem-Peixe,2009,7,2009-7-01,0
316556,Sem-Peixe,2009,8,2009-8-01,0
316556,Sem-Peixe,2009,9,2009-9-01,0
316556,Sem-Peixe,2009,10,2009-10-01,0
316556,Sem-Peixe,2009,11,2009-11-01,3
316556,Sem-Peixe,2009,12,2009-12-01,1
316720,Sete Lagoas,2009,1,2009-1-01,0
316720,Sete Lagoas,2009,2,2009-2-01,0
316720,Sete Lagoas,2009,3,2009-3-01,0
316720,Sete Lagoas,2009,4,2009-4-01,0
316720,Sete Lagoas,2009,5,2009-5-01,1
316720,Sete Lagoas,2009,6,2009-6-01,0
316720,Sete Lagoas,2009,7,2009-7-01,0
316720,Sete Lagoas,2009,8,2009-8-01,0
316720,Sete Lagoas,2009,9,2009-9-01,0
316720,Sete Lagoas,2009,10,2009-10-01,0
316720,Sete Lagoas,2009,11,2009-11-01,0
316720,Sete Lagoas,2009,12,2009-12-01,0
317120,Vespasiano,2009,1,2009-1-01,1
317120,Vespasiano,2009,2,2009-2-01,0
317120,Vespasiano,2009,3,2009-3-01,0
317120,Vespasiano,2009,4,2009-4-01,1
317120,Vespasiano,2009,5,2009-5-01,0
317120,Vespasiano,2009,6,2009-6-01,0
317120,Vespasiano,2009,7,2009-7-01,4
317120,Vespasiano,2009,8,2009-8-01,0
317120,Vespasiano,2009,9,2009-9-01,0
317120,Vespasiano,2009,10,2009-10-01,0
317120,Vespasiano,2009,11,2009-11-01,0
317120,Vespasiano,2009,12,2009-12-01,0
310140,Albertina,2008,1,2008-1-01,0
310140,Albertina,2008,2,2008-2-01,0
310140,Albertina,2008,3,2008-3-01,0
310140,Albertina,2008,4,2008-4-01,0
310140,Albertina,2008,5,2008-5-01,0
310140,Albertina,2008,6,2008-6-01,0
310140,Albertina,2008,7,2008-7-01,0
310140,Albertina,2008,8,2008-8-01,0
310140,Albertina,2008,9,2008-9-01,0
310140,Albertina,2008,10,2008-10-01,0
310140,Albertina,2008,11,2008-11-01,0
310140,Albertina,2008,12,2008-12-01,1
310340,Araçuaí,2008,1,2008-1-01,0
310340,Araçuaí,2008,2,2008-2-01,0
310340,Araçuaí,2008,3,2008-3-01,0
310340,Araçuaí,2008,4,2008-4-01,0
310340,Araçuaí,2008,5,2008-5-01,0
310340,Araçuaí,2008,6,2008-6-01,0
310340,Araçuaí,2008,7,2008-7-01,0
310340,Araçuaí,2008,8,2008-8-01,0
310340,Araçuaí,2008,9,2008-9-01,13
310340,Araçuaí,2008,10,2008-10-01,0
310340,Araçuaí,2008,11,2008-11-01,0
310340,Araçuaí,2008,12,2008-12-01,0
310420,Arcos,2008,1,2008-1-01,0
310420,Arcos,2008,2,2008-2-01,0
310420,Arcos,2008,3,2008-3-01,0
310420,Arcos,2008,4,2008-4-01,0
310420,Arcos,2008,5,2008-5-01,0
310420,Arcos,2008,6,2008-6-01,0
310420,Arcos,2008,7,2008-7-01,1
310420,Arcos,2008,8,2008-8-01,0
310420,Arcos,2008,9,2008-9-01,0
310420,Arcos,2008,10,2008-10-01,0
310420,Arcos,2008,11,2008-11-01,0
310420,Arcos,2008,12,2008-12-01,0
310620,Belo Horizonte,2008,1,2008-1-01,0
310620,Belo Horizonte,2008,2,2008-2-01,0
310620,Belo Horizonte,2008,3,2008-3-01,0
310620,Belo Horizonte,2008,4,2008-4-01,0
310620,Belo Horizonte,2008,5,2008-5-01,0
310620,Belo Horizonte,2008,6,2008-6-01,0
310620,Belo Horizonte,2008,7,2008-7-01,0
310620,Belo Horizonte,2008,8,2008-8-01,0
310620,Belo Horizonte,2008,9,2008-9-01,1
310620,Belo Horizonte,2008,10,2008-10-01,0
310620,Belo Horizonte,2008,11,2008-11-01,0
310620,Belo Horizonte,2008,12,2008-12-01,0
310740,Bom Despacho,2008,1,2008-1-01,2
310740,Bom Despacho,2008,2,2008-2-01,1
310740,Bom Despacho,2008,3,2008-3-01,3
310740,Bom Despacho,2008,4,2008-4-01,5
310740,Bom Despacho,2008,5,2008-5-01,4
310740,Bom Despacho,2008,6,2008-6-01,1
310740,Bom Despacho,2008,7,2008-7-01,0
310740,Bom Despacho,2008,8,2008-8-01,0
310740,Bom Despacho,2008,9,2008-9-01,0
310740,Bom Despacho,2008,10,2008-10-01,2
310740,Bom Despacho,2008,11,2008-11-01,0
310740,Bom Despacho,2008,12,2008-12-01,0
311030,Caldas,2008,1,2008-1-01,0
311030,Caldas,2008,2,2008-2-01,1
311030,Caldas,2008,3,2008-3-01,0
311030,Caldas,2008,4,2008-4-01,0
311030,Caldas,2008,5,2008-5-01,0
311030,Caldas,2008,6,2008-6-01,0
311030,Caldas,2008,7,2008-7-01,0
311030,Caldas,2008,8,2008-8-01,0
311030,Caldas,2008,9,2008-9-01,0
311030,Caldas,2008,10,2008-10-01,0
311030,Caldas,2008,11,2008-11-01,0
311030,Caldas,2008,12,2008-12-01,0
311530,Cataguases,2008,1,2008-1-01,0
311530,Cataguases,2008,2,2008-2-01,1
311530,Cataguases,2008,3,2008-3-01,0
311530,Cataguases,2008,4,2008-4-01,0
311530,Cataguases,2008,5,2008-5-01,0
311530,Cataguases,2008,6,2008-6-01,0
311530,Cataguases,2008,7,2008-7-01,0
311530,Cataguases,2008,8,2008-8-01,0
311530,Cataguases,2008,9,2008-9-01,0
311530,Cataguases,2008,10,2008-10-01,0
311530,Cataguases,2008,11,2008-11-01,0
311530,Cataguases,2008,12,2008-12-01,0
311870,Coqueiral,2008,1,2008-1-01,0
311870,Coqueiral,2008,2,2008-2-01,0
311870,Coqueiral,2008,3,2008-3-01,0
311870,Coqueiral,2008,4,2008-4-01,0
311870,Coqueiral,2008,5,2008-5-01,0
311870,Coqueiral,2008,6,2008-6-01,0
311870,Coqueiral,2008,7,2008-7-01,0
311870,Coqueiral,2008,8,2008-8-01,0
311870,Coqueiral,2008,9,2008-9-01,0
311870,Coqueiral,2008,10,2008-10-01,1
311870,Coqueiral,2008,11,2008-11-01,0
311870,Coqueiral,2008,12,2008-12-01,0
311995,Córrego Fundo,2008,1,2008-1-01,0
311995,Córrego Fundo,2008,2,2008-2-01,0
311995,Córrego Fundo,2008,3,2008-3-01,0
311995,Córrego Fundo,2008,4,2008-4-01,0
311995,Córrego Fundo,2008,5,2008-5-01,0
311995,Córrego Fundo,2008,6,2008-6-01,0
311995,Córrego Fundo,2008,7,2008-7-01,0
311995,Córrego Fundo,2008,8,2008-8-01,0
311995,Córrego Fundo,2008,9,2008-9-01,1
311995,Córrego Fundo,2008,10,2008-10-01,1
311995,Córrego Fundo,2008,11,2008-11-01,0
311995,Córrego Fundo,2008,12,2008-12-01,0
312270,Dom Silvério,2008,1,2008-1-01,0
312270,Dom Silvério,2008,2,2008-2-01,1
312270,Dom Silvério,2008,3,2008-3-01,0
312270,Dom Silvério,2008,4,2008-4-01,0
312270,Dom Silvério,2008,5,2008-5-01,0
312270,Dom Silvério,2008,6,2008-6-01,0
312270,Dom Silvério,2008,7,2008-7-01,0
312270,Dom Silvério,2008,8,2008-8-01,1
312270,Dom Silvério,2008,9,2008-9-01,0
312270,Dom Silvério,2008,10,2008-10-01,0
312270,Dom Silvério,2008,11,2008-11-01,0
312270,Dom Silvério,2008,12,2008-12-01,0
312320,Dores do Indaiá,2008,1,2008-1-01,0
312320,Dores do Indaiá,2008,2,2008-2-01,0
312320,Dores do Indaiá,2008,3,2008-3-01,0
312320,Dores do Indaiá,2008,4,2008-4-01,0
312320,Dores do Indaiá,2008,5,2008-5-01,0
312320,Dores do Indaiá,2008,6,2008-6-01,1
312320,Dores do Indaiá,2008,7,2008-7-01,0
