codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_febre_amarela
316860,Teófilo Otoni,2017,6,2017-6-01,0
316860,Teófilo Otoni,2017,7,2017-7-01,0
316860,Teófilo Otoni,2017,8,2017-8-01,0
316860,Teófilo Otoni,2017,9,2017-9-01,0
316860,Teófilo Otoni,2017,10,2017-10-01,0
316860,Teófilo Otoni,2017,11,2017-11-01,0
316860,Teófilo Otoni,2017,12,2017-12-01,3
316870,Timóteo,2017,1,2017-1-01,7
316870,Timóteo,2017,2,2017-2-01,1
316870,Timóteo,2017,3,2017-3-01,0
316870,Timóteo,2017,4,2017-4-01,0
316870,Timóteo,2017,5,2017-5-01,0
316870,Timóteo,2017,6,2017-6-01,0
316870,Timóteo,2017,7,2017-7-01,0
316870,Timóteo,2017,8,2017-8-01,0
316870,Timóteo,2017,9,2017-9-01,0
316870,Timóteo,2017,10,2017-10-01,0
316870,Timóteo,2017,11,2017-11-01,0
316870,Timóteo,2017,12,2017-12-01,0
316920,Tombos,2017,1,2017-1-01,0
316920,Tombos,2017,2,2017-2-01,0
316920,Tombos,2017,3,2017-3-01,1
316920,Tombos,2017,4,2017-4-01,0
316920,Tombos,2017,5,2017-5-01,0
316920,Tombos,2017,6,2017-6-01,0
316920,Tombos,2017,7,2017-7-01,0
316920,Tombos,2017,8,2017-8-01,0
316920,Tombos,2017,9,2017-9-01,0
316920,Tombos,2017,10,2017-10-01,0
316920,Tombos,2017,11,2017-11-01,0
316920,Tombos,2017,12,2017-12-01,0
316960,Tupaciguara,2017,1,2017-1-01,0
316960,Tupaciguara,2017,2,2017-2-01,0
316960,Tupaciguara,2017,3,2017-3-01,1
316960,Tupaciguara,2017,4,2017-4-01,0
316960,Tupaciguara,2017,5,2017-5-01,0
316960,Tupaciguara,2017,6,2017-6-01,0
316960,Tupaciguara,2017,7,2017-7-01,0
316960,Tupaciguara,2017,8,2017-8-01,0
316960,Tupaciguara,2017,9,2017-9-01,0
316960,Tupaciguara,2017,10,2017-10-01,0
316960,Tupaciguara,2017,11,2017-11-01,0
316960,Tupaciguara,2017,12,2017-12-01,0
317005,Ubaporanga,2017,1,2017-1-01,24
317005,Ubaporanga,2017,2,2017-2-01,1
317005,Ubaporanga,2017,3,2017-3-01,0
317005,Ubaporanga,2017,4,2017-4-01,0
317005,Ubaporanga,2017,5,2017-5-01,0
317005,Ubaporanga,2017,6,2017-6-01,0
317005,Ubaporanga,2017,7,2017-7-01,0
317005,Ubaporanga,2017,8,2017-8-01,0
317005,Ubaporanga,2017,9,2017-9-01,0
317005,Ubaporanga,2017,10,2017-10-01,0
317005,Ubaporanga,2017,11,2017-11-01,0
317005,Ubaporanga,2017,12,2017-12-01,2
317010,Uberaba,2017,1,2017-1-01,0
317010,Uberaba,2017,2,2017-2-01,1
317010,Uberaba,2017,3,2017-3-01,0
317010,Uberaba,2017,4,2017-4-01,0
317010,Uberaba,2017,5,2017-5-01,0
317010,Uberaba,2017,6,2017-6-01,0
317010,Uberaba,2017,7,2017-7-01,0
317010,Uberaba,2017,8,2017-8-01,0
317010,Uberaba,2017,9,2017-9-01,0
317010,Uberaba,2017,10,2017-10-01,0
317010,Uberaba,2017,11,2017-11-01,0
317010,Uberaba,2017,12,2017-12-01,0
317020,Uberlândia,2017,1,2017-1-01,0
317020,Uberlândia,2017,2,2017-2-01,0
317020,Uberlândia,2017,3,2017-3-01,1
317020,Uberlândia,2017,4,2017-4-01,0
317020,Uberlândia,2017,5,2017-5-01,0
317020,Uberlândia,2017,6,2017-6-01,1
317020,Uberlândia,2017,7,2017-7-01,0
317020,Uberlândia,2017,8,2017-8-01,0
317020,Uberlândia,2017,9,2017-9-01,0
317020,Uberlândia,2017,10,2017-10-01,0
317020,Uberlândia,2017,11,2017-11-01,0
317020,Uberlândia,2017,12,2017-12-01,0
317040,Unaí,2017,1,2017-1-01,0
317040,Unaí,2017,2,2017-2-01,0
317040,Unaí,2017,3,2017-3-01,0
317040,Unaí,2017,4,2017-4-01,0
317040,Unaí,2017,5,2017-5-01,0
317040,Unaí,2017,6,2017-6-01,1
317040,Unaí,2017,7,2017-7-01,0
317040,Unaí,2017,8,2017-8-01,0
317040,Unaí,2017,9,2017-9-01,0
317040,Unaí,2017,10,2017-10-01,0
317040,Unaí,2017,11,2017-11-01,0
317040,Unaí,2017,12,2017-12-01,0
317057,Vargem Alegre,2017,1,2017-1-01,0
317057,Vargem Alegre,2017,2,2017-2-01,1
317057,Vargem Alegre,2017,3,2017-3-01,0
317057,Vargem Alegre,2017,4,2017-4-01,0
317057,Vargem Alegre,2017,5,2017-5-01,0
317057,Vargem Alegre,2017,6,2017-6-01,0
317057,Vargem Alegre,2017,7,2017-7-01,0
317057,Vargem Alegre,2017,8,2017-8-01,0
317057,Vargem Alegre,2017,9,2017-9-01,0
317057,Vargem Alegre,2017,10,2017-10-01,0
317057,Vargem Alegre,2017,11,2017-11-01,0
317057,Vargem Alegre,2017,12,2017-12-01,1
317070,Varginha,2017,1,2017-1-01,0
317070,Varginha,2017,2,2017-2-01,1
317070,Varginha,2017,3,2017-3-01,2
317070,Varginha,2017,4,2017-4-01,0
317070,Varginha,2017,5,2017-5-01,1
317070,Varginha,2017,6,2017-6-01,0
317070,Varginha,2017,7,2017-7-01,1
317070,Varginha,2017,8,2017-8-01,0
317070,Varginha,2017,9,2017-9-01,0
317070,Varginha,2017,10,2017-10-01,0
317070,Varginha,2017,11,2017-11-01,0
317070,Varginha,2017,12,2017-12-01,1
317115,Vermelho Novo,2017,1,2017-1-01,4
317115,Vermelho Novo,2017,2,2017-2-01,0
317115,Vermelho Novo,2017,3,2017-3-01,0
317115,Vermelho Novo,2017,4,2017-4-01,0
317115,Vermelho Novo,2017,5,2017-5-01,0
317115,Vermelho Novo,2017,6,2017-6-01,0
317115,Vermelho Novo,2017,7,2017-7-01,0
317115,Vermelho Novo,2017,8,2017-8-01,0
317115,Vermelho Novo,2017,9,2017-9-01,0
317115,Vermelho Novo,2017,10,2017-10-01,0
317115,Vermelho Novo,2017,11,2017-11-01,0
317115,Vermelho Novo,2017,12,2017-12-01,0
317160,Virgem da Lapa,2017,1,2017-1-01,1
317160,Virgem da Lapa,2017,2,2017-2-01,0
317160,Virgem da Lapa,2017,3,2017-3-01,0
317160,Virgem da Lapa,2017,4,2017-4-01,0
317160,Virgem da Lapa,2017,5,2017-5-01,0
317160,Virgem da Lapa,2017,6,2017-6-01,0
317160,Virgem da Lapa,2017,7,2017-7-01,0
317160,Virgem da Lapa,2017,8,2017-8-01,0
317160,Virgem da Lapa,2017,9,2017-9-01,0
317160,Virgem da Lapa,2017,10,2017-10-01,0
317160,Virgem da Lapa,2017,11,2017-11-01,0
317160,Virgem da Lapa,2017,12,2017-12-01,0
310620,Belo Horizonte,2016,1,2016-1-01,0
310620,Belo Horizonte,2016,2,2016-2-01,0
310620,Belo Horizonte,2016,3,2016-3-01,0
310620,Belo Horizonte,2016,4,2016-4-01,1
310620,Belo Horizonte,2016,5,2016-5-01,1
310620,Belo Horizonte,2016,6,2016-6-01,0
310620,Belo Horizonte,2016,8,2016-8-01,0
310620,Belo Horizonte,2016,9,2016-9-01,0
310620,Belo Horizonte,2016,10,2016-10-01,0
310620,Belo Horizonte,2016,12,2016-12-01,0
310960,Cachoeira da Prata,2016,1,2016-1-01,0
310960,Cachoeira da Prata,2016,2,2016-2-01,0
310960,Cachoeira da Prata,2016,3,2016-3-01,0
310960,Cachoeira da Prata,2016,4,2016-4-01,0
310960,Cachoeira da Prata,2016,5,2016-5-01,0
310960,Cachoeira da Prata,2016,6,2016-6-01,0
310960,Cachoeira da Prata,2016,8,2016-8-01,0
310960,Cachoeira da Prata,2016,9,2016-9-01,1
310960,Cachoeira da Prata,2016,10,2016-10-01,0
310960,Cachoeira da Prata,2016,12,2016-12-01,0
312385,Entre Folhas,2016,1,2016-1-01,1
312385,Entre Folhas,2016,2,2016-2-01,0
312385,Entre Folhas,2016,3,2016-3-01,0
312385,Entre Folhas,2016,4,2016-4-01,0
312385,Entre Folhas,2016,5,2016-5-01,0
312385,Entre Folhas,2016,6,2016-6-01,0
312385,Entre Folhas,2016,8,2016-8-01,0
312385,Entre Folhas,2016,9,2016-9-01,0
312385,Entre Folhas,2016,10,2016-10-01,0
312385,Entre Folhas,2016,12,2016-12-01,0
312680,Frei Gaspar,2016,1,2016-1-01,0
312680,Frei Gaspar,2016,2,2016-2-01,0
312680,Frei Gaspar,2016,3,2016-3-01,0
312680,Frei Gaspar,2016,4,2016-4-01,0
312680,Frei Gaspar,2016,5,2016-5-01,0
312680,Frei Gaspar,2016,6,2016-6-01,0
312680,Frei Gaspar,2016,8,2016-8-01,0
312680,Frei Gaspar,2016,9,2016-9-01,0
312680,Frei Gaspar,2016,10,2016-10-01,0
312680,Frei Gaspar,2016,12,2016-12-01,1
313130,Ipatinga,2016,1,2016-1-01,0
313130,Ipatinga,2016,2,2016-2-01,0
313130,Ipatinga,2016,3,2016-3-01,1
313130,Ipatinga,2016,4,2016-4-01,0
313130,Ipatinga,2016,5,2016-5-01,0
313130,Ipatinga,2016,6,2016-6-01,0
313130,Ipatinga,2016,8,2016-8-01,0
313130,Ipatinga,2016,9,2016-9-01,0
313130,Ipatinga,2016,10,2016-10-01,0
313130,Ipatinga,2016,12,2016-12-01,0
313270,Itambacuri,2016,1,2016-1-01,0
313270,Itambacuri,2016,2,2016-2-01,0
313270,Itambacuri,2016,3,2016-3-01,0
313270,Itambacuri,2016,4,2016-4-01,0
313270,Itambacuri,2016,5,2016-5-01,0
313270,Itambacuri,2016,6,2016-6-01,0
313270,Itambacuri,2016,8,2016-8-01,0
313270,Itambacuri,2016,9,2016-9-01,0
313270,Itambacuri,2016,10,2016-10-01,0
313270,Itambacuri,2016,12,2016-12-01,2
314330,Montes Claros,2016,1,2016-1-01,0
314330,Montes Claros,2016,2,2016-2-01,0
314330,Montes Claros,2016,3,2016-3-01,0
314330,Montes Claros,2016,4,2016-4-01,0
314330,Montes Claros,2016,5,2016-5-01,0
314330,Montes Claros,2016,6,2016-6-01,0
314330,Montes Claros,2016,8,2016-8-01,1
314330,Montes Claros,2016,9,2016-9-01,0
314330,Montes Claros,2016,10,2016-10-01,1
314330,Montes Claros,2016,12,2016-12-01,0
315250,Pouso Alegre,2016,1,2016-1-01,0
315250,Pouso Alegre,2016,2,2016-2-01,0
315250,Pouso Alegre,2016,3,2016-3-01,0
315250,Pouso Alegre,2016,4,2016-4-01,1
315250,Pouso Alegre,2016,5,2016-5-01,0
315250,Pouso Alegre,2016,6,2016-6-01,0
315250,Pouso Alegre,2016,8,2016-8-01,0
315250,Pouso Alegre,2016,9,2016-9-01,0
315250,Pouso Alegre,2016,10,2016-10-01,0
315250,Pouso Alegre,2016,12,2016-12-01,0
315960,Santa Rita do Sapucaí,2016,1,2016-1-01,0
315960,Santa Rita do Sapucaí,2016,2,2016-2-01,1
315960,Santa Rita do Sapucaí,2016,3,2016-3-01,0
315960,Santa Rita do Sapucaí,2016,4,2016-4-01,0
315960,Santa Rita do Sapucaí,2016,5,2016-5-01,0
315960,Santa Rita do Sapucaí,2016,6,2016-6-01,0
315960,Santa Rita do Sapucaí,2016,8,2016-8-01,0
315960,Santa Rita do Sapucaí,2016,9,2016-9-01,0
315960,Santa Rita do Sapucaí,2016,10,2016-10-01,0
315960,Santa Rita do Sapucaí,2016,12,2016-12-01,0
317020,Uberlândia,2016,1,2016-1-01,1
317020,Uberlândia,2016,2,2016-2-01,0
317020,Uberlândia,2016,3,2016-3-01,0
317020,Uberlândia,2016,4,2016-4-01,0
317020,Uberlândia,2016,5,2016-5-01,0
317020,Uberlândia,2016,6,2016-6-01,1
317020,Uberlândia,2016,8,2016-8-01,0
317020,Uberlândia,2016,9,2016-9-01,0
317020,Uberlândia,2016,10,2016-10-01,0
317020,Uberlândia,2016,12,2016-12-01,0
310620,Belo Horizonte,2015,1,2015-1-01,0
310620,Belo Horizonte,2015,3,2015-3-01,0
310620,Belo Horizonte,2015,4,2015-4-01,0
310620,Belo Horizonte,2015,5,2015-5-01,0
310620,Belo Horizonte,2015,7,2015-7-01,0
310620,Belo Horizonte,2015,8,2015-8-01,1
310620,Belo Horizonte,2015,9,2015-9-01,0
310620,Belo Horizonte,2015,11,2015-11-01,0
310740,Bom Despacho,2015,1,2015-1-01,0
310740,Bom Despacho,2015,3,2015-3-01,0
310740,Bom Despacho,2015,4,2015-4-01,0
310740,Bom Despacho,2015,5,2015-5-01,1
310740,Bom Despacho,2015,7,2015-7-01,0
310740,Bom Despacho,2015,8,2015-8-01,0
310740,Bom Despacho,2015,9,2015-9-01,0
310740,Bom Despacho,2015,11,2015-11-01,0
311940,Coronel Fabriciano,2015,1,2015-1-01,1
311940,Coronel Fabriciano,2015,3,2015-3-01,0
311940,Coronel Fabriciano,2015,4,2015-4-01,0
311940,Coronel Fabriciano,2015,5,2015-5-01,0
311940,Coronel Fabriciano,2015,7,2015-7-01,0
311940,Coronel Fabriciano,2015,8,2015-8-01,0
311940,Coronel Fabriciano,2015,9,2015-9-01,0
311940,Coronel Fabriciano,2015,11,2015-11-01,0
312160,Diamantina,2015,1,2015-1-01,0
312160,Diamantina,2015,3,2015-3-01,1
312160,Diamantina,2015,4,2015-4-01,0
312160,Diamantina,2015,5,2015-5-01,0
312160,Diamantina,2015,7,2015-7-01,0
312160,Diamantina,2015,8,2015-8-01,0
312160,Diamantina,2015,9,2015-9-01,0
312160,Diamantina,2015,11,2015-11-01,0
312980,Ibirité,2015,1,2015-1-01,1
312980,Ibirité,2015,3,2015-3-01,0
312980,Ibirité,2015,4,2015-4-01,0
312980,Ibirité,2015,5,2015-5-01,0
312980,Ibirité,2015,7,2015-7-01,0
312980,Ibirité,2015,8,2015-8-01,0
312980,Ibirité,2015,9,2015-9-01,0
312980,Ibirité,2015,11,2015-11-01,0
314400,Mutum,2015,1,2015-1-01,0
314400,Mutum,2015,3,2015-3-01,1
314400,Mutum,2015,4,2015-4-01,0
314400,Mutum,2015,5,2015-5-01,0
314400,Mutum,2015,7,2015-7-01,0
314400,Mutum,2015,8,2015-8-01,0
314400,Mutum,2015,9,2015-9-01,0
314400,Mutum,2015,11,2015-11-01,0
314530,Novo Cruzeiro,2015,1,2015-1-01,0
314530,Novo Cruzeiro,2015,3,2015-3-01,0
314530,Novo Cruzeiro,2015,4,2015-4-01,0
314530,Novo Cruzeiro,2015,5,2015-5-01,0
314530,Novo Cruzeiro,2015,7,2015-7-01,0
314530,Novo Cruzeiro,2015,8,2015-8-01,0
314530,Novo Cruzeiro,2015,9,2015-9-01,1
314530,Novo Cruzeiro,2015,11,2015-11-01,0
315217,Ponto dos Volantes,2015,1,2015-1-01,1
315217,Ponto dos Volantes,2015,3,2015-3-01,0
315217,Ponto dos Volantes,2015,4,2015-4-01,0
315217,Ponto dos Volantes,2015,5,2015-5-01,0
315217,Ponto dos Volantes,2015,7,2015-7-01,0
315217,Ponto dos Volantes,2015,8,2015-8-01,0
315217,Ponto dos Volantes,2015,9,2015-9-01,0
315217,Ponto dos Volantes,2015,11,2015-11-01,0
315250,Pouso Alegre,2015,1,2015-1-01,0
315250,Pouso Alegre,2015,3,2015-3-01,0
315250,Pouso Alegre,2015,4,2015-4-01,1
315250,Pouso Alegre,2015,5,2015-5-01,0
315250,Pouso Alegre,2015,7,2015-7-01,0
315250,Pouso Alegre,2015,8,2015-8-01,0
315250,Pouso Alegre,2015,9,2015-9-01,0
315250,Pouso Alegre,2015,11,2015-11-01,0
316040,Santo Antônio do Monte,2015,1,2015-1-01,0
316040,Santo Antônio do Monte,2015,3,2015-3-01,1
316040,Santo Antônio do Monte,2015,4,2015-4-01,0
316040,Santo Antônio do Monte,2015,5,2015-5-01,0
316040,Santo Antônio do Monte,2015,7,2015-7-01,0
316040,Santo Antônio do Monte,2015,8,2015-8-01,0
316040,Santo Antônio do Monte,2015,9,2015-9-01,0
316040,Santo Antônio do Monte,2015,11,2015-11-01,0
317020,Uberlândia,2015,1,2015-1-01,0
317020,Uberlândia,2015,3,2015-3-01,0
317020,Uberlândia,2015,4,2015-4-01,0
317020,Uberlândia,2015,5,2015-5-01,0
317020,Uberlândia,2015,7,2015-7-01,1
317020,Uberlândia,2015,8,2015-8-01,0
317020,Uberlândia,2015,9,2015-9-01,0
317020,Uberlândia,2015,11,2015-11-01,1
317043,União de Minas,2015,1,2015-1-01,0
317043,União de Minas,2015,3,2015-3-01,0
317043,União de Minas,2015,4,2015-4-01,0
317043,União de Minas,2015,5,2015-5-01,0
317043,União de Minas,2015,7,2015-7-01,0
317043,União de Minas,2015,8,2015-8-01,0
317043,União de Minas,2015,9,2015-9-01,0
317043,União de Minas,2015,11,2015-11-01,1
310620,Belo Horizonte,2014,1,2014-1-01,1
310620,Belo Horizonte,2014,3,2014-3-01,0
310620,Belo Horizonte,2014,4,2014-4-01,0
310620,Belo Horizonte,2014,5,2014-5-01,1
310620,Belo Horizonte,2014,6,2014-6-01,1
310620,Belo Horizonte,2014,7,2014-7-01,1
310620,Belo Horizonte,2014,8,2014-8-01,1
310620,Belo Horizonte,2014,9,2014-9-01,0
310620,Belo Horizonte,2014,12,2014-12-01,0
311940,Coronel Fabriciano,2014,1,2014-1-01,0
311940,Coronel Fabriciano,2014,3,2014-3-01,0
311940,Coronel Fabriciano,2014,4,2014-4-01,0
311940,Coronel Fabriciano,2014,5,2014-5-01,0
311940,Coronel Fabriciano,2014,6,2014-6-01,1
311940,Coronel Fabriciano,2014,7,2014-7-01,0
311940,Coronel Fabriciano,2014,8,2014-8-01,1
311940,Coronel Fabriciano,2014,9,2014-9-01,0
311940,Coronel Fabriciano,2014,12,2014-12-01,0
312000,Córrego Novo,2014,1,2014-1-01,0
312000,Córrego Novo,2014,3,2014-3-01,0
312000,Córrego Novo,2014,4,2014-4-01,0
312000,Córrego Novo,2014,5,2014-5-01,0
312000,Córrego Novo,2014,6,2014-6-01,0
312000,Córrego Novo,2014,7,2014-7-01,0
312000,Córrego Novo,2014,8,2014-8-01,0
312000,Córrego Novo,2014,9,2014-9-01,0
312000,Córrego Novo,2014,12,2014-12-01,1
313010,Igarapé,2014,1,2014-1-01,0
313010,Igarapé,2014,3,2014-3-01,0
313010,Igarapé,2014,4,2014-4-01,0
313010,Igarapé,2014,5,2014-5-01,0
313010,Igarapé,2014,6,2014-6-01,0
313010,Igarapé,2014,7,2014-7-01,0
313010,Igarapé,2014,8,2014-8-01,0
313010,Igarapé,2014,9,2014-9-01,1
313010,Igarapé,2014,12,2014-12-01,0
313115,Ipaba,2014,1,2014-1-01,0
313115,Ipaba,2014,3,2014-3-01,0
313115,Ipaba,2014,4,2014-4-01,0
313115,Ipaba,2014,5,2014-5-01,0
313115,Ipaba,2014,6,2014-6-01,1
313115,Ipaba,2014,7,2014-7-01,0
313115,Ipaba,2014,8,2014-8-01,0
313115,Ipaba,2014,9,2014-9-01,0
313115,Ipaba,2014,12,2014-12-01,0
313130,Ipatinga,2014,1,2014-1-01,0
313130,Ipatinga,2014,3,2014-3-01,0
313130,Ipatinga,2014,4,2014-4-01,0
313130,Ipatinga,2014,5,2014-5-01,0
313130,Ipatinga,2014,6,2014-6-01,0
313130,Ipatinga,2014,7,2014-7-01,1
313130,Ipatinga,2014,8,2014-8-01,0
313130,Ipatinga,2014,9,2014-9-01,0
313130,Ipatinga,2014,12,2014-12-01,0
313490,Jacutinga,2014,1,2014-1-01,0
313490,Jacutinga,2014,3,2014-3-01,0
313490,Jacutinga,2014,4,2014-4-01,1
313490,Jacutinga,2014,5,2014-5-01,0
313490,Jacutinga,2014,6,2014-6-01,0
313490,Jacutinga,2014,7,2014-7-01,2
313490,Jacutinga,2014,8,2014-8-01,0
313490,Jacutinga,2014,9,2014-9-01,0
313490,Jacutinga,2014,12,2014-12-01,0
313505,Jaíba,2014,1,2014-1-01,0
313505,Jaíba,2014,3,2014-3-01,1
313505,Jaíba,2014,4,2014-4-01,0
313505,Jaíba,2014,5,2014-5-01,0
313505,Jaíba,2014,6,2014-6-01,0
313505,Jaíba,2014,7,2014-7-01,0
313505,Jaíba,2014,8,2014-8-01,0
313505,Jaíba,2014,9,2014-9-01,0
313505,Jaíba,2014,12,2014-12-01,0
314500,Nova Ponte,2014,1,2014-1-01,0
314500,Nova Ponte,2014,3,2014-3-01,0
314500,Nova Ponte,2014,4,2014-4-01,0
314500,Nova Ponte,2014,5,2014-5-01,0
314500,Nova Ponte,2014,6,2014-6-01,0
314500,Nova Ponte,2014,7,2014-7-01,0
314500,Nova Ponte,2014,8,2014-8-01,0
314500,Nova Ponte,2014,9,2014-9-01,0
314500,Nova Ponte,2014,12,2014-12-01,1
314710,Pará de Minas,2014,1,2014-1-01,0
314710,Pará de Minas,2014,3,2014-3-01,1
314710,Pará de Minas,2014,4,2014-4-01,0
314710,Pará de Minas,2014,5,2014-5-01,0
314710,Pará de Minas,2014,6,2014-6-01,0
314710,Pará de Minas,2014,7,2014-7-01,0
314710,Pará de Minas,2014,8,2014-8-01,0
314710,Pará de Minas,2014,9,2014-9-01,0
314710,Pará de Minas,2014,12,2014-12-01,0
316070,Santos Dumont,2014,1,2014-1-01,0
316070,Santos Dumont,2014,3,2014-3-01,0
316070,Santos Dumont,2014,4,2014-4-01,0
316070,Santos Dumont,2014,5,2014-5-01,0
316070,Santos Dumont,2014,6,2014-6-01,0
316070,Santos Dumont,2014,7,2014-7-01,0
316070,Santos Dumont,2014,8,2014-8-01,0
316070,Santos Dumont,2014,9,2014-9-01,0
316070,Santos Dumont,2014,12,2014-12-01,1
316710,Serro,2014,1,2014-1-01,0
316710,Serro,2014,3,2014-3-01,0
316710,Serro,2014,4,2014-4-01,1
316710,Serro,2014,5,2014-5-01,0
316710,Serro,2014,6,2014-6-01,0
316710,Serro,2014,7,2014-7-01,0
316710,Serro,2014,8,2014-8-01,0
316710,Serro,2014,9,2014-9-01,0
316710,Serro,2014,12,2014-12-01,0
310930,Buritis,2013,2,2013-2-01,0
310930,Buritis,2013,4,2013-4-01,0
310930,Buritis,2013,6,2013-6-01,0
310930,Buritis,2013,7,2013-7-01,1
310930,Buritis,2013,8,2013-8-01,0
310930,Buritis,2013,11,2013-11-01,0
310930,Buritis,2013,12,2013-12-01,0
311340,Caratinga,2013,2,2013-2-01,0
311340,Caratinga,2013,4,2013-4-01,0
311340,Caratinga,2013,6,2013-6-01,0
311340,Caratinga,2013,7,2013-7-01,0
311340,Caratinga,2013,8,2013-8-01,1
311340,Caratinga,2013,11,2013-11-01,0
311340,Caratinga,2013,12,2013-12-01,0
312090,Curvelo,2013,2,2013-2-01,0
312090,Curvelo,2013,4,2013-4-01,0
312090,Curvelo,2013,6,2013-6-01,0
312090,Curvelo,2013,7,2013-7-01,0
312090,Curvelo,2013,8,2013-8-01,0
312090,Curvelo,2013,11,2013-11-01,1
312090,Curvelo,2013,12,2013-12-01,0
312230,Divinópolis,2013,2,2013-2-01,0
312230,Divinópolis,2013,4,2013-4-01,0
312230,Divinópolis,2013,6,2013-6-01,0
312230,Divinópolis,2013,7,2013-7-01,0
312230,Divinópolis,2013,8,2013-8-01,0
312230,Divinópolis,2013,11,2013-11-01,0
312230,Divinópolis,2013,12,2013-12-01,2
312400,Ervália,2013,2,2013-2-01,0
312400,Ervália,2013,4,2013-4-01,0
312400,Ervália,2013,6,2013-6-01,0
312400,Ervália,2013,7,2013-7-01,0
312400,Ervália,2013,8,2013-8-01,0
312400,Ervália,2013,11,2013-11-01,1
312400,Ervália,2013,12,2013-12-01,0
312980,Ibirité,2013,2,2013-2-01,0
312980,Ibirité,2013,4,2013-4-01,0
312980,Ibirité,2013,6,2013-6-01,1
312980,Ibirité,2013,7,2013-7-01,0
312980,Ibirité,2013,8,2013-8-01,0
312980,Ibirité,2013,11,2013-11-01,0
312980,Ibirité,2013,12,2013-12-01,0
313115,Ipaba,2013,2,2013-2-01,0
313115,Ipaba,2013,4,2013-4-01,0
313115,Ipaba,2013,6,2013-6-01,0
313115,Ipaba,2013,7,2013-7-01,0
313115,Ipaba,2013,8,2013-8-01,0
313115,Ipaba,2013,11,2013-11-01,1
313115,Ipaba,2013,12,2013-12-01,0
313750,Lagoa Formosa,2013,2,2013-2-01,1
313750,Lagoa Formosa,2013,4,2013-4-01,0
313750,Lagoa Formosa,2013,6,2013-6-01,0
313750,Lagoa Formosa,2013,7,2013-7-01,0
313750,Lagoa Formosa,2013,8,2013-8-01,0
313750,Lagoa Formosa,2013,11,2013-11-01,0
313750,Lagoa Formosa,2013,12,2013-12-01,0
314320,Monte Santo de Minas,2013,2,2013-2-01,1
314320,Monte Santo de Minas,2013,4,2013-4-01,0
314320,Monte Santo de Minas,2013,6,2013-6-01,0
314320,Monte Santo de Minas,2013,7,2013-7-01,0
314320,Monte Santo de Minas,2013,8,2013-8-01,0
314320,Monte Santo de Minas,2013,11,2013-11-01,0
314320,Monte Santo de Minas,2013,12,2013-12-01,0
314480,Nova Lima,2013,2,2013-2-01,0
314480,Nova Lima,2013,4,2013-4-01,0
314480,Nova Lima,2013,6,2013-6-01,2
314480,Nova Lima,2013,7,2013-7-01,0
314480,Nova Lima,2013,8,2013-8-01,0
314480,Nova Lima,2013,11,2013-11-01,0
314480,Nova Lima,2013,12,2013-12-01,0
314810,Patrocínio,2013,2,2013-2-01,0
314810,Patrocínio,2013,4,2013-4-01,0
314810,Patrocínio,2013,6,2013-6-01,0
314810,Patrocínio,2013,7,2013-7-01,0
314810,Patrocínio,2013,8,2013-8-01,0
314810,Patrocínio,2013,11,2013-11-01,0
314810,Patrocínio,2013,12,2013-12-01,1
315780,Santa Luzia,2013,2,2013-2-01,0
315780,Santa Luzia,2013,4,2013-4-01,1
315780,Santa Luzia,2013,6,2013-6-01,0
315780,Santa Luzia,2013,7,2013-7-01,0
315780,Santa Luzia,2013,8,2013-8-01,0
315780,Santa Luzia,2013,11,2013-11-01,0
315780,Santa Luzia,2013,12,2013-12-01,0
316295,São José da Lapa,2013,2,2013-2-01,0
316295,São José da Lapa,2013,4,2013-4-01,0
316295,São José da Lapa,2013,6,2013-6-01,0
316295,São José da Lapa,2013,7,2013-7-01,0
316295,São José da Lapa,2013,8,2013-8-01,1
316295,São José da Lapa,2013,11,2013-11-01,0
316295,São José da Lapa,2013,12,2013-12-01,0
310420,Arcos,2012,3,2012-3-01,0
310420,Arcos,2012,4,2012-4-01,0
310420,Arcos,2012,6,2012-6-01,0
310420,Arcos,2012,7,2012-7-01,0
310420,Arcos,2012,8,2012-8-01,0
310420,Arcos,2012,10,2012-10-01,0
310420,Arcos,2012,11,2012-11-01,0
310420,Arcos,2012,12,2012-12-01,1
310620,Belo Horizonte,2012,3,2012-3-01,0
310620,Belo Horizonte,2012,4,2012-4-01,1
310620,Belo Horizonte,2012,6,2012-6-01,0
310620,Belo Horizonte,2012,7,2012-7-01,0
310620,Belo Horizonte,2012,8,2012-8-01,0
310620,Belo Horizonte,2012,10,2012-10-01,0
310620,Belo Horizonte,2012,11,2012-11-01,0
310620,Belo Horizonte,2012,12,2012-12-01,0
310740,Bom Despacho,2012,3,2012-3-01,0
310740,Bom Despacho,2012,4,2012-4-01,0
310740,Bom Despacho,2012,6,2012-6-01,1
310740,Bom Despacho,2012,7,2012-7-01,0
310740,Bom Despacho,2012,8,2012-8-01,0
310740,Bom Despacho,2012,10,2012-10-01,0
310740,Bom Despacho,2012,11,2012-11-01,0
310740,Bom Despacho,2012,12,2012-12-01,0
311000,Caeté,2012,3,2012-3-01,1
311000,Caeté,2012,4,2012-4-01,0
311000,Caeté,2012,6,2012-6-01,0
311000,Caeté,2012,7,2012-7-01,0
311000,Caeté,2012,8,2012-8-01,0
311000,Caeté,2012,10,2012-10-01,0
311000,Caeté,2012,11,2012-11-01,0
