codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_coqueluche
316720,Sete Lagoas,2017,1,2017-1-01,0
316720,Sete Lagoas,2017,2,2017-2-01,0
316720,Sete Lagoas,2017,3,2017-3-01,0
316720,Sete Lagoas,2017,4,2017-4-01,0
316720,Sete Lagoas,2017,5,2017-5-01,0
316720,Sete Lagoas,2017,6,2017-6-01,0
316720,Sete Lagoas,2017,7,2017-7-01,0
316720,Sete Lagoas,2017,8,2017-8-01,1
316720,Sete Lagoas,2017,9,2017-9-01,0
316720,Sete Lagoas,2017,10,2017-10-01,0
316720,Sete Lagoas,2017,11,2017-11-01,0
316720,Sete Lagoas,2017,12,2017-12-01,0
316730,Silveirânia,2017,1,2017-1-01,1
316730,Silveirânia,2017,2,2017-2-01,0
316730,Silveirânia,2017,3,2017-3-01,0
316730,Silveirânia,2017,4,2017-4-01,0
316730,Silveirânia,2017,5,2017-5-01,0
316730,Silveirânia,2017,6,2017-6-01,0
316730,Silveirânia,2017,7,2017-7-01,0
316730,Silveirânia,2017,8,2017-8-01,0
316730,Silveirânia,2017,9,2017-9-01,0
316730,Silveirânia,2017,10,2017-10-01,2
316730,Silveirânia,2017,11,2017-11-01,0
316730,Silveirânia,2017,12,2017-12-01,0
316800,Taiobeiras,2017,1,2017-1-01,0
316800,Taiobeiras,2017,2,2017-2-01,0
316800,Taiobeiras,2017,3,2017-3-01,0
316800,Taiobeiras,2017,4,2017-4-01,0
316800,Taiobeiras,2017,5,2017-5-01,0
316800,Taiobeiras,2017,6,2017-6-01,0
316800,Taiobeiras,2017,7,2017-7-01,0
316800,Taiobeiras,2017,8,2017-8-01,0
316800,Taiobeiras,2017,9,2017-9-01,1
316800,Taiobeiras,2017,10,2017-10-01,0
316800,Taiobeiras,2017,11,2017-11-01,0
316800,Taiobeiras,2017,12,2017-12-01,0
316860,Teófilo Otoni,2017,1,2017-1-01,0
316860,Teófilo Otoni,2017,2,2017-2-01,0
316860,Teófilo Otoni,2017,3,2017-3-01,0
316860,Teófilo Otoni,2017,4,2017-4-01,1
316860,Teófilo Otoni,2017,5,2017-5-01,0
316860,Teófilo Otoni,2017,6,2017-6-01,3
316860,Teófilo Otoni,2017,7,2017-7-01,0
316860,Teófilo Otoni,2017,8,2017-8-01,0
316860,Teófilo Otoni,2017,9,2017-9-01,0
316860,Teófilo Otoni,2017,10,2017-10-01,0
316860,Teófilo Otoni,2017,11,2017-11-01,0
316860,Teófilo Otoni,2017,12,2017-12-01,0
316870,Timóteo,2017,1,2017-1-01,0
316870,Timóteo,2017,2,2017-2-01,0
316870,Timóteo,2017,3,2017-3-01,0
316870,Timóteo,2017,4,2017-4-01,1
316870,Timóteo,2017,5,2017-5-01,0
316870,Timóteo,2017,6,2017-6-01,0
316870,Timóteo,2017,7,2017-7-01,0
316870,Timóteo,2017,8,2017-8-01,0
316870,Timóteo,2017,9,2017-9-01,0
316870,Timóteo,2017,10,2017-10-01,0
316870,Timóteo,2017,11,2017-11-01,0
316870,Timóteo,2017,12,2017-12-01,0
316980,Turvolândia,2017,1,2017-1-01,0
316980,Turvolândia,2017,2,2017-2-01,0
316980,Turvolândia,2017,3,2017-3-01,0
316980,Turvolândia,2017,4,2017-4-01,0
316980,Turvolândia,2017,5,2017-5-01,1
316980,Turvolândia,2017,6,2017-6-01,0
316980,Turvolândia,2017,7,2017-7-01,0
316980,Turvolândia,2017,8,2017-8-01,0
316980,Turvolândia,2017,9,2017-9-01,0
316980,Turvolândia,2017,10,2017-10-01,0
316980,Turvolândia,2017,11,2017-11-01,0
316980,Turvolândia,2017,12,2017-12-01,0
317010,Uberaba,2017,1,2017-1-01,2
317010,Uberaba,2017,2,2017-2-01,1
317010,Uberaba,2017,3,2017-3-01,0
317010,Uberaba,2017,4,2017-4-01,0
317010,Uberaba,2017,5,2017-5-01,2
317010,Uberaba,2017,6,2017-6-01,0
317010,Uberaba,2017,7,2017-7-01,0
317010,Uberaba,2017,8,2017-8-01,1
317010,Uberaba,2017,9,2017-9-01,0
317010,Uberaba,2017,10,2017-10-01,0
317010,Uberaba,2017,11,2017-11-01,1
317010,Uberaba,2017,12,2017-12-01,1
317020,Uberlândia,2017,1,2017-1-01,2
317020,Uberlândia,2017,2,2017-2-01,0
317020,Uberlândia,2017,3,2017-3-01,1
317020,Uberlândia,2017,4,2017-4-01,2
317020,Uberlândia,2017,5,2017-5-01,2
317020,Uberlândia,2017,6,2017-6-01,1
317020,Uberlândia,2017,7,2017-7-01,3
317020,Uberlândia,2017,8,2017-8-01,0
317020,Uberlândia,2017,9,2017-9-01,2
317020,Uberlândia,2017,10,2017-10-01,2
317020,Uberlândia,2017,11,2017-11-01,0
317020,Uberlândia,2017,12,2017-12-01,0
317060,Vargem Bonita,2017,1,2017-1-01,0
317060,Vargem Bonita,2017,2,2017-2-01,0
317060,Vargem Bonita,2017,3,2017-3-01,0
317060,Vargem Bonita,2017,4,2017-4-01,0
317060,Vargem Bonita,2017,5,2017-5-01,0
317060,Vargem Bonita,2017,6,2017-6-01,0
317060,Vargem Bonita,2017,7,2017-7-01,0
317060,Vargem Bonita,2017,8,2017-8-01,1
317060,Vargem Bonita,2017,9,2017-9-01,0
317060,Vargem Bonita,2017,10,2017-10-01,0
317060,Vargem Bonita,2017,11,2017-11-01,0
317060,Vargem Bonita,2017,12,2017-12-01,0
317070,Varginha,2017,1,2017-1-01,2
317070,Varginha,2017,2,2017-2-01,0
317070,Varginha,2017,3,2017-3-01,0
317070,Varginha,2017,4,2017-4-01,0
317070,Varginha,2017,5,2017-5-01,1
317070,Varginha,2017,6,2017-6-01,0
317070,Varginha,2017,7,2017-7-01,0
317070,Varginha,2017,8,2017-8-01,0
317070,Varginha,2017,9,2017-9-01,0
317070,Varginha,2017,10,2017-10-01,0
317070,Varginha,2017,11,2017-11-01,0
317070,Varginha,2017,12,2017-12-01,1
317130,Viçosa,2017,1,2017-1-01,0
317130,Viçosa,2017,2,2017-2-01,0
317130,Viçosa,2017,3,2017-3-01,0
317130,Viçosa,2017,4,2017-4-01,0
317130,Viçosa,2017,5,2017-5-01,0
317130,Viçosa,2017,6,2017-6-01,1
317130,Viçosa,2017,7,2017-7-01,0
317130,Viçosa,2017,8,2017-8-01,0
317130,Viçosa,2017,9,2017-9-01,0
317130,Viçosa,2017,10,2017-10-01,0
317130,Viçosa,2017,11,2017-11-01,0
317130,Viçosa,2017,12,2017-12-01,0
317160,Virgem da Lapa,2017,1,2017-1-01,0
317160,Virgem da Lapa,2017,2,2017-2-01,0
317160,Virgem da Lapa,2017,3,2017-3-01,0
317160,Virgem da Lapa,2017,4,2017-4-01,0
317160,Virgem da Lapa,2017,5,2017-5-01,1
317160,Virgem da Lapa,2017,6,2017-6-01,0
317160,Virgem da Lapa,2017,7,2017-7-01,0
317160,Virgem da Lapa,2017,8,2017-8-01,0
317160,Virgem da Lapa,2017,9,2017-9-01,0
317160,Virgem da Lapa,2017,10,2017-10-01,0
317160,Virgem da Lapa,2017,11,2017-11-01,0
317160,Virgem da Lapa,2017,12,2017-12-01,0
317170,Virgínia,2017,1,2017-1-01,0
317170,Virgínia,2017,2,2017-2-01,0
317170,Virgínia,2017,3,2017-3-01,0
317170,Virgínia,2017,4,2017-4-01,0
317170,Virgínia,2017,5,2017-5-01,1
317170,Virgínia,2017,6,2017-6-01,0
317170,Virgínia,2017,7,2017-7-01,0
317170,Virgínia,2017,8,2017-8-01,0
317170,Virgínia,2017,9,2017-9-01,0
317170,Virgínia,2017,10,2017-10-01,4
317170,Virgínia,2017,11,2017-11-01,1
317170,Virgínia,2017,12,2017-12-01,1
310010,Abadia dos Dourados,2016,1,2016-1-01,0
310010,Abadia dos Dourados,2016,2,2016-2-01,0
310010,Abadia dos Dourados,2016,3,2016-3-01,0
310010,Abadia dos Dourados,2016,4,2016-4-01,0
310010,Abadia dos Dourados,2016,5,2016-5-01,0
310010,Abadia dos Dourados,2016,6,2016-6-01,1
310010,Abadia dos Dourados,2016,7,2016-7-01,0
310010,Abadia dos Dourados,2016,8,2016-8-01,0
310010,Abadia dos Dourados,2016,9,2016-9-01,0
310010,Abadia dos Dourados,2016,10,2016-10-01,0
310010,Abadia dos Dourados,2016,11,2016-11-01,0
310010,Abadia dos Dourados,2016,12,2016-12-01,0
310090,Águas Formosas,2016,1,2016-1-01,1
310090,Águas Formosas,2016,2,2016-2-01,0
310090,Águas Formosas,2016,3,2016-3-01,0
310090,Águas Formosas,2016,4,2016-4-01,0
310090,Águas Formosas,2016,5,2016-5-01,0
310090,Águas Formosas,2016,6,2016-6-01,0
310090,Águas Formosas,2016,7,2016-7-01,0
310090,Águas Formosas,2016,8,2016-8-01,0
310090,Águas Formosas,2016,9,2016-9-01,0
310090,Águas Formosas,2016,10,2016-10-01,0
310090,Águas Formosas,2016,11,2016-11-01,0
310090,Águas Formosas,2016,12,2016-12-01,0
310410,Arceburgo,2016,1,2016-1-01,0
310410,Arceburgo,2016,2,2016-2-01,0
310410,Arceburgo,2016,3,2016-3-01,0
310410,Arceburgo,2016,4,2016-4-01,0
310410,Arceburgo,2016,5,2016-5-01,0
310410,Arceburgo,2016,6,2016-6-01,0
310410,Arceburgo,2016,7,2016-7-01,0
310410,Arceburgo,2016,8,2016-8-01,0
310410,Arceburgo,2016,9,2016-9-01,0
310410,Arceburgo,2016,10,2016-10-01,0
310410,Arceburgo,2016,11,2016-11-01,1
310410,Arceburgo,2016,12,2016-12-01,0
310420,Arcos,2016,1,2016-1-01,1
310420,Arcos,2016,2,2016-2-01,0
310420,Arcos,2016,3,2016-3-01,0
310420,Arcos,2016,4,2016-4-01,0
310420,Arcos,2016,5,2016-5-01,0
310420,Arcos,2016,6,2016-6-01,0
310420,Arcos,2016,7,2016-7-01,0
310420,Arcos,2016,8,2016-8-01,0
310420,Arcos,2016,9,2016-9-01,0
310420,Arcos,2016,10,2016-10-01,0
310420,Arcos,2016,11,2016-11-01,0
310420,Arcos,2016,12,2016-12-01,3
310480,Augusto de Lima,2016,1,2016-1-01,0
310480,Augusto de Lima,2016,2,2016-2-01,0
310480,Augusto de Lima,2016,3,2016-3-01,0
310480,Augusto de Lima,2016,4,2016-4-01,0
310480,Augusto de Lima,2016,5,2016-5-01,0
310480,Augusto de Lima,2016,6,2016-6-01,0
310480,Augusto de Lima,2016,7,2016-7-01,0
310480,Augusto de Lima,2016,8,2016-8-01,0
310480,Augusto de Lima,2016,9,2016-9-01,0
310480,Augusto de Lima,2016,10,2016-10-01,1
310480,Augusto de Lima,2016,11,2016-11-01,0
310480,Augusto de Lima,2016,12,2016-12-01,1
310490,Baependi,2016,1,2016-1-01,0
310490,Baependi,2016,2,2016-2-01,0
310490,Baependi,2016,3,2016-3-01,0
310490,Baependi,2016,4,2016-4-01,0
310490,Baependi,2016,5,2016-5-01,0
310490,Baependi,2016,6,2016-6-01,1
310490,Baependi,2016,7,2016-7-01,0
310490,Baependi,2016,8,2016-8-01,0
310490,Baependi,2016,9,2016-9-01,0
310490,Baependi,2016,10,2016-10-01,0
310490,Baependi,2016,11,2016-11-01,0
310490,Baependi,2016,12,2016-12-01,0
310530,Bandeira do Sul,2016,1,2016-1-01,0
310530,Bandeira do Sul,2016,2,2016-2-01,0
310530,Bandeira do Sul,2016,3,2016-3-01,0
310530,Bandeira do Sul,2016,4,2016-4-01,0
310530,Bandeira do Sul,2016,5,2016-5-01,0
310530,Bandeira do Sul,2016,6,2016-6-01,0
310530,Bandeira do Sul,2016,7,2016-7-01,0
310530,Bandeira do Sul,2016,8,2016-8-01,0
310530,Bandeira do Sul,2016,9,2016-9-01,0
310530,Bandeira do Sul,2016,10,2016-10-01,8
310530,Bandeira do Sul,2016,11,2016-11-01,4
310530,Bandeira do Sul,2016,12,2016-12-01,0
310590,Barroso,2016,1,2016-1-01,0
310590,Barroso,2016,2,2016-2-01,0
310590,Barroso,2016,3,2016-3-01,0
310590,Barroso,2016,4,2016-4-01,1
310590,Barroso,2016,5,2016-5-01,0
310590,Barroso,2016,6,2016-6-01,0
310590,Barroso,2016,7,2016-7-01,0
310590,Barroso,2016,8,2016-8-01,0
310590,Barroso,2016,9,2016-9-01,0
310590,Barroso,2016,10,2016-10-01,0
310590,Barroso,2016,11,2016-11-01,0
310590,Barroso,2016,12,2016-12-01,0
310620,Belo Horizonte,2016,1,2016-1-01,3
310620,Belo Horizonte,2016,2,2016-2-01,5
310620,Belo Horizonte,2016,3,2016-3-01,4
310620,Belo Horizonte,2016,4,2016-4-01,8
310620,Belo Horizonte,2016,5,2016-5-01,2
310620,Belo Horizonte,2016,6,2016-6-01,5
310620,Belo Horizonte,2016,7,2016-7-01,3
310620,Belo Horizonte,2016,8,2016-8-01,2
310620,Belo Horizonte,2016,9,2016-9-01,1
310620,Belo Horizonte,2016,10,2016-10-01,2
310620,Belo Horizonte,2016,11,2016-11-01,6
310620,Belo Horizonte,2016,12,2016-12-01,4
310630,Belo Oriente,2016,1,2016-1-01,0
310630,Belo Oriente,2016,2,2016-2-01,1
310630,Belo Oriente,2016,3,2016-3-01,0
310630,Belo Oriente,2016,4,2016-4-01,0
310630,Belo Oriente,2016,5,2016-5-01,0
310630,Belo Oriente,2016,6,2016-6-01,0
310630,Belo Oriente,2016,7,2016-7-01,0
310630,Belo Oriente,2016,8,2016-8-01,0
310630,Belo Oriente,2016,9,2016-9-01,0
310630,Belo Oriente,2016,10,2016-10-01,0
310630,Belo Oriente,2016,11,2016-11-01,0
310630,Belo Oriente,2016,12,2016-12-01,0
310670,Betim,2016,1,2016-1-01,0
310670,Betim,2016,2,2016-2-01,1
310670,Betim,2016,3,2016-3-01,1
310670,Betim,2016,4,2016-4-01,1
310670,Betim,2016,5,2016-5-01,0
310670,Betim,2016,6,2016-6-01,1
310670,Betim,2016,7,2016-7-01,2
310670,Betim,2016,8,2016-8-01,0
310670,Betim,2016,9,2016-9-01,2
310670,Betim,2016,10,2016-10-01,1
310670,Betim,2016,11,2016-11-01,1
310670,Betim,2016,12,2016-12-01,2
310770,Bom Jesus do Amparo,2016,1,2016-1-01,0
310770,Bom Jesus do Amparo,2016,2,2016-2-01,0
310770,Bom Jesus do Amparo,2016,3,2016-3-01,0
310770,Bom Jesus do Amparo,2016,4,2016-4-01,0
310770,Bom Jesus do Amparo,2016,5,2016-5-01,0
310770,Bom Jesus do Amparo,2016,6,2016-6-01,2
310770,Bom Jesus do Amparo,2016,7,2016-7-01,0
310770,Bom Jesus do Amparo,2016,8,2016-8-01,0
310770,Bom Jesus do Amparo,2016,9,2016-9-01,0
310770,Bom Jesus do Amparo,2016,10,2016-10-01,0
310770,Bom Jesus do Amparo,2016,11,2016-11-01,0
310770,Bom Jesus do Amparo,2016,12,2016-12-01,0
310790,Bom Repouso,2016,1,2016-1-01,0
310790,Bom Repouso,2016,2,2016-2-01,0
310790,Bom Repouso,2016,3,2016-3-01,0
310790,Bom Repouso,2016,4,2016-4-01,1
310790,Bom Repouso,2016,5,2016-5-01,0
310790,Bom Repouso,2016,6,2016-6-01,0
310790,Bom Repouso,2016,7,2016-7-01,0
310790,Bom Repouso,2016,8,2016-8-01,0
310790,Bom Repouso,2016,9,2016-9-01,0
310790,Bom Repouso,2016,10,2016-10-01,0
310790,Bom Repouso,2016,11,2016-11-01,0
310790,Bom Repouso,2016,12,2016-12-01,0
311060,Cambuí,2016,1,2016-1-01,1
311060,Cambuí,2016,2,2016-2-01,0
311060,Cambuí,2016,3,2016-3-01,0
311060,Cambuí,2016,4,2016-4-01,0
311060,Cambuí,2016,5,2016-5-01,0
311060,Cambuí,2016,6,2016-6-01,0
311060,Cambuí,2016,7,2016-7-01,0
311060,Cambuí,2016,8,2016-8-01,0
311060,Cambuí,2016,9,2016-9-01,0
311060,Cambuí,2016,10,2016-10-01,0
311060,Cambuí,2016,11,2016-11-01,0
311060,Cambuí,2016,12,2016-12-01,0
311100,Campestre,2016,1,2016-1-01,0
311100,Campestre,2016,2,2016-2-01,0
311100,Campestre,2016,3,2016-3-01,0
311100,Campestre,2016,4,2016-4-01,0
311100,Campestre,2016,5,2016-5-01,0
311100,Campestre,2016,6,2016-6-01,0
311100,Campestre,2016,7,2016-7-01,0
311100,Campestre,2016,8,2016-8-01,0
311100,Campestre,2016,9,2016-9-01,0
311100,Campestre,2016,10,2016-10-01,2
311100,Campestre,2016,11,2016-11-01,0
311100,Campestre,2016,12,2016-12-01,0
311180,Canápolis,2016,1,2016-1-01,0
311180,Canápolis,2016,2,2016-2-01,0
311180,Canápolis,2016,3,2016-3-01,0
311180,Canápolis,2016,4,2016-4-01,0
311180,Canápolis,2016,5,2016-5-01,0
311180,Canápolis,2016,6,2016-6-01,1
311180,Canápolis,2016,7,2016-7-01,0
311180,Canápolis,2016,8,2016-8-01,0
311180,Canápolis,2016,9,2016-9-01,0
311180,Canápolis,2016,10,2016-10-01,0
311180,Canápolis,2016,11,2016-11-01,0
311180,Canápolis,2016,12,2016-12-01,0
311265,Capitão Andrade,2016,1,2016-1-01,0
311265,Capitão Andrade,2016,2,2016-2-01,0
311265,Capitão Andrade,2016,3,2016-3-01,0
311265,Capitão Andrade,2016,4,2016-4-01,0
311265,Capitão Andrade,2016,5,2016-5-01,1
311265,Capitão Andrade,2016,6,2016-6-01,0
311265,Capitão Andrade,2016,7,2016-7-01,0
311265,Capitão Andrade,2016,8,2016-8-01,0
311265,Capitão Andrade,2016,9,2016-9-01,0
311265,Capitão Andrade,2016,10,2016-10-01,0
311265,Capitão Andrade,2016,11,2016-11-01,0
311265,Capitão Andrade,2016,12,2016-12-01,0
311370,Carlos Chagas,2016,1,2016-1-01,0
311370,Carlos Chagas,2016,2,2016-2-01,0
311370,Carlos Chagas,2016,3,2016-3-01,0
311370,Carlos Chagas,2016,4,2016-4-01,0
311370,Carlos Chagas,2016,5,2016-5-01,0
311370,Carlos Chagas,2016,6,2016-6-01,0
311370,Carlos Chagas,2016,7,2016-7-01,0
311370,Carlos Chagas,2016,8,2016-8-01,0
311370,Carlos Chagas,2016,9,2016-9-01,0
311370,Carlos Chagas,2016,10,2016-10-01,1
311370,Carlos Chagas,2016,11,2016-11-01,0
311370,Carlos Chagas,2016,12,2016-12-01,0
311390,Carmo da Cachoeira,2016,1,2016-1-01,1
311390,Carmo da Cachoeira,2016,2,2016-2-01,0
311390,Carmo da Cachoeira,2016,3,2016-3-01,0
311390,Carmo da Cachoeira,2016,4,2016-4-01,0
311390,Carmo da Cachoeira,2016,5,2016-5-01,0
311390,Carmo da Cachoeira,2016,6,2016-6-01,0
311390,Carmo da Cachoeira,2016,7,2016-7-01,0
311390,Carmo da Cachoeira,2016,8,2016-8-01,0
311390,Carmo da Cachoeira,2016,9,2016-9-01,0
311390,Carmo da Cachoeira,2016,10,2016-10-01,0
311390,Carmo da Cachoeira,2016,11,2016-11-01,0
311390,Carmo da Cachoeira,2016,12,2016-12-01,0
311400,Carmo da Mata,2016,1,2016-1-01,0
311400,Carmo da Mata,2016,2,2016-2-01,3
311400,Carmo da Mata,2016,3,2016-3-01,0
311400,Carmo da Mata,2016,4,2016-4-01,0
311400,Carmo da Mata,2016,5,2016-5-01,0
311400,Carmo da Mata,2016,6,2016-6-01,0
311400,Carmo da Mata,2016,7,2016-7-01,0
311400,Carmo da Mata,2016,8,2016-8-01,0
311400,Carmo da Mata,2016,9,2016-9-01,1
311400,Carmo da Mata,2016,10,2016-10-01,1
311400,Carmo da Mata,2016,11,2016-11-01,0
311400,Carmo da Mata,2016,12,2016-12-01,0
311420,Carmo do Cajuru,2016,1,2016-1-01,0
311420,Carmo do Cajuru,2016,2,2016-2-01,0
311420,Carmo do Cajuru,2016,3,2016-3-01,0
311420,Carmo do Cajuru,2016,4,2016-4-01,0
311420,Carmo do Cajuru,2016,5,2016-5-01,1
311420,Carmo do Cajuru,2016,6,2016-6-01,0
311420,Carmo do Cajuru,2016,7,2016-7-01,0
311420,Carmo do Cajuru,2016,8,2016-8-01,0
311420,Carmo do Cajuru,2016,9,2016-9-01,0
311420,Carmo do Cajuru,2016,10,2016-10-01,0
311420,Carmo do Cajuru,2016,11,2016-11-01,0
311420,Carmo do Cajuru,2016,12,2016-12-01,0
311440,Carmo do Rio Claro,2016,1,2016-1-01,0
311440,Carmo do Rio Claro,2016,2,2016-2-01,0
311440,Carmo do Rio Claro,2016,3,2016-3-01,0
311440,Carmo do Rio Claro,2016,4,2016-4-01,0
311440,Carmo do Rio Claro,2016,5,2016-5-01,0
311440,Carmo do Rio Claro,2016,6,2016-6-01,0
311440,Carmo do Rio Claro,2016,7,2016-7-01,0
311440,Carmo do Rio Claro,2016,8,2016-8-01,1
311440,Carmo do Rio Claro,2016,9,2016-9-01,0
311440,Carmo do Rio Claro,2016,10,2016-10-01,0
311440,Carmo do Rio Claro,2016,11,2016-11-01,0
311440,Carmo do Rio Claro,2016,12,2016-12-01,0
311760,Conceição do Pará,2016,1,2016-1-01,0
311760,Conceição do Pará,2016,2,2016-2-01,0
311760,Conceição do Pará,2016,3,2016-3-01,0
311760,Conceição do Pará,2016,4,2016-4-01,0
311760,Conceição do Pará,2016,5,2016-5-01,2
311760,Conceição do Pará,2016,6,2016-6-01,0
311760,Conceição do Pará,2016,7,2016-7-01,0
311760,Conceição do Pará,2016,8,2016-8-01,0
311760,Conceição do Pará,2016,9,2016-9-01,0
311760,Conceição do Pará,2016,10,2016-10-01,0
311760,Conceição do Pará,2016,11,2016-11-01,0
311760,Conceição do Pará,2016,12,2016-12-01,0
311780,Conceição dos Ouros,2016,1,2016-1-01,0
311780,Conceição dos Ouros,2016,2,2016-2-01,0
311780,Conceição dos Ouros,2016,3,2016-3-01,0
311780,Conceição dos Ouros,2016,4,2016-4-01,0
311780,Conceição dos Ouros,2016,5,2016-5-01,0
311780,Conceição dos Ouros,2016,6,2016-6-01,0
311780,Conceição dos Ouros,2016,7,2016-7-01,2
311780,Conceição dos Ouros,2016,8,2016-8-01,1
311780,Conceição dos Ouros,2016,9,2016-9-01,0
311780,Conceição dos Ouros,2016,10,2016-10-01,0
311780,Conceição dos Ouros,2016,11,2016-11-01,0
311780,Conceição dos Ouros,2016,12,2016-12-01,0
311830,Conselheiro Lafaiete,2016,1,2016-1-01,0
311830,Conselheiro Lafaiete,2016,2,2016-2-01,0
311830,Conselheiro Lafaiete,2016,3,2016-3-01,0
311830,Conselheiro Lafaiete,2016,4,2016-4-01,0
311830,Conselheiro Lafaiete,2016,5,2016-5-01,0
311830,Conselheiro Lafaiete,2016,6,2016-6-01,0
311830,Conselheiro Lafaiete,2016,7,2016-7-01,0
311830,Conselheiro Lafaiete,2016,8,2016-8-01,0
311830,Conselheiro Lafaiete,2016,9,2016-9-01,0
311830,Conselheiro Lafaiete,2016,10,2016-10-01,0
311830,Conselheiro Lafaiete,2016,11,2016-11-01,1
311830,Conselheiro Lafaiete,2016,12,2016-12-01,0
311860,Contagem,2016,1,2016-1-01,0
311860,Contagem,2016,2,2016-2-01,0
311860,Contagem,2016,3,2016-3-01,1
311860,Contagem,2016,4,2016-4-01,0
311860,Contagem,2016,5,2016-5-01,1
311860,Contagem,2016,6,2016-6-01,0
311860,Contagem,2016,7,2016-7-01,0
311860,Contagem,2016,8,2016-8-01,0
311860,Contagem,2016,9,2016-9-01,0
311860,Contagem,2016,10,2016-10-01,0
311860,Contagem,2016,11,2016-11-01,2
311860,Contagem,2016,12,2016-12-01,2
311890,Cordisburgo,2016,1,2016-1-01,3
311890,Cordisburgo,2016,2,2016-2-01,1
311890,Cordisburgo,2016,3,2016-3-01,0
311890,Cordisburgo,2016,4,2016-4-01,0
311890,Cordisburgo,2016,5,2016-5-01,0
311890,Cordisburgo,2016,6,2016-6-01,0
311890,Cordisburgo,2016,7,2016-7-01,1
311890,Cordisburgo,2016,8,2016-8-01,0
311890,Cordisburgo,2016,9,2016-9-01,0
311890,Cordisburgo,2016,10,2016-10-01,0
311890,Cordisburgo,2016,11,2016-11-01,1
311890,Cordisburgo,2016,12,2016-12-01,7
311910,Corinto,2016,1,2016-1-01,1
311910,Corinto,2016,2,2016-2-01,1
311910,Corinto,2016,3,2016-3-01,0
311910,Corinto,2016,4,2016-4-01,0
311910,Corinto,2016,5,2016-5-01,0
311910,Corinto,2016,6,2016-6-01,0
311910,Corinto,2016,7,2016-7-01,0
311910,Corinto,2016,8,2016-8-01,0
311910,Corinto,2016,9,2016-9-01,0
311910,Corinto,2016,10,2016-10-01,0
311910,Corinto,2016,11,2016-11-01,0
311910,Corinto,2016,12,2016-12-01,0
311940,Coronel Fabriciano,2016,1,2016-1-01,0
311940,Coronel Fabriciano,2016,2,2016-2-01,0
311940,Coronel Fabriciano,2016,3,2016-3-01,0
311940,Coronel Fabriciano,2016,4,2016-4-01,0
311940,Coronel Fabriciano,2016,5,2016-5-01,0
311940,Coronel Fabriciano,2016,6,2016-6-01,0
311940,Coronel Fabriciano,2016,7,2016-7-01,0
311940,Coronel Fabriciano,2016,8,2016-8-01,0
311940,Coronel Fabriciano,2016,9,2016-9-01,0
311940,Coronel Fabriciano,2016,10,2016-10-01,1
311940,Coronel Fabriciano,2016,11,2016-11-01,0
311940,Coronel Fabriciano,2016,12,2016-12-01,0
312015,Crisólita,2016,1,2016-1-01,0
312015,Crisólita,2016,2,2016-2-01,0
312015,Crisólita,2016,3,2016-3-01,1
312015,Crisólita,2016,4,2016-4-01,0
312015,Crisólita,2016,5,2016-5-01,0
312015,Crisólita,2016,6,2016-6-01,0
312015,Crisólita,2016,7,2016-7-01,0
312015,Crisólita,2016,8,2016-8-01,0
312015,Crisólita,2016,9,2016-9-01,0
312015,Crisólita,2016,10,2016-10-01,0
312015,Crisólita,2016,11,2016-11-01,0
312015,Crisólita,2016,12,2016-12-01,0
312070,Cruzeiro da Fortaleza,2016,1,2016-1-01,0
312070,Cruzeiro da Fortaleza,2016,2,2016-2-01,0
312070,Cruzeiro da Fortaleza,2016,3,2016-3-01,0
312070,Cruzeiro da Fortaleza,2016,4,2016-4-01,0
312070,Cruzeiro da Fortaleza,2016,5,2016-5-01,0
312070,Cruzeiro da Fortaleza,2016,6,2016-6-01,0
312070,Cruzeiro da Fortaleza,2016,7,2016-7-01,1
312070,Cruzeiro da Fortaleza,2016,8,2016-8-01,0
312070,Cruzeiro da Fortaleza,2016,9,2016-9-01,0
312070,Cruzeiro da Fortaleza,2016,10,2016-10-01,0
312070,Cruzeiro da Fortaleza,2016,11,2016-11-01,0
312070,Cruzeiro da Fortaleza,2016,12,2016-12-01,0
312090,Curvelo,2016,1,2016-1-01,0
312090,Curvelo,2016,2,2016-2-01,0
312090,Curvelo,2016,3,2016-3-01,5
312090,Curvelo,2016,4,2016-4-01,0
312090,Curvelo,2016,5,2016-5-01,0
312090,Curvelo,2016,6,2016-6-01,0
